scenario,run,group,value,indicator
SSP5-8.5,91,Invertebrate,1601630.20437037,biomass
SSP5-8.5,92,Invertebrate,1574852.68567901,biomass
SSP5-8.5,93,Invertebrate,1623520.22395062,biomass
SSP5-8.5,94,Invertebrate,1602144.42469136,biomass
SSP5-8.5,95,Invertebrate,1615348.56728395,biomass
SSP5-8.5,96,Invertebrate,1491856.8737037,biomass
SSP5-8.5,97,Invertebrate,1569005.11018518,biomass
SSP5-8.5,98,Invertebrate,1602861.76160494,biomass
SSP5-8.5,99,Invertebrate,1549101.03511111,biomass
SSP5-8.5,100,Invertebrate,1561167.05046914,biomass
SSP5-8.5,1,Mid-trophic species,2659953.04688518,biomass
SSP5-8.5,2,Mid-trophic species,2625525.55210741,biomass
SSP5-8.5,3,Mid-trophic species,2536815.52462098,biomass
SSP5-8.5,4,Mid-trophic species,2698919.05613407,biomass
SSP5-8.5,5,Mid-trophic species,2634943.07188396,biomass
SSP5-8.5,6,Mid-trophic species,2588169.61888828,biomass
SSP5-8.5,7,Mid-trophic species,2597621.7489753,biomass
SSP5-8.5,8,Mid-trophic species,2637181.1261321,biomass
SSP5-8.5,9,Mid-trophic species,2668943.8368395,biomass
SSP5-8.5,10,Mid-trophic species,2671516.90096296,biomass
SSP5-8.5,11,Mid-trophic species,2646528.04102716,biomass
SSP5-8.5,12,Mid-trophic species,2621975.9093642,biomass
SSP5-8.5,13,Mid-trophic species,2681609.61522087,biomass
SSP5-8.5,14,Mid-trophic species,2657240.17372099,biomass
SSP5-8.5,15,Mid-trophic species,2599730.4543642,biomass
SSP5-8.5,16,Mid-trophic species,2598708.01736408,biomass
SSP5-8.5,17,Mid-trophic species,2649058.14691481,biomass
SSP5-8.5,18,Mid-trophic species,2605528.01917901,biomass
SSP5-8.5,19,Mid-trophic species,2579744.4136679,biomass
SSP5-8.5,20,Mid-trophic species,2621054.42780285,biomass
SSP5-8.5,21,Mid-trophic species,2673598.3398605,biomass
SSP5-8.5,22,Mid-trophic species,2656034.90430617,biomass
SSP5-8.5,23,Mid-trophic species,2711054.16064765,biomass
SSP5-8.5,24,Mid-trophic species,2592204.66899877,biomass
SSP5-8.5,25,Mid-trophic species,2634388.20827456,biomass
SSP5-8.5,26,Mid-trophic species,2567182.2680358,biomass
SSP5-8.5,27,Mid-trophic species,2613975.14798519,biomass
SSP5-8.5,28,Mid-trophic species,2599234.83123457,biomass
SSP5-8.5,29,Mid-trophic species,2612945.95783704,biomass
SSP5-8.5,30,Mid-trophic species,2697661.84207778,biomass
SSP5-8.5,31,Mid-trophic species,2555169.24515803,biomass
SSP5-8.5,32,Mid-trophic species,2656091.0204,biomass
SSP5-8.5,33,Mid-trophic species,2603118.77617037,biomass
SSP5-8.5,34,Mid-trophic species,2594386.73848642,biomass
SSP5-8.5,35,Mid-trophic species,2591435.45924321,biomass
SSP5-8.5,36,Mid-trophic species,2655655.64778518,biomass
SSP5-8.5,37,Mid-trophic species,2634064.79920247,biomass
SSP5-8.5,38,Mid-trophic species,2750851.43237407,biomass
SSP5-8.5,39,Mid-trophic species,2636825.87711358,biomass
SSP5-8.5,40,Mid-trophic species,2580852.2537679,biomass
SSP5-8.5,41,Mid-trophic species,2656233.03132223,biomass
SSP5-8.5,42,Mid-trophic species,2616144.20115061,biomass
SSP5-8.5,43,Mid-trophic species,2731001.41158025,biomass
SSP5-8.5,44,Mid-trophic species,2580711.92605062,biomass
SSP5-8.5,45,Mid-trophic species,2586688.11672099,biomass
SSP5-8.5,46,Mid-trophic species,2600756.15805679,biomass
SSP5-8.5,47,Mid-trophic species,2706600.39288025,biomass
SSP5-8.5,48,Mid-trophic species,2589558.95802716,biomass
SSP5-8.5,49,Mid-trophic species,2592635.16979383,biomass
SSP5-8.5,50,Mid-trophic species,2563670.26100432,biomass
SSP5-8.5,51,Mid-trophic species,2669036.99552099,biomass
SSP5-8.5,52,Mid-trophic species,2616219.64145555,biomass
SSP5-8.5,53,Mid-trophic species,2636335.3562358,biomass
SSP5-8.5,54,Mid-trophic species,2645935.43246037,biomass
SSP5-8.5,55,Mid-trophic species,2636902.23744321,biomass
SSP5-8.5,56,Mid-trophic species,2592265.79727778,biomass
SSP5-8.5,57,Mid-trophic species,2677771.27748642,biomass
SSP5-8.5,58,Mid-trophic species,2576099.45381481,biomass
SSP5-8.5,59,Mid-trophic species,2642667.08281852,biomass
SSP5-8.5,60,Mid-trophic species,2625458.35859383,biomass
SSP5-8.5,61,Mid-trophic species,2639324.24420988,biomass
SSP5-8.5,62,Mid-trophic species,2578424.32945308,biomass
SSP5-8.5,63,Mid-trophic species,2596990.29194815,biomass
SSP5-8.5,64,Mid-trophic species,2625096.80626297,biomass
SSP5-8.5,65,Mid-trophic species,2558454.47374321,biomass
SSP5-8.5,66,Mid-trophic species,2611417.94081852,biomass
SSP5-8.5,67,Mid-trophic species,2602119.18464691,biomass
SSP5-8.5,68,Mid-trophic species,2621677.58955062,biomass
SSP5-8.5,69,Mid-trophic species,2682050.14540988,biomass
SSP5-8.5,70,Mid-trophic species,2615488.79720494,biomass
SSP5-8.5,71,Mid-trophic species,2627740.33077531,biomass
SSP5-8.5,72,Mid-trophic species,2757357.26867037,biomass
SSP5-8.5,73,Mid-trophic species,2500765.37153901,biomass
SSP5-8.5,74,Mid-trophic species,2583772.68582098,biomass
SSP5-8.5,75,Mid-trophic species,2590353.56107037,biomass
SSP5-8.5,76,Mid-trophic species,2631818.88204457,biomass
SSP5-8.5,77,Mid-trophic species,2595418.86794938,biomass
SSP5-8.5,78,Mid-trophic species,2584815.44487778,biomass
SSP5-8.5,79,Mid-trophic species,2566618.45486976,biomass
SSP5-8.5,80,Mid-trophic species,2687352.20113334,biomass
SSP5-8.5,81,Mid-trophic species,2595778.95431111,biomass
SSP5-8.5,82,Mid-trophic species,2683316.77725963,biomass
SSP5-8.5,83,Mid-trophic species,2639517.48469259,biomass
SSP5-8.5,84,Mid-trophic species,2631192.0976037,biomass
SSP5-8.5,85,Mid-trophic species,2577507.3002284,biomass
SSP5-8.5,86,Mid-trophic species,2625486.93960123,biomass
SSP5-8.5,87,Mid-trophic species,2609169.53575062,biomass
SSP5-8.5,88,Mid-trophic species,2650490.88581482,biomass
SSP5-8.5,89,Mid-trophic species,2571778.13212469,biomass
SSP5-8.5,90,Mid-trophic species,2653876.80090247,biomass
SSP5-8.5,91,Mid-trophic species,2628649.58084939,biomass
SSP5-8.5,92,Mid-trophic species,2717674.22149383,biomass
SSP5-8.5,93,Mid-trophic species,2576761.76419135,biomass
SSP5-8.5,94,Mid-trophic species,2613019.68925432,biomass
SSP5-8.5,95,Mid-trophic species,2665604.67112469,biomass
SSP5-8.5,96,Mid-trophic species,2663466.64076667,biomass
SSP5-8.5,97,Mid-trophic species,2602576.45274692,biomass
SSP5-8.5,98,Mid-trophic species,2663990.6309753,biomass
SSP5-8.5,99,Mid-trophic species,2657918.49074815,biomass
SSP5-8.5,100,Mid-trophic species,2688218.66021482,biomass
Base,1,Prey,165368.8017,yield
Base,2,Prey,156524.6556,yield
Base,3,Prey,150749.414666667,yield
Base,4,Prey,166508.174333333,yield
Base,5,Prey,149797.513333333,yield
Base,6,Prey,159023.597666667,yield
Base,7,Prey,156238.2222,yield
Base,8,Prey,141853.8152,yield
Base,9,Prey,149451.877933333,yield
Base,10,Prey,158973.109333333,yield
Base,11,Prey,165299.011333333,yield
Base,12,Prey,159589.458,yield
Base,13,Prey,154171.042666667,yield
Base,14,Prey,163710.176166667,yield
Base,15,Prey,165053.719333333,yield
Base,16,Prey,148816.299366667,yield
Base,17,Prey,157591.849833333,yield
Base,18,Prey,155021.555666667,yield
Base,19,Prey,159819.567,yield
Base,20,Prey,164510.936666667,yield
Base,21,Prey,165897.824666667,yield
Base,22,Prey,147187.2568,yield
Base,23,Prey,158376.016366667,yield
Base,24,Prey,159507.57,yield
Base,25,Prey,168864.234666667,yield
Base,26,Prey,151662.187233333,yield
Base,27,Prey,157484.55,yield
Base,28,Prey,160806.751333333,yield
Base,29,Prey,152571.227166667,yield
Base,30,Prey,153224.540333333,yield
Base,31,Prey,157825.934566667,yield
Base,32,Prey,155034.355,yield
Base,33,Prey,163220.853666667,yield
Base,34,Prey,162706.576333333,yield
Base,35,Prey,165710.003666667,yield
Base,36,Prey,154488.886533333,yield
Base,37,Prey,154751.501166667,yield
Base,38,Prey,158789.257666667,yield
Base,39,Prey,163115.757,yield
Base,40,Prey,152687.199666667,yield
Base,41,Prey,167644.348,yield
Base,42,Prey,159565.884333333,yield
Base,43,Prey,156786.888133333,yield
Base,44,Prey,152813.789333333,yield
Base,45,Prey,160514.685666667,yield
Base,46,Prey,161756.416666667,yield
Base,47,Prey,150054.842,yield
Base,48,Prey,153574.832,yield
Base,49,Prey,156457.238,yield
Base,50,Prey,162207.977,yield
Base,51,Prey,158814.517166667,yield
Base,52,Prey,152678.983333333,yield
Base,53,Prey,149577.107133333,yield
Base,54,Prey,151843.505466667,yield
Base,55,Prey,154459.175666667,yield
Base,56,Prey,148535.920866667,yield
Base,57,Prey,169684.655333333,yield
Base,58,Prey,162717.507866667,yield
Base,59,Prey,158735.4985,yield
Base,60,Prey,162993.372166667,yield
Base,61,Prey,161307.276666667,yield
Base,62,Prey,164917.654166667,yield
Base,63,Prey,146690.209866667,yield
Base,64,Prey,161010.724866667,yield
Base,65,Prey,152805.792833333,yield
Base,66,Prey,161309.183333333,yield
Base,67,Prey,152433.7105,yield
Base,68,Prey,165685.517,yield
Base,69,Prey,160600.956,yield
Base,70,Prey,161568.1705,yield
Base,71,Prey,169898.142,yield
Base,72,Prey,150203.911533333,yield
Base,73,Prey,152890.350166667,yield
Base,74,Prey,157477.555966667,yield
Base,75,Prey,159775.494666667,yield
Base,76,Prey,149750.059966667,yield
Base,77,Prey,145790.524333333,yield
Base,78,Prey,163307.182166667,yield
Base,79,Prey,160671.2995,yield
Base,80,Prey,158208.9643,yield
Base,81,Prey,151713.289066667,yield
Base,82,Prey,153807.008333333,yield
Base,83,Prey,149942.044333333,yield
Base,84,Prey,158643.3297,yield
Base,85,Prey,155017.017,yield
Base,86,Prey,166818.624333333,yield
Base,87,Prey,157932.841333333,yield
Base,88,Prey,155105.914,yield
Base,89,Prey,162363.265966667,yield
Base,90,Prey,162988.0775,yield
Base,91,Prey,163708.948,yield
Base,92,Prey,151609.346,yield
Base,93,Prey,158348.622433333,yield
Base,94,Prey,160137.292866667,yield
Base,95,Prey,159428.045533333,yield
Base,96,Prey,142405.8636,yield
Base,97,Prey,160351.487333333,yield
Base,98,Prey,168065.605,yield
Base,99,Prey,162621.983,yield
Base,100,Prey,157508.417,yield
Base,1,Predator,429078.569566667,yield
Base,2,Predator,422532.414566667,yield
Base,3,Predator,430167.710233333,yield
Base,4,Predator,432446.664466667,yield
Base,5,Predator,430443.436033333,yield
Base,6,Predator,437580.164366667,yield
Base,7,Predator,432203.040266667,yield
Base,8,Predator,426950.970333334,yield
Base,9,Predator,429261.148266667,yield
Base,10,Predator,432331.655966666,yield
Base,11,Predator,428885.6185,yield
Base,12,Predator,424539.382456667,yield
Base,13,Predator,433521.4118,yield
Base,14,Predator,443416.108200001,yield
Base,15,Predator,444381.477766667,yield
Base,16,Predator,441062.014700001,yield
Base,17,Predator,431481.7914,yield
Base,18,Predator,423788.566766666,yield
Base,19,Predator,439289.653699999,yield
Base,20,Predator,424239.9538,yield
Base,21,Predator,425508.189633334,yield
Base,22,Predator,426533.8503,yield
Base,23,Predator,423537.0628,yield
Base,24,Predator,428891.272533334,yield
Base,25,Predator,418861.544966667,yield
Base,26,Predator,428069.602833333,yield
Base,27,Predator,428628.042933334,yield
Base,28,Predator,431657.715616667,yield
Base,29,Predator,433038.354366666,yield
Base,30,Predator,423527.204466666,yield
Base,31,Predator,425097.493999999,yield
Base,32,Predator,442126.8582,yield
Base,33,Predator,439765.319266667,yield
Base,34,Predator,429317.980966666,yield
Base,35,Predator,453030.9088,yield
Base,36,Predator,425244.448733334,yield
Base,37,Predator,431452.942133333,yield
Base,38,Predator,438766.5406,yield
Base,39,Predator,439903.4029,yield
Base,40,Predator,422822.0921,yield
Base,41,Predator,420674.2046,yield
Base,42,Predator,417900.732699999,yield
Base,43,Predator,423370.5981,yield
Base,44,Predator,426971.269666667,yield
Base,45,Predator,428057.226033333,yield
Base,46,Predator,427312.139566667,yield
Base,47,Predator,425092.4826,yield
Base,48,Predator,445226.820499999,yield
Base,49,Predator,430738.9914,yield
Base,50,Predator,435838.8929,yield
Base,51,Predator,446723.990233333,yield
Base,52,Predator,430995.520366667,yield
Base,53,Predator,422680.015933334,yield
Base,54,Predator,425977.8389,yield
Base,55,Predator,432466.731733333,yield
Base,56,Predator,439668.643966667,yield
Base,57,Predator,433990.90315,yield
Base,58,Predator,439768.578566667,yield
Base,59,Predator,430101.498733333,yield
Base,60,Predator,424304.129366666,yield
Base,61,Predator,426008.4418,yield
Base,62,Predator,416313.689233334,yield
Base,63,Predator,420017.806433333,yield
Base,64,Predator,454232.8034,yield
Base,65,Predator,444857.395866667,yield
Base,66,Predator,432582.938733333,yield
Base,67,Predator,442117.92205,yield
Base,68,Predator,436292.394933334,yield
Base,69,Predator,443676.067833334,yield
Base,70,Predator,432402.2091,yield
Base,71,Predator,419680.265766667,yield
Base,72,Predator,427253.581433333,yield
Base,73,Predator,427112.727233333,yield
Base,74,Predator,431630.508266666,yield
Base,75,Predator,442188.193233333,yield
Base,76,Predator,435764.5483,yield
Base,77,Predator,428737.852366667,yield
Base,78,Predator,439128.1463,yield
Base,79,Predator,433844.141383334,yield
Base,80,Predator,432040.769666666,yield
Base,81,Predator,423354.2213,yield
Base,82,Predator,432868.058666667,yield
Base,83,Predator,425932.7197,yield
Base,84,Predator,421037.301866666,yield
Base,85,Predator,434679.745466667,yield
Base,86,Predator,443952.147333334,yield
Base,87,Predator,431024.6758,yield
Base,88,Predator,421369.612933333,yield
Base,89,Predator,428993.987033334,yield
Base,90,Predator,454470.596066667,yield
Base,91,Predator,429416.297333334,yield
Base,92,Predator,427235.35165,yield
Base,93,Predator,442692.100533333,yield
Base,94,Predator,411306.055666667,yield
Base,95,Predator,428827.008433333,yield
Base,96,Predator,420439.2218,yield
Base,97,Predator,422406.7108,yield
Base,98,Predator,424342.576933334,yield
Base,99,Predator,438487.660433333,yield
Base,100,Predator,440442.369500001,yield
Base,1,Invertebrate,320294.7248,yield
Base,2,Invertebrate,325204.3281,yield
Base,3,Invertebrate,345292.389233333,yield
Base,4,Invertebrate,326514.375433333,yield
Base,5,Invertebrate,334258.529833334,yield
Base,6,Invertebrate,331202.479633334,yield
Base,7,Invertebrate,334984.951433333,yield
Base,8,Invertebrate,339879.821433333,yield
Base,9,Invertebrate,324195.445566667,yield
Base,10,Invertebrate,336452.647333333,yield
Base,11,Invertebrate,344450.517333334,yield
Base,12,Invertebrate,324193.017900001,yield
Base,13,Invertebrate,331921.286866667,yield
Base,14,Invertebrate,305845.7078,yield
Base,15,Invertebrate,328846.6477,yield
Base,16,Invertebrate,335196.487166667,yield
Base,17,Invertebrate,343538.804766666,yield
Base,18,Invertebrate,335481.363733333,yield
Base,19,Invertebrate,335602.430733333,yield
Base,20,Invertebrate,332174.652333333,yield
Base,21,Invertebrate,332539.005566666,yield
Base,22,Invertebrate,335580.499933333,yield
Base,23,Invertebrate,330179.192766667,yield
Base,24,Invertebrate,324262.937433333,yield
Base,25,Invertebrate,331494.158966667,yield
Base,26,Invertebrate,328801.637933333,yield
Base,27,Invertebrate,326743.8668,yield
Base,28,Invertebrate,327013.237633333,yield
Base,29,Invertebrate,335530.5052,yield
Base,30,Invertebrate,348598.876199999,yield
Base,31,Invertebrate,327887.425966667,yield
Base,32,Invertebrate,337667.994466667,yield
Base,33,Invertebrate,325042.745733334,yield
Base,34,Invertebrate,338895.776266667,yield
Base,35,Invertebrate,337746.305633333,yield
Base,36,Invertebrate,335396.459699999,yield
Base,37,Invertebrate,333672.891066666,yield
Base,38,Invertebrate,331576.321066666,yield
Base,39,Invertebrate,332702.840266667,yield
Base,40,Invertebrate,330773.013133334,yield
Base,41,Invertebrate,340632.729300001,yield
Base,42,Invertebrate,334326.049633333,yield
Base,43,Invertebrate,314898.282800001,yield
Base,44,Invertebrate,319569.944566666,yield
Base,45,Invertebrate,323434.2685,yield
Base,46,Invertebrate,343237.416633334,yield
Base,47,Invertebrate,309525.853633333,yield
Base,48,Invertebrate,326902.458333333,yield
Base,49,Invertebrate,322936.468533333,yield
Base,50,Invertebrate,344865.211499999,yield
Base,51,Invertebrate,334131.704533333,yield
Base,52,Invertebrate,362601.8588,yield
Base,53,Invertebrate,336693.628699999,yield
Base,54,Invertebrate,342333.213499999,yield
Base,55,Invertebrate,355379.047600001,yield
Base,56,Invertebrate,330314.128766666,yield
Base,57,Invertebrate,326082.535466667,yield
Base,58,Invertebrate,331680.722,yield
Base,59,Invertebrate,328132.477466666,yield
Base,60,Invertebrate,325659.451999999,yield
Base,61,Invertebrate,329831.8822,yield
Base,62,Invertebrate,327009.9933,yield
Base,63,Invertebrate,342291.2674,yield
Base,64,Invertebrate,349112.155566666,yield
Base,65,Invertebrate,359113.719466666,yield
Base,66,Invertebrate,318977.590433334,yield
Base,67,Invertebrate,339490.387933333,yield
Base,68,Invertebrate,329587.180266666,yield
Base,69,Invertebrate,325508.4897,yield
Base,70,Invertebrate,341366.214866667,yield
Base,71,Invertebrate,327568.5048,yield
Base,72,Invertebrate,339933.7626,yield
Base,73,Invertebrate,328992.348266666,yield
Base,74,Invertebrate,344972.1725,yield
Base,75,Invertebrate,330096.670566667,yield
Base,76,Invertebrate,335522.548000001,yield
Base,77,Invertebrate,339445.717166666,yield
Base,78,Invertebrate,319887.2491,yield
Base,79,Invertebrate,334425.361799999,yield
Base,80,Invertebrate,328414.2323,yield
Base,81,Invertebrate,349420.9179,yield
Base,82,Invertebrate,325270.014333333,yield
Base,83,Invertebrate,345898.382033334,yield
Base,84,Invertebrate,338117.701366666,yield
Base,85,Invertebrate,338043.492833333,yield
Base,86,Invertebrate,333141.930166667,yield
Base,87,Invertebrate,323251.236866667,yield
Base,88,Invertebrate,329258.6535,yield
Base,89,Invertebrate,340839.8432,yield
Base,90,Invertebrate,330510.691266667,yield
Base,91,Invertebrate,312977.8351,yield
Base,92,Invertebrate,317787.335066667,yield
Base,93,Invertebrate,327071.5519,yield
Base,94,Invertebrate,335775.6736,yield
Base,95,Invertebrate,343845.2563,yield
Base,96,Invertebrate,336244.9458,yield
Base,97,Invertebrate,345074.332366667,yield
Base,98,Invertebrate,340816.571866667,yield
Base,99,Invertebrate,329425.262533333,yield
Base,100,Invertebrate,333818.9818,yield
Base,1,Mid-trophic species,533780.212716667,yield
Base,2,Mid-trophic species,571899.958533333,yield
Base,3,Mid-trophic species,530891.333299,yield
Base,4,Mid-trophic species,524863.030082001,yield
Base,5,Mid-trophic species,529784.498405667,yield
Base,6,Mid-trophic species,522439.181658,yield
Base,7,Mid-trophic species,527812.106505667,yield
Base,8,Mid-trophic species,514157.222055333,yield
Base,9,Mid-trophic species,512486.498928667,yield
Base,10,Mid-trophic species,526293.758186667,yield
Base,11,Mid-trophic species,528282.551501,yield
Base,12,Mid-trophic species,537484.923864333,yield
Base,13,Mid-trophic species,519202.256151,yield
Base,14,Mid-trophic species,523766.538748,yield
Base,15,Mid-trophic species,533991.740575667,yield
Base,16,Mid-trophic species,522153.171283333,yield
Base,17,Mid-trophic species,529326.010028333,yield
Base,18,Mid-trophic species,521696.859339999,yield
Base,19,Mid-trophic species,518272.764666666,yield
Base,20,Mid-trophic species,507591.863476667,yield
Base,21,Mid-trophic species,543148.560108001,yield
Base,22,Mid-trophic species,535685.417845999,yield
Base,23,Mid-trophic species,536420.093536667,yield
Base,24,Mid-trophic species,506844.566265334,yield
Base,25,Mid-trophic species,546662.664986,yield
Base,26,Mid-trophic species,539293.78866,yield
Base,27,Mid-trophic species,525419.023166666,yield
Base,28,Mid-trophic species,524204.138386667,yield
Base,29,Mid-trophic species,526381.733138666,yield
Base,30,Mid-trophic species,524183.960683333,yield
Base,31,Mid-trophic species,531223.757700667,yield
Base,32,Mid-trophic species,534446.142149333,yield
Base,33,Mid-trophic species,526190.464006666,yield
Base,34,Mid-trophic species,543999.503672,yield
Base,35,Mid-trophic species,533261.95812,yield
Base,36,Mid-trophic species,539742.898426667,yield
Base,37,Mid-trophic species,529185.4196,yield
Base,38,Mid-trophic species,526040.351663333,yield
Base,39,Mid-trophic species,531369.664755333,yield
Base,40,Mid-trophic species,520334.421282,yield
Base,41,Mid-trophic species,536074.897033334,yield
Base,42,Mid-trophic species,514446.610436667,yield
Base,43,Mid-trophic species,539592.892553333,yield
Base,44,Mid-trophic species,546265.620713333,yield
Base,45,Mid-trophic species,536251.132946667,yield
Base,46,Mid-trophic species,539782.899410334,yield
Base,47,Mid-trophic species,534970.786319334,yield
Base,48,Mid-trophic species,523559.337331333,yield
Base,49,Mid-trophic species,533617.981666667,yield
Base,50,Mid-trophic species,536068.103886667,yield
Base,51,Mid-trophic species,541434.981290334,yield
Base,52,Mid-trophic species,523238.501086666,yield
Base,53,Mid-trophic species,534171.278491333,yield
Base,54,Mid-trophic species,531204.649956667,yield
Base,55,Mid-trophic species,520301.841237666,yield
Base,56,Mid-trophic species,525157.462937667,yield
Base,57,Mid-trophic species,535771.014506666,yield
Base,58,Mid-trophic species,554274.091474999,yield
Base,59,Mid-trophic species,533195.112553333,yield
Base,60,Mid-trophic species,537068.083463334,yield
Base,61,Mid-trophic species,549304.754765667,yield
Base,62,Mid-trophic species,556538.267033334,yield
Base,63,Mid-trophic species,522471.712546667,yield
Base,64,Mid-trophic species,514861.732670001,yield
Base,65,Mid-trophic species,496388.9313,yield
Base,66,Mid-trophic species,529915.845345667,yield
Base,67,Mid-trophic species,537765.107494333,yield
Base,68,Mid-trophic species,529001.163928666,yield
Base,69,Mid-trophic species,526686.161233333,yield
Base,70,Mid-trophic species,531900.222919333,yield
Base,71,Mid-trophic species,563159.220719999,yield
Base,72,Mid-trophic species,526908.812209,yield
Base,73,Mid-trophic species,528256.12381,yield
Base,74,Mid-trophic species,527515.518873333,yield
Base,75,Mid-trophic species,541874.953596667,yield
Base,76,Mid-trophic species,519959.539369999,yield
Base,77,Mid-trophic species,534609.968757333,yield
Base,78,Mid-trophic species,530358.830810001,yield
Base,79,Mid-trophic species,528412.743463666,yield
Base,80,Mid-trophic species,529717.488313334,yield
Base,81,Mid-trophic species,529417.440923333,yield
Base,82,Mid-trophic species,543531.032886667,yield
Base,83,Mid-trophic species,531231.381177667,yield
Base,84,Mid-trophic species,523170.453435,yield
Base,85,Mid-trophic species,542910.497086667,yield
Base,86,Mid-trophic species,549826.296748333,yield
Base,87,Mid-trophic species,545267.320851333,yield
Base,88,Mid-trophic species,539793.411704333,yield
Base,89,Mid-trophic species,534007.681747334,yield
Base,90,Mid-trophic species,521006.811211667,yield
Base,91,Mid-trophic species,554050.702376667,yield
Base,92,Mid-trophic species,541232.67649,yield
Base,93,Mid-trophic species,555268.933902,yield
Base,94,Mid-trophic species,547596.277527667,yield
Base,95,Mid-trophic species,520591.610758667,yield
Base,96,Mid-trophic species,541898.993134334,yield
Base,97,Mid-trophic species,544452.022581333,yield
Base,98,Mid-trophic species,519204.932,yield
Base,99,Mid-trophic species,543241.93481,yield
Base,100,Mid-trophic species,530803.897335333,yield
SSP1-2.6,1,Prey,130990.998740741,yield
SSP1-2.6,2,Prey,126951.391209877,yield
SSP1-2.6,3,Prey,126792.729197531,yield
SSP1-2.6,4,Prey,129644.939111111,yield
SSP1-2.6,5,Prey,128474.142839506,yield
SSP1-2.6,6,Prey,128023.979567901,yield
SSP1-2.6,7,Prey,122962.296308642,yield
SSP1-2.6,8,Prey,126193.866271605,yield
SSP1-2.6,9,Prey,135742.946617284,yield
SSP1-2.6,10,Prey,134345.520555556,yield
SSP1-2.6,11,Prey,126453.818,yield
SSP1-2.6,12,Prey,126803.970407407,yield
SSP1-2.6,13,Prey,122398.68391358,yield
SSP1-2.6,14,Prey,127958.002358025,yield
SSP1-2.6,15,Prey,135205.179777778,yield
SSP1-2.6,16,Prey,129824.634234568,yield
SSP1-2.6,17,Prey,131927.292641975,yield
SSP1-2.6,18,Prey,132209.311197531,yield
SSP1-2.6,19,Prey,129232.207679012,yield
SSP1-2.6,20,Prey,124593.842679012,yield
SSP1-2.6,21,Prey,135740.180679012,yield
SSP1-2.6,22,Prey,122415.166395062,yield
SSP1-2.6,23,Prey,130264.048098765,yield
SSP1-2.6,24,Prey,126745.48408642,yield
SSP1-2.6,25,Prey,134535.241395062,yield
SSP1-2.6,26,Prey,132224.978061728,yield
SSP1-2.6,27,Prey,135425.409592593,yield
SSP1-2.6,28,Prey,134034.180654321,yield
SSP1-2.6,29,Prey,126428.599691358,yield
SSP1-2.6,30,Prey,130671.534765432,yield
SSP1-2.6,31,Prey,126964.348851852,yield
SSP1-2.6,32,Prey,128781.90737037,yield
SSP1-2.6,33,Prey,134491.966679012,yield
SSP1-2.6,34,Prey,123654.377209877,yield
SSP1-2.6,35,Prey,130026.573469136,yield
SSP1-2.6,36,Prey,131345.358518519,yield
SSP1-2.6,37,Prey,124463.685580247,yield
SSP1-2.6,38,Prey,129042.388506173,yield
SSP1-2.6,39,Prey,126870.240061728,yield
SSP1-2.6,40,Prey,124873.566246914,yield
SSP1-2.6,41,Prey,127996.837888889,yield
SSP1-2.6,42,Prey,130224.459814815,yield
SSP1-2.6,43,Prey,119202.401679012,yield
SSP1-2.6,44,Prey,127941.286271605,yield
SSP1-2.6,45,Prey,127525.007,yield
SSP1-2.6,46,Prey,130192.551790123,yield
SSP1-2.6,47,Prey,128605.158209877,yield
SSP1-2.6,48,Prey,127525.329234568,yield
SSP1-2.6,49,Prey,129915.620716049,yield
SSP1-2.6,50,Prey,131500.319790124,yield
SSP1-2.6,51,Prey,127814.109530864,yield
SSP1-2.6,52,Prey,122568.47917284,yield
SSP1-2.6,53,Prey,132713.561074074,yield
SSP1-2.6,54,Prey,126692.075407407,yield
SSP1-2.6,55,Prey,129461.098567901,yield
SSP1-2.6,56,Prey,125962.790679012,yield
SSP1-2.6,57,Prey,127613.824654321,yield
SSP1-2.6,58,Prey,123462.089234568,yield
SSP1-2.6,59,Prey,125474.982654321,yield
SSP1-2.6,60,Prey,130171.249185185,yield
SSP1-2.6,61,Prey,121731.480345679,yield
SSP1-2.6,62,Prey,123328.672790123,yield
SSP1-2.6,63,Prey,131393.437777778,yield
SSP1-2.6,64,Prey,128849.161358025,yield
SSP1-2.6,65,Prey,125842.681432099,yield
SSP1-2.6,66,Prey,127244.597716049,yield
SSP1-2.6,67,Prey,124015.595123457,yield
SSP1-2.6,68,Prey,130353.06591358,yield
SSP1-2.6,69,Prey,128936.541975309,yield
SSP1-2.6,70,Prey,126385.134098765,yield
SSP1-2.6,71,Prey,130022.710419753,yield
SSP1-2.6,72,Prey,125200.780481481,yield
SSP1-2.6,73,Prey,131996.94937037,yield
SSP1-2.6,74,Prey,131610.069555556,yield
SSP1-2.6,75,Prey,127192.779604938,yield
SSP1-2.6,76,Prey,131429.22908642,yield
SSP1-2.6,77,Prey,133214.832296296,yield
SSP1-2.6,78,Prey,127262.622925926,yield
SSP1-2.6,79,Prey,130070.009135802,yield
SSP1-2.6,80,Prey,120578.82745679,yield
SSP1-2.6,81,Prey,127271.708580247,yield
SSP1-2.6,82,Prey,122781.955925926,yield
SSP1-2.6,83,Prey,126242.347814815,yield
SSP1-2.6,84,Prey,126529.688975309,yield
SSP1-2.6,85,Prey,129736.345901235,yield
SSP1-2.6,86,Prey,126782.759580247,yield
SSP1-2.6,87,Prey,121432.716444444,yield
SSP1-2.6,88,Prey,132424.143950617,yield
