group,scenario,run,maintenance,base_mean,maintenance_index,group_label,scenario_x,point_x
Mid-trophic species,SSP5-8.5,59,0.560559432495688,0.4095000320054,136.888739605348,Mid-trophic species,3,3.09151808457729
Mid-trophic species,SSP5-8.5,60,0.552218112502136,0.4095000320054,134.851787385173,Mid-trophic species,3,3.14562901969906
Mid-trophic species,SSP5-8.5,61,0.559184682828023,0.4095000320054,136.553025427028,Mid-trophic species,3,3.15479064776469
Mid-trophic species,SSP5-8.5,62,0.565881580960925,0.4095000320054,138.18840945865,Mid-trophic species,3,3.11128314485773
Mid-trophic species,SSP5-8.5,63,0.563774698799746,0.4095000320054,137.673908360601,Mid-trophic species,3,3.09459476683289
Mid-trophic species,SSP5-8.5,64,0.567881952945267,0.4095000320054,138.676900747538,Mid-trophic species,3,3.12194967314601
Mid-trophic species,SSP5-8.5,65,0.563745893927602,0.4095000320054,137.666874204339,Mid-trophic species,3,3.10496554946993
Mid-trophic species,SSP5-8.5,66,0.56600478830098,0.4095000320054,138.218496718827,Mid-trophic species,3,3.12381321112346
Mid-trophic species,SSP5-8.5,67,0.563011260877181,0.4095000320054,137.48747664805,Mid-trophic species,3,3.13830079086311
Mid-trophic species,SSP5-8.5,68,0.559221310506437,0.4095000320054,136.561969914342,Mid-trophic species,3,3.09815889803134
Mid-trophic species,SSP5-8.5,69,0.558159004102567,0.4095000320054,136.302554451377,Mid-trophic species,3,3.12030125798099
Mid-trophic species,SSP5-8.5,70,0.554923824024368,0.4095000320054,135.512522747996,Mid-trophic species,3,3.12721938332543
Mid-trophic species,SSP5-8.5,71,0.559119738377052,0.4095000320054,136.537165977481,Mid-trophic species,3,3.11964145400748
Mid-trophic species,SSP5-8.5,72,0.559235353008152,0.4095000320054,136.565399096422,Mid-trophic species,3,3.14799759204406
Mid-trophic species,SSP5-8.5,73,0.563008161446689,0.4095000320054,137.486719766426,Mid-trophic species,3,3.15397704625223
Mid-trophic species,SSP5-8.5,74,0.55784724912767,0.4095000320054,136.226423816327,Mid-trophic species,3,3.10149829947203
Mid-trophic species,SSP5-8.5,75,0.56727634278979,0.4095000320054,138.52901061124,Mid-trophic species,3,3.12550713815633
Mid-trophic species,SSP5-8.5,76,0.559647257377093,0.4095000320054,136.665986236043,Mid-trophic species,3,3.121442510386
Mid-trophic species,SSP5-8.5,77,0.553916939531844,0.4095000320054,135.266641328258,Mid-trophic species,3,3.11073819415458
Mid-trophic species,SSP5-8.5,78,0.56880380709999,0.4095000320054,138.902017739644,Mid-trophic species,3,3.13594889363833
Mid-trophic species,SSP5-8.5,79,0.558651435027122,0.4095000320054,136.422806194007,Mid-trophic species,3,3.13784258138295
Mid-trophic species,SSP5-8.5,80,0.566203595949128,0.4095000320054,138.267045591259,Mid-trophic species,3,3.13638133874349
Mid-trophic species,SSP5-8.5,81,0.55990489863933,0.4095000320054,136.72890229028,Mid-trophic species,3,3.14980085721239
Mid-trophic species,SSP5-8.5,82,0.557397213223418,0.4095000320054,136.116524947199,Mid-trophic species,3,3.15107412596513
Mid-trophic species,SSP5-8.5,83,0.56770648192859,0.4095000320054,138.634050685765,Mid-trophic species,3,3.15169004055206
Mid-trophic species,SSP5-8.5,84,0.570654594462248,0.4095000320054,139.353980430146,Mid-trophic species,3,3.12305467343796
Mid-trophic species,SSP5-8.5,85,0.560876627787449,0.4095000320054,136.966198767001,Mid-trophic species,3,3.12943537126388
Mid-trophic species,SSP5-8.5,86,0.570112786237419,0.4095000320054,139.221670739674,Mid-trophic species,3,3.1125106778238
Mid-trophic species,SSP5-8.5,87,0.571150067319077,0.4095000320054,139.474975013322,Mid-trophic species,3,3.14263906020578
Mid-trophic species,SSP5-8.5,88,0.573359685390722,0.4095000320054,140.014564243834,Mid-trophic species,3,3.13657116694655
Mid-trophic species,SSP5-8.5,89,0.574113271148463,0.4095000320054,140.198590055517,Mid-trophic species,3,3.15321387826186
Mid-trophic species,SSP5-8.5,90,0.555600123591682,0.4095000320054,135.677675254579,Mid-trophic species,3,3.1018449097639
Mid-trophic species,SSP5-8.5,91,0.569814950029435,0.4095000320054,139.148939070637,Mid-trophic species,3,3.1372799891606
Mid-trophic species,SSP5-8.5,92,0.56916107413396,0.4095000320054,138.989262429766,Mid-trophic species,3,3.13512922883872
Mid-trophic species,SSP5-8.5,93,0.574440083577248,0.4095000320054,140.278397724197,Mid-trophic species,3,3.15687099974882
Mid-trophic species,SSP5-8.5,94,0.563579796636831,0.4095000320054,137.626313208542,Mid-trophic species,3,3.09979696291592
Mid-trophic species,SSP5-8.5,95,0.571698561537105,0.4095000320054,139.608917424838,Mid-trophic species,3,3.10402814851049
Mid-trophic species,SSP5-8.5,96,0.571733845097256,0.4095000320054,139.61753367817,Mid-trophic species,3,3.13667169150244
Mid-trophic species,SSP5-8.5,97,0.562751372133598,0.4095000320054,137.424011758362,Mid-trophic species,3,3.14210275120474
Mid-trophic species,SSP5-8.5,98,0.566955771556594,0.4095000320054,138.450727043928,Mid-trophic species,3,3.10942395490781
Mid-trophic species,SSP5-8.5,99,0.578663311237312,0.4095000320054,141.309710869493,Mid-trophic species,3,3.14382871594932
Mid-trophic species,SSP5-8.5,100,0.563816389827102,0.4095000320054,137.684089318867,Mid-trophic species,3,3.10696883410029
Predator,Base,1,0.538141745078334,0.537433579695063,100.131767982133,Predator,1,1.10205759410467
Predator,Base,2,0.537631781447737,0.537433579695063,100.036879301957,Predator,1,1.14244751671143
Predator,Base,3,0.530196862075238,0.537433579695063,98.6534675365967,Predator,1,1.13435369618516
Predator,Base,4,0.533844602294406,0.537433579695063,99.3322007525668,Predator,1,1.15006821389031
Predator,Base,5,0.537883868592858,0.537433579695063,100.083785032199,Predator,1,1.12465153412521
Predator,Base,6,0.541324493375119,0.537433579695063,100.723980381402,Predator,1,1.14172090909258
Predator,Base,7,0.533012611021309,0.537433579695063,99.1773925484408,Predator,1,1.09172671195492
Predator,Base,8,0.532423813203094,0.537433579695063,99.0678352300185,Predator,1,1.14389108885825
Predator,Base,9,0.529819750975477,0.537433579695063,98.5832986610354,Predator,1,1.11789084642939
Predator,Base,10,0.536041880590713,0.537433579695063,99.7410472369183,Predator,1,1.10071674026269
Predator,Base,11,0.545336552287977,0.537433579695063,101.470502196271,Predator,1,1.10431670475751
Predator,Base,12,0.546096494401667,0.537433579695063,101.61190424899,Predator,1,1.15676608229615
Predator,Base,13,0.536125890211428,0.537433579695063,99.7566788654373,Predator,1,1.10658522836026
Predator,Base,14,0.524022665132858,0.537433579695063,97.5046377694126,Predator,1,1.12484614932723
Predator,Base,15,0.550595489376785,0.537433579695063,102.4490300158,Predator,1,1.14134720783774
