species,run,latin,group,species_order,scenario,ingestion,maintenance,ingestion_base,maintenance_base,ingestion_log2,maintenance_log2,burden_log2
ScomberomorusNiphonius,80,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.198378185185,1.18190255604938,102.849269066667,1.0752860215,-0.00915923897227042,0.13639063339593,0.1455498723682
ScomberomorusNiphonius,80,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.530748388889,1.40973276098765,102.849269066667,1.0752860215,-0.0186148299364233,0.390701239369863,0.409316069306287
ScomberomorusNiphonius,81,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.379463518519,1.18185345907407,103.01494375,1.08123143716667,-0.00892728401059321,0.12837579885024,0.137303082860833
ScomberomorusNiphonius,81,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.588323580247,1.44374082296296,103.01494375,1.08123143716667,-0.0201190452759827,0.417136411730995,0.437255457006977
ScomberomorusNiphonius,82,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.163651518519,1.17871973697531,103.209758483333,1.05345790583333,-0.0146973883624873,0.162088062953168,0.176785451315655
ScomberomorusNiphonius,82,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.741734061728,1.42138735981481,103.209758483333,1.05345790583333,-0.0206677955644751,0.432167106830307,0.452834902394782
ScomberomorusNiphonius,83,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.193172839506,1.19435341759259,103.214145966667,1.04044790033333,-0.0143418940111483,0.199025078421748,0.213366972432896
ScomberomorusNiphonius,83,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.762730141975,1.37906588006173,103.214145966667,1.04044790033333,-0.0204314306024463,0.406486653236815,0.426918083839261
ScomberomorusNiphonius,84,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.374204092593,1.17326702512346,102.996770633333,1.0777496535,-0.008746868085212,0.122509296590665,0.131256164675877
ScomberomorusNiphonius,84,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.600184154321,1.45112307419753,102.996770633333,1.0777496535,-0.0196960867205488,0.429147785298613,0.448843872019162
ScomberomorusNiphonius,85,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.11131845679,1.19837680154321,103.092404416667,1.10298193016667,-0.0137952529703364,0.119672445285416,0.133467698255753
ScomberomorusNiphonius,85,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.716541382716,1.44787710555556,103.092404416667,1.10298193016667,-0.0193837298315514,0.392529997153945,0.411913726985497
ScomberomorusNiphonius,86,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.023021574074,1.20962448462963,103.002092666667,1.05067379016667,-0.013778914376534,0.203244431812588,0.217023346189122
ScomberomorusNiphonius,86,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.632860506173,1.43603372802469,103.002092666667,1.05067379016667,-0.0193067107819107,0.450774818552482,0.470081529334393
ScomberomorusNiphonius,87,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.054559308642,1.19397338611111,103.073745666667,1.050803812,-0.0143362682609279,0.184277339763153,0.198613608024081
ScomberomorusNiphonius,87,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.59765462963,1.41660371648148,103.073745666667,1.050803812,-0.0208098067294497,0.430942893080664,0.451752699810114
ScomberomorusNiphonius,88,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.171727987654,1.20341406802469,103.116261366667,1.0460810785,-0.013275820391664,0.202138452484381,0.215414272876045
ScomberomorusNiphonius,88,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.78391145679,1.40400675987654,103.116261366667,1.0460810785,-0.0187623238459408,0.424555207071766,0.443317530917706
ScomberomorusNiphonius,89,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.224214432099,1.21076816802469,103.095044016667,1.0555451645,-0.0122380050086944,0.197934341461662,0.210172346470357
ScomberomorusNiphonius,89,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.489033493827,1.42855688320988,103.095044016667,1.0555451645,-0.0226511372845252,0.436570173776703,0.459221311061228
ScomberomorusNiphonius,90,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.043059919753,1.18615414037037,103.241441066667,1.048815092,-0.0168441179839225,0.17753114926336,0.194375267247283
ScomberomorusNiphonius,90,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.769279858025,1.43381031604938,103.241441066667,1.048815092,-0.0207200498863143,0.451093826735002,0.471813876621317
ScomberomorusNiphonius,91,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.251279067901,1.20370836067901,103.07403785,1.045023968,-0.0115621043304695,0.203949861041853,0.215511965372323
ScomberomorusNiphonius,91,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.545218271605,1.39751942469136,103.07403785,1.045023968,-0.0215586891418761,0.41933230439898,0.440890993540856
ScomberomorusNiphonius,92,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.016535104938,1.16636565160494,103.174411066667,1.063372043,-0.0162821963643115,0.133373697069937,0.149655893434249
ScomberomorusNiphonius,92,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.73938091358,1.43227864444444,103.174411066667,1.063372043,-0.0202069827641335,0.429665748530942,0.449872731295076
ScomberomorusNiphonius,93,Scomberomorus niphonius,Predator,2,SSP1-2.6,101.971854691358,1.20149809061728,103.040256816667,1.10336874083333,-0.015037086255441,0.122919342127046,0.137956428382487
ScomberomorusNiphonius,93,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.856733851852,1.42535212950617,103.040256816667,1.10336874083333,-0.016666732843342,0.36940336367988,0.386070096523222
ScomberomorusNiphonius,94,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.184822567901,1.1978360958642,103.075353083333,1.07411962883333,-0.0125184733513418,0.157275831817173,0.169794305168514
ScomberomorusNiphonius,94,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.759403240741,1.41010814154321,103.075353083333,1.07411962883333,-0.0185372879694032,0.392651126741502,0.411188414710905
ScomberomorusNiphonius,95,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.160163425926,1.18712820969136,103.026573116667,1.06609903583333,-0.012183754313301,0.155134290029264,0.167318044342565
ScomberomorusNiphonius,95,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.605443888889,1.42625704481481,103.026573116667,1.06609903583333,-0.0200387904280432,0.419892548299114,0.439931338727157
ScomberomorusNiphonius,96,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.204036290123,1.1762518358642,103.119887483333,1.07173447133333,-0.0128704216574418,0.134249460991529,0.147119882648971
ScomberomorusNiphonius,96,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.691011783951,1.44510259314815,103.119887483333,1.07173447133333,-0.0201304260548966,0.431224404902877,0.451354830957774
ScomberomorusNiphonius,97,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.158729425926,1.18322675481481,102.985384033333,1.07922711616667,-0.0116271136203006,0.132728077412839,0.14435519103314
ScomberomorusNiphonius,97,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.593365419753,1.42152072925926,102.985384033333,1.07922711616667,-0.0196334110960692,0.397436634851868,0.417070045947937
ScomberomorusNiphonius,98,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.018718833333,1.2104006037037,102.94091775,1.08639423133333,-0.0129826614088525,0.155936888111079,0.168919549519931
ScomberomorusNiphonius,98,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.745669283951,1.40985658271605,102.94091775,1.08639423133333,-0.0168491610483436,0.376000688200596,0.392849849248939
ScomberomorusNiphonius,99,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.211489339506,1.19000496438272,102.865639016667,1.08069331133333,-0.00920377326874292,0.139010431633893,0.148214204902636
ScomberomorusNiphonius,99,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.708060777778,1.39609419358025,102.865639016667,1.08069331133333,-0.0163271252432656,0.369439122090837,0.385766247334103
ScomberomorusNiphonius,100,Scomberomorus niphonius,Predator,2,SSP1-2.6,102.175326876543,1.19105345382716,103.001976,1.06423093383333,-0.0116251556800781,0.162426918185816,0.174052073865894
ScomberomorusNiphonius,100,Scomberomorus niphonius,Predator,2,SSP5-8.5,101.789501185185,1.41399305685185,103.001976,1.06423093383333,-0.0170832484383384,0.409963792247801,0.42704704068614
TodarodesPacificus,1,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.5336726888889,0.883132428765432,15.8637138833333,0.653057827,-0.229177159998619,0.435419045945217,0.664596205943836
TodarodesPacificus,1,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.2025204790123,0.994055775185185,15.8637138833333,0.653057827,-0.264917183343365,0.606116056546374,0.871033239889739
TodarodesPacificus,2,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.6097206765432,0.982937950567901,15.4548356166667,0.4558506975,-0.293521990991973,1.10853896409267,1.40206095508464
TodarodesPacificus,2,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.9149105012346,0.921555395679012,15.4548356166667,0.4558506975,-0.0513029886119931,1.01550950734246,1.06681249595445
TodarodesPacificus,3,Todarodes pacificus,Invertebrate,6,SSP1-2.6,14.1649957777778,0.840988487530864,13.6828434233333,0.516239613333333,0.0499621047311845,0.704045201250635,0.65408309651945
TodarodesPacificus,3,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.0167126,1.03888595567901,13.6828434233333,0.516239613333333,0.0347799605824553,1.00892453511148,0.974144574529025
TodarodesPacificus,4,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.3597909641975,0.802047349333333,14.4134922366667,0.505991237666667,-0.109522492946904,0.664575007788985,0.774097500735889
TodarodesPacificus,4,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.5021075012346,1.10484572493827,14.4134922366667,0.505991237666667,-0.0942353170535968,1.12666062618927,1.22089594324287
TodarodesPacificus,5,Todarodes pacificus,Invertebrate,6,SSP1-2.6,14.2159359382716,0.764358829876543,16.18886,0.442034915,-0.187492311141307,0.790089745305121,0.977582056446428
TodarodesPacificus,5,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.5335024,0.959142830740741,16.18886,0.442034915,-0.369211774286484,1.1175853419205,1.48679711620698
TodarodesPacificus,6,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.0667746135802,0.803733204938272,12.7777813666667,0.608005233333333,0.0322657122011806,0.402632944196727,0.370367231995547
TodarodesPacificus,6,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.8388531567901,1.16104539765432,12.7777813666667,0.608005233333333,0.115087030147478,0.933268736988415,0.818181706840937
TodarodesPacificus,7,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.5343699765432,0.820670459012346,18.2113796733333,0.526315327,-0.428212491566349,0.640875614111637,1.06908810567799
TodarodesPacificus,7,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.6765357246914,1.10418443555556,18.2113796733333,0.526315327,-0.413137382468949,1.06898185659152,1.48211923906047
TodarodesPacificus,8,Todarodes pacificus,Invertebrate,6,SSP1-2.6,14.3340703654321,0.933448452345679,15.2529863833333,0.524885508,-0.0896433939168532,0.830567589432244,0.920210983349097
TodarodesPacificus,8,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.8889440790123,0.881925776666667,15.2529863833333,0.524885508,-0.135154814557691,0.74865447739196,0.88380929194965
TodarodesPacificus,9,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.8268639469136,0.720780651975309,15.25873506,0.618476335166667,-0.250466881020924,0.22084189094242,0.471308771963345
TodarodesPacificus,9,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.1122665037037,1.08848093691358,15.25873506,0.618476335166667,-0.218718286292252,0.815525841781228,1.03424412807348
TodarodesPacificus,10,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.450494491358,0.977442715061729,14.8930484033333,0.630085902666667,-0.258436041712154,0.6334636213058,0.891899663017953
TodarodesPacificus,10,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.7164394851852,1.13551525296296,14.8930484033333,0.630085902666667,-0.118733048914412,0.849726648626763,0.968459697541175
TodarodesPacificus,11,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.5358097888889,0.89964493,15.9895519733333,0.718398396333333,-0.351074320650883,0.324571584300333,0.675645904951217
TodarodesPacificus,11,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.0591150506173,1.10968715012346,15.9895519733333,0.718398396333333,-0.407005475125123,0.627296965679323,1.03430244080445
TodarodesPacificus,12,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.7814055209877,0.74684142382716,15.6460073666667,0.607658113333333,-0.29174805683116,0.297542100922087,0.589290157753246
TodarodesPacificus,12,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.6856572320988,1.02978383074074,15.6460073666667,0.607658113333333,-0.302596283323551,0.761009769226484,1.06360605255004
TodarodesPacificus,13,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.949008354321,0.916431001111111,15.0811667166667,0.718650268333333,-0.21990642403751,0.350736410214451,0.570642834251961
TodarodesPacificus,13,Todarodes pacificus,Invertebrate,6,SSP5-8.5,11.8319959185185,0.976433447037037,15.0811667166667,0.718650268333333,-0.350054583522355,0.442231861591151,0.792286445113506
TodarodesPacificus,14,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.256663817284,0.707278227160494,15.29086188,0.642731696466667,-0.319103387066037,0.138061229111609,0.457164616177646
TodarodesPacificus,14,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.1745379950617,1.05143296055556,15.29086188,0.642731696466667,-0.109368014766974,0.710068340567029,0.819436355334003
TodarodesPacificus,15,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1274613975309,0.71158789037037,18.5035541733333,0.447858256333333,-0.495214457753548,0.66799975665534,1.16321421440889
TodarodesPacificus,15,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.6754023,0.908597865555556,18.5035541733333,0.447858256333333,-0.334402358261875,1.02059971354754,1.35500207180942
TodarodesPacificus,16,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.3578420765432,0.759211804074074,14.4144867,0.464615212333333,-0.109832500232126,0.708466031931927,0.818298532164053
TodarodesPacificus,16,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.2381419,0.935843370740741,14.4144867,0.464615212333333,-0.122818823075276,1.01023069919361,1.13304952226889
TodarodesPacificus,17,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1262053518519,0.772904760864198,14.6981623433333,0.41586192,-0.163185883016462,0.894186067739562,1.05737195075602
TodarodesPacificus,17,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.0794481839506,0.92248880037037,14.6981623433333,0.41586192,-0.168334116068376,1.14942681090005,1.31776092696843
TodarodesPacificus,18,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.4278365024691,0.952807484938272,19.7680491066667,0.502329440333333,-0.557943623665583,0.923550916166915,1.4814945398325
TodarodesPacificus,18,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.184266891358,0.928607921481482,19.7680491066667,0.502329440333333,-0.478878912270938,0.886435757442692,1.36531466971363
TodarodesPacificus,19,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.5447051506173,0.925039241358025,19.81152759,0.569989249333333,-0.65926156293294,0.69857985930083,1.35784142223377
TodarodesPacificus,19,Todarodes pacificus,Invertebrate,6,SSP5-8.5,11.8651106753086,0.966853403703704,19.81152759,0.569989249333333,-0.739614567374681,0.762362453291151,1.50197702066583
TodarodesPacificus,20,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.8913839407407,0.77990885037037,14.9779464733333,0.528695091833333,-0.108649502849727,0.560869589494454,0.669519092344181
TodarodesPacificus,20,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.1796472938272,1.04087022530864,14.9779464733333,0.528695091833333,-0.298367483684001,0.977282367465646,1.27564985114965
TodarodesPacificus,21,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.6031367962963,0.734904572691358,21.7652686733333,0.575988450333333,-0.788244978085779,0.351517045086664,1.13976202317244
TodarodesPacificus,21,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.2576045790123,0.923265652469136,21.7652686733333,0.575988450333333,-0.610296214190464,0.68070593301747,1.29100214720793
TodarodesPacificus,22,Todarodes pacificus,Invertebrate,6,SSP1-2.6,15.2227727493827,1.01263803598765,15.6134547233333,0.432487852,-0.0365586294675483,1.2273870647855,1.26394569425305
TodarodesPacificus,22,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.318128445679,1.08085917901235,15.6134547233333,0.432487852,-0.342006714816243,1.32144705705006,1.6634537718663
TodarodesPacificus,23,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.9584712444444,0.818738910679012,16.5415338666667,0.536851940866667,-0.244952075446603,0.60887920101997,0.853831276466573
TodarodesPacificus,23,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.4292518493827,1.06114831259259,16.5415338666667,0.536851940866667,-0.300714085515201,0.983030144912411,1.28374423042761
TodarodesPacificus,24,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.7518586814815,0.940111218271605,20.56333486,0.474549720333333,-0.580447628249113,0.986272190816652,1.56671981906577
TodarodesPacificus,24,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.8812945259259,1.04585643432099,20.56333486,0.474549720333333,-0.674796666013628,1.14005366830938,1.81485033432301
TodarodesPacificus,25,Todarodes pacificus,Invertebrate,6,SSP1-2.6,15.3183616740741,0.801565272469136,17.6388544633333,0.505563738,-0.203494862918376,0.664927016970668,0.868421879889043
TodarodesPacificus,25,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.8443299777778,1.09997110938272,17.6388544633333,0.505563738,-0.457625235373167,1.12150073824624,1.57912597361941
TodarodesPacificus,26,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1093779320988,0.839036778641975,14.2175565166667,0.471220057,-0.117074310973295,0.832333104353179,0.949407415326473
TodarodesPacificus,26,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.3317478419753,1.28321342938272,14.2175565166667,0.471220057,-0.205296244391982,1.44528829298367,1.65058453737566
TodarodesPacificus,27,Todarodes pacificus,Invertebrate,6,SSP1-2.6,14.0326081098765,0.804009498703704,13.0384082633333,0.467515936133333,0.106015418892369,0.782197003017139,0.676181584124771
TodarodesPacificus,27,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.7246487716049,0.936379382962963,13.0384082633333,0.467515936133333,-0.0351419199640038,1.00207762706315,1.03721954702715
TodarodesPacificus,28,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.3452910604938,0.850866803148148,12.9598711633333,0.597713419333333,0.0422793947945767,0.509479373197211,0.467199978402634
TodarodesPacificus,28,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.1746357555556,1.0600998854321,12.9598711633333,0.597713419333333,0.0237116994704319,0.826674367405132,0.8029626679347
TodarodesPacificus,29,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.0844818654321,0.844214442469136,16.20395149,0.476593069,-0.308488875129979,0.824851539684426,1.13334041481441
TodarodesPacificus,29,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.4013475876543,1.10951285061728,16.20395149,0.476593069,-0.385848772095965,1.21909650127608,1.60494527337204
TodarodesPacificus,30,Todarodes pacificus,Invertebrate,6,SSP1-2.6,14.5488378148148,0.701281538271605,16.26321085,0.586703301333333,-0.160708204321111,0.257362638588307,0.418070842909418
TodarodesPacificus,30,Todarodes pacificus,Invertebrate,6,SSP5-8.5,15.0109910395062,0.929670059876543,16.26321085,0.586703301333333,-0.115592889032298,0.664087684282081,0.779680573314379
TodarodesPacificus,31,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1549105740741,0.781265207901235,14.86176281,0.5434130135,-0.176003808328424,0.523763252830958,0.699767061159383
TodarodesPacificus,31,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.1347563876543,1.08429450444444,14.86176281,0.5434130135,-0.292460103720099,0.996635638934793,1.28909574265489
TodarodesPacificus,32,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1337563679012,0.913099889753086,23.0325316,0.437480908333333,-0.810393393867224,1.06155263524042,1.87194602910765
TodarodesPacificus,32,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.5798198987654,1.00195870938272,23.0325316,0.437480908333333,-0.872561724609962,1.19553109222079,2.06809281683075
TodarodesPacificus,33,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.6958451506173,0.81897283082716,18.1166075566667,0.529664189,-0.512956390331999,0.628737621474055,1.14169401180605
TodarodesPacificus,33,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.0332881530864,1.1740656708642,18.1166075566667,0.529664189,-0.368459739569261,1.14836323190613,1.51682297147539
TodarodesPacificus,34,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.0811231938272,0.840858395679012,13.1846154,0.634598290333333,-0.0113690665705219,0.406019230120736,0.417388296691257
TodarodesPacificus,34,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.6261747246914,0.98291035617284,13.1846154,0.634598290333333,0.0475251233988723,0.631216210744745,0.583691087345873
TodarodesPacificus,35,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1185155654321,0.77834100654321,12.8434529833333,0.553279672166667,0.0305713545212216,0.492393447603119,0.461822093081898
TodarodesPacificus,35,Todarodes pacificus,Invertebrate,6,SSP5-8.5,15.9483824123457,1.05451233283951,12.8434529833333,0.553279672166667,0.312376978458209,0.930495143614064,0.618118165155855
TodarodesPacificus,36,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.9235897765432,0.92202766345679,13.4972966166667,0.626467559,-0.0626636156771783,0.557570233313087,0.620233848990265
TodarodesPacificus,36,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.8842014555556,0.867489837901235,13.4972966166667,0.626467559,-0.0670673539877252,0.469607054570945,0.536674408558671
TodarodesPacificus,37,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.0880722345679,0.82482478945679,17.2845037233333,0.540838487666667,-0.401226565388197,0.60888987069607,1.01011643608427
TodarodesPacificus,37,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.4018517567901,1.06508576901235,17.2845037233333,0.540838487666667,-0.478923631485917,0.977699885352111,1.45662351683803
TodarodesPacificus,38,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.9732276506173,0.829506353580247,14.80713155,0.667370762,-0.190754730654765,0.313764549122566,0.504519279777331
TodarodesPacificus,38,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.7405853691358,1.0410490637037,14.80713155,0.667370762,-0.216860623521242,0.641477675661028,0.85833829918227
TodarodesPacificus,39,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.7393064419753,0.825512080864198,23.4903132633333,0.448625428,-0.773756774069748,0.879777933842654,1.6535347079124
TodarodesPacificus,39,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.5339289246914,1.08043724049383,23.4903132633333,0.448625428,-0.795485235878956,1.26803197308434,2.0635172089633
TodarodesPacificus,40,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.635395062963,0.875524175679012,13.8147297133333,0.614255736133333,-0.0188508353881164,0.51130759102926,0.530158426417377
TodarodesPacificus,40,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.6129793481481,1.10607878407407,13.8147297133333,0.614255736133333,-0.021224485089827,0.848542819748766,0.869767304838593
TodarodesPacificus,41,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.0352853493827,0.742036325135802,10.9702933233333,0.476447088333333,0.248820063598594,0.6391738082433,0.390353744644706
TodarodesPacificus,41,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.8869373209877,1.06935603851852,10.9702933233333,0.476447088333333,0.232307335959767,1.16635436338674,0.934047027426972
TodarodesPacificus,42,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.0099113382716,0.754438119012346,25.9855096466667,0.495194201133333,-0.998096224251909,0.607408151707479,1.60550437595939
TodarodesPacificus,42,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.0337105716049,0.992576199012346,25.9855096466667,0.495194201133333,-0.995459490729734,1.00318344038428,1.99864293111402
TodarodesPacificus,43,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.6237846740741,0.910718068641975,16.1847919,0.481254386666667,-0.358494313462405,0.920204816440872,1.27869912990328
TodarodesPacificus,43,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.5851656135802,0.960595327777778,16.1847919,0.481254386666667,-0.150137047820084,0.997129100475247,1.14726614829533
TodarodesPacificus,44,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.8395332938272,0.883454177160494,16.5691215833333,0.550532963666667,-0.367904357032036,0.682326358209172,1.05023071524121
TodarodesPacificus,44,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.9140891308642,1.14481290395062,16.5691215833333,0.550532963666667,-0.359551230231112,1.05621098466927,1.41576221490038
TodarodesPacificus,45,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1856406530864,0.910444724691358,16.8861307566667,0.579430087666667,-0.356871121293704,0.651936829959837,1.00880795125354
TodarodesPacificus,45,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.7931642962963,1.05459121123457,16.8861307566667,0.579430087666667,-0.291885326513524,0.863977373233776,1.1558626997473
TodarodesPacificus,46,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.8876370333333,0.788803171481482,16.8869590933333,0.515483719666667,-0.282108412111132,0.613738488058416,0.895846900169547
TodarodesPacificus,46,Todarodes pacificus,Invertebrate,6,SSP5-8.5,12.5361950666667,0.957552422716049,16.8869590933333,0.515483719666667,-0.429810025453049,0.893424607608406,1.32323463306146
TodarodesPacificus,47,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.9262639938272,0.874860678765432,13.8120842633333,0.5834971841,0.0118772365112173,0.58432759294811,0.572450356436893
TodarodesPacificus,47,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.0998308061728,1.10206328469136,13.8120842633333,0.5834971841,-0.0763828623462832,0.917409472600447,0.99379233494673
TodarodesPacificus,48,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1701359950617,0.82000739,13.6784224966667,0.681248795333333,-0.0546316139047114,0.267455137890345,0.322086751795056
TodarodesPacificus,48,Todarodes pacificus,Invertebrate,6,SSP5-8.5,11.6964039580247,1.07199106160494,13.6784224966667,0.681248795333333,-0.225836813332722,0.654039197731164,0.879876011063886
TodarodesPacificus,49,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.3001226407407,0.846299779135802,14.17754071,0.447474659033333,-0.0921677500124008,0.919362806802399,1.0115305568148
TodarodesPacificus,49,Todarodes pacificus,Invertebrate,6,SSP5-8.5,14.943436437037,0.973654112345679,14.17754071,0.447474659033333,0.0759046537927761,1.12160336697347,1.0456987131807
TodarodesPacificus,50,Todarodes pacificus,Invertebrate,6,SSP1-2.6,12.7936309580247,0.794076664197531,14.62920522,0.492943354133333,-0.193425619076534,0.687856428273681,0.881282047350215
TodarodesPacificus,50,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.1653165506173,1.03060216604938,14.62920522,0.492943354133333,-0.152109182050548,1.06399375372098,1.21610293577153
TodarodesPacificus,51,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.1973895679012,0.867925652839506,19.29019422,0.523871097333333,-0.547615075000094,0.728359596832097,1.27597467183219
TodarodesPacificus,51,Todarodes pacificus,Invertebrate,6,SSP5-8.5,13.4323262037037,0.925503240617284,19.29019422,0.523871097333333,-0.522158497361065,0.821026172856687,1.34318467021775
TodarodesPacificus,52,Todarodes pacificus,Invertebrate,6,SSP1-2.6,13.8132567271605,0.713178907160494,14.3735983233333,0.557895576666667,-0.0573677736104792,0.354268921855195,0.411636695465674
