scenario,run,group,ingestion_age_standardized,maintenance_age_standardized,enet_age_standardized,mbi_age_standardized
SSP1-2.6,65,Mid-trophic species,56.7047101344865,0.468512462535733,48.6008666723645,0.0327605707252238
SSP1-2.6,66,Prey,28.5115202695473,1.49957914139918,17.5345787567901,0.0525955518058029
SSP1-2.6,66,Predator,67.1724465972223,0.661561978269047,56.951065046921,0.0464260722962273
SSP1-2.6,66,Invertebrate,15.7797881650206,0.401697500676954,3.90599958377161,0.0309347701405149
SSP1-2.6,66,Mid-trophic species,57.2383086458383,0.468145851795993,48.2967146048723,0.0334387248958523
SSP1-2.6,67,Prey,28.2138229386831,1.47244263769547,17.1162923288066,0.0521886963314231
SSP1-2.6,67,Predator,67.0003944021605,0.677404238291358,58.1382965938718,0.046825788194205
SSP1-2.6,67,Invertebrate,16.1470863567901,0.39244527554321,3.99029190375309,0.0280731931636937
SSP1-2.6,67,Mid-trophic species,56.9289833696527,0.47578837536166,48.8176687729149,0.0336344003649058
SSP1-2.6,68,Prey,28.5462720761317,1.41618010135802,17.4886701300412,0.0496099840140644
SSP1-2.6,68,Predator,67.0079316651942,0.675768424202118,58.0960366816632,0.047260656481543
SSP1-2.6,68,Invertebrate,15.6090146627572,0.429430260104938,3.97380433564815,0.0331348104523268
SSP1-2.6,68,Mid-trophic species,57.1314283861634,0.484515950165296,48.8630463361812,0.034842839459441
SSP1-2.6,69,Prey,28.1207689444445,1.4701068563786,17.1456772650206,0.0522783306275498
SSP1-2.6,69,Predator,66.7081721843473,0.683930790649206,58.4284985909576,0.0479106302341079
SSP1-2.6,69,Invertebrate,14.9297981777778,0.441633020907408,3.69409566016461,0.0363198788308978
SSP1-2.6,69,Mid-trophic species,58.1825266076273,0.471331097314012,49.9717245947619,0.032546968999766
SSP1-2.6,70,Prey,28.2161549995885,1.51444511596708,17.3166690781893,0.0536729797518183
SSP1-2.6,70,Predator,67.15105113933,0.677784958759436,57.8805420129709,0.0476176370507126
SSP1-2.6,70,Invertebrate,15.6998575746914,0.429391208800412,4.17638427126543,0.0343264161397076
SSP1-2.6,70,Mid-trophic species,57.8824010623649,0.469631019562581,49.2148437721997,0.032578591201886
SSP1-2.6,71,Prey,28.1477422304527,1.44786422473251,17.3621806707819,0.0514380234435316
SSP1-2.6,71,Predator,66.5800914414021,0.676661437417284,58.0811615199824,0.047352715532894
SSP1-2.6,71,Invertebrate,15.1294522213992,0.451103537944444,3.792536754107,0.0362767706417176
SSP1-2.6,71,Mid-trophic species,57.4872221809554,0.466007881522094,49.1397837866054,0.0321760755122309
SSP1-2.6,72,Prey,28.2364539160494,1.50574463230453,17.048119445679,0.0533262652874649
SSP1-2.6,72,Predator,66.9762883583334,0.665203786694003,58.4407118180752,0.0471145056444986
SSP1-2.6,72,Invertebrate,15.4730406037037,0.405552002522634,3.92336388185185,0.0315554492581998
SSP1-2.6,72,Mid-trophic species,56.8702763928125,0.474194751638703,48.6464196781169,0.0334550116262054
SSP1-2.6,73,Prey,27.6548653045268,1.50715927358025,17.1280313962963,0.0544988831796459
SSP1-2.6,73,Predator,67.0383279307394,0.670423631209965,58.1527550371101,0.0475425550242667
SSP1-2.6,73,Invertebrate,14.9666320693416,0.442623210467078,3.70020976559671,0.0350579268119387
SSP1-2.6,73,Mid-trophic species,56.8949105374947,0.468965416784646,48.8644451739952,0.0330067835356737
SSP1-2.6,74,Prey,27.3926028415638,1.47013843316872,16.7382418893004,0.053669176371149
SSP1-2.6,74,Predator,67.0575474014111,0.677312848713845,56.5354962001646,0.0485760489953312
