scenario,run,species,latin,group,species_order,biomass,yield
Base,91,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,667112.205666667,208835.789666667
Base,92,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,610206.211666667,189359.240666667
Base,93,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,631676.651666667,194208.034666667
Base,94,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,638824.362666667,199247.032666667
Base,95,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,619970.665333334,192282.196166667
Base,96,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,599727.097333333,186855.441666667
Base,97,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,650617.261333333,201647.5168
Base,98,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,593912.334666667,184290.364666667
Base,99,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,606268.022,188053.365
Base,100,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,626421.599666667,195302.321333333
Base,1,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12967.9038333333,2709.43943
Base,2,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13603.7660566667,2865.74175
Base,3,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14385.7708033333,3032.65921233333
Base,4,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15989.4002066667,3492.24988533333
Base,5,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12772.5149866667,2847.62136
Base,6,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12703.2755633333,2691.36395466667
Base,7,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13827.6906266667,2876.841479
Base,8,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14924.6832333333,3265.767122
Base,9,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17909.3158533333,4111.39944866667
Base,10,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14399.9589966667,3048.97879333333
Base,11,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15280.53619,3336.16417766667
Base,12,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14410.5339033333,3186.78215766667
Base,13,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13425.2019733333,2804.75858433333
Base,14,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15157.0842833333,3195.41722466667
Base,15,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,7019.25876333333,1450.573939
Base,16,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15029.5801633333,3223.88102
Base,17,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14214.1791233333,3053.21559666667
Base,18,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17309.2678666667,3780.23208
Base,19,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,20938.9344466667,4912.86714666667
Base,20,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17097.5427733333,3738.82265666667
Base,21,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14169.2895766667,3138.68355466667
Base,22,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15338.48584,3339.91637933333
Base,23,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17300.8254,3798.03453333333
Base,24,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,6707.62024,1338.21466533333
Base,25,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14711.4190466667,3195.91735266667
Base,26,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15710.1262,3511.31648
Base,27,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,18475.3241666667,4202.61581666667
Base,28,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17383.3485433333,3735.51676333333
Base,29,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15660.6649533333,3502.73111533333
Base,30,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14614.7214833333,3157.79305333333
Base,31,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14780.47745,3201.75349333333
Base,32,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13624.9362966667,2974.42228933333
Base,33,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11592.52872,2389.61782
Base,34,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16920.67167,3792.03392
Base,35,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13843.0415833333,3033.97625333333
Base,36,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15948.02067,3409.54799666667
Base,37,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12757.90618,2828.89538666667
Base,38,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14322.9754966667,3045.88068333333
Base,39,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14289.12196,3012.76574866667
Base,40,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15771.85766,3577.268932
Base,41,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16414.8477666667,3603.85302
Base,42,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16594.7847866667,3661.73517
Base,43,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11254.9220666667,2373.92687333333
Base,44,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15832.0670366667,3505.28469
Base,45,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16397.9868333333,3552.55652333333
Base,46,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10866.94324,2248.187177
Base,47,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11180.0304166667,2358.64419266667
Base,48,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14422.16605,3156.71954466667
Base,49,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14889.6456533333,3214.69922333333
Base,50,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15216.0642466667,3287.22587
Base,51,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14487.76817,3123.080382
Base,52,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15203.8870966667,3353.20429666667
Base,53,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14329.85092,3039.537748
Base,54,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14702.1250766667,3337.07542333333
Base,55,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12213.2010066667,2566.039951
Base,56,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,18081.4662,3891.15351666667
Base,57,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15910.87151,3547.84022333333
Base,58,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10262.1259966667,2186.12449833333
Base,59,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16037.2193433333,3444.69556333333
Base,60,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12941.1855333333,2708.36355
Base,61,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17081.2605033333,3795.96778666667
Base,62,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15941.5185166667,3567.36015333333
Base,63,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14938.0808133333,3240.86371666667
Base,64,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15310.8672966667,3256.9097
Base,65,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17818.19585,3822.94641
Base,66,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14578.2693533333,3146.610884
Base,67,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15255.2795533333,3274.93455433333
Base,68,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,9748.97858333333,2012.785902
Base,69,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13642.9160833333,2835.98400333333
Base,70,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11770.84845,2610.67392266667
Base,71,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14367.3877833333,2949.49660666667
Base,72,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16475.1995033333,3588.98805566667
Base,73,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13088.5597833333,2756.15221666667
Base,74,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14159.7545266667,3005.57556333333
Base,75,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15735.8290666667,3433.66245666667
Base,76,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14944.7004566667,3180.28808
Base,77,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15193.6572133333,3278.99668733333
Base,78,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14480.17045,3099.70723666667
Base,79,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12253.1371833333,2599.62851033333
Base,80,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,17940.3235133333,3930.51123333334
Base,81,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16955.68409,3661.25168333333
Base,82,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15059.3519433333,3210.22469
Base,83,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14941.2853966667,3279.89481833333
Base,84,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14382.3854866667,3139.961985
Base,85,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11197.4760866667,2335.54209666667
Base,86,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13326.8168733333,2893.698265
Base,87,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15209.06633,3328.32345466667
Base,88,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12473.6554766667,2668.440661
Base,89,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13008.37286,2657.382104
Base,90,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10314.9575233333,2089.877135
Base,91,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13640.88128,2841.04662666667
Base,92,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,15396.5520666667,3323.13903
Base,93,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11868.8663333333,2480.64692533333
Base,94,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14092.86108,3183.37145766667
Base,95,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14477.77565,3141.68931533333
Base,96,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13216.46168,2806.904201
Base,97,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12042.04636,2574.41078666667
Base,98,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13809.97608,2981.3057
Base,99,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13261.3290833333,2905.87811833333
Base,100,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,16222.99715,3574.55551333333
SSP1-2.6,1,EngraulisJaponicus,Engraulis japonicus,Prey,1,836226.328271605,130990.998740741
SSP1-2.6,2,EngraulisJaponicus,Engraulis japonicus,Prey,1,811334.764691358,126951.391209877
SSP1-2.6,3,EngraulisJaponicus,Engraulis japonicus,Prey,1,807228.707283951,126792.729197531
SSP1-2.6,4,EngraulisJaponicus,Engraulis japonicus,Prey,1,823095.404691358,129644.939111111
SSP1-2.6,5,EngraulisJaponicus,Engraulis japonicus,Prey,1,818772.185555556,128474.142839506
SSP1-2.6,6,EngraulisJaponicus,Engraulis japonicus,Prey,1,812238.322839506,128023.979567901
SSP1-2.6,7,EngraulisJaponicus,Engraulis japonicus,Prey,1,785436.626666667,122962.296308642
SSP1-2.6,8,EngraulisJaponicus,Engraulis japonicus,Prey,1,803467.049506173,126193.866271605
SSP1-2.6,9,EngraulisJaponicus,Engraulis japonicus,Prey,1,863607.00308642,135742.946617284
SSP1-2.6,10,EngraulisJaponicus,Engraulis japonicus,Prey,1,856657.143580247,134345.520555556
SSP1-2.6,11,EngraulisJaponicus,Engraulis japonicus,Prey,1,805841.161728395,126453.818
SSP1-2.6,12,EngraulisJaponicus,Engraulis japonicus,Prey,1,807753.49617284,126803.970407407
SSP1-2.6,13,EngraulisJaponicus,Engraulis japonicus,Prey,1,781506.505185185,122398.68391358
SSP1-2.6,14,EngraulisJaponicus,Engraulis japonicus,Prey,1,815382.099259259,127958.002358025
SSP1-2.6,15,EngraulisJaponicus,Engraulis japonicus,Prey,1,855602.653209877,135205.179777778
SSP1-2.6,16,EngraulisJaponicus,Engraulis japonicus,Prey,1,826337.335555556,129824.634234568
SSP1-2.6,17,EngraulisJaponicus,Engraulis japonicus,Prey,1,838752.952716049,131927.292641975
SSP1-2.6,18,EngraulisJaponicus,Engraulis japonicus,Prey,1,844698.723333333,132209.311197531
SSP1-2.6,19,EngraulisJaponicus,Engraulis japonicus,Prey,1,820570.619753086,129232.207679012
SSP1-2.6,20,EngraulisJaponicus,Engraulis japonicus,Prey,1,792858.453580247,124593.842679012
SSP1-2.6,21,EngraulisJaponicus,Engraulis japonicus,Prey,1,862475.986419753,135740.180679012
SSP1-2.6,22,EngraulisJaponicus,Engraulis japonicus,Prey,1,782867.072098765,122415.166395062
SSP1-2.6,23,EngraulisJaponicus,Engraulis japonicus,Prey,1,830775.784444445,130264.048098765
SSP1-2.6,24,EngraulisJaponicus,Engraulis japonicus,Prey,1,808241.386049383,126745.48408642
SSP1-2.6,25,EngraulisJaponicus,Engraulis japonicus,Prey,1,854351.925185185,134535.241395062
SSP1-2.6,26,EngraulisJaponicus,Engraulis japonicus,Prey,1,842037.918148148,132224.978061728
SSP1-2.6,27,EngraulisJaponicus,Engraulis japonicus,Prey,1,859503.111234568,135425.409592593
SSP1-2.6,28,EngraulisJaponicus,Engraulis japonicus,Prey,1,847372.456419753,134034.180654321
SSP1-2.6,29,EngraulisJaponicus,Engraulis japonicus,Prey,1,803778.039506173,126428.599691358
SSP1-2.6,30,EngraulisJaponicus,Engraulis japonicus,Prey,1,830263.881851852,130671.534765432
SSP1-2.6,31,EngraulisJaponicus,Engraulis japonicus,Prey,1,807954.27962963,126964.348851852
SSP1-2.6,32,EngraulisJaponicus,Engraulis japonicus,Prey,1,822585.982839506,128781.90737037
SSP1-2.6,33,EngraulisJaponicus,Engraulis japonicus,Prey,1,852643.940493827,134491.966679012
SSP1-2.6,34,EngraulisJaponicus,Engraulis japonicus,Prey,1,785922.007283951,123654.377209877
SSP1-2.6,35,EngraulisJaponicus,Engraulis japonicus,Prey,1,829626.852345679,130026.573469136
SSP1-2.6,36,EngraulisJaponicus,Engraulis japonicus,Prey,1,836122.494320988,131345.358518519
SSP1-2.6,37,EngraulisJaponicus,Engraulis japonicus,Prey,1,794480.305679013,124463.685580247
SSP1-2.6,38,EngraulisJaponicus,Engraulis japonicus,Prey,1,819697.428024692,129042.388506173
SSP1-2.6,39,EngraulisJaponicus,Engraulis japonicus,Prey,1,806681.555555556,126870.240061728
SSP1-2.6,40,EngraulisJaponicus,Engraulis japonicus,Prey,1,798472.516419753,124873.566246914
SSP1-2.6,41,EngraulisJaponicus,Engraulis japonicus,Prey,1,815972.682222222,127996.837888889
SSP1-2.6,42,EngraulisJaponicus,Engraulis japonicus,Prey,1,829382.970617284,130224.459814815
SSP1-2.6,43,EngraulisJaponicus,Engraulis japonicus,Prey,1,763271.665308642,119202.401679012
SSP1-2.6,44,EngraulisJaponicus,Engraulis japonicus,Prey,1,815062.777901234,127941.286271605
SSP1-2.6,45,EngraulisJaponicus,Engraulis japonicus,Prey,1,809509.127160494,127525.007
SSP1-2.6,46,EngraulisJaponicus,Engraulis japonicus,Prey,1,830171.265061728,130192.551790123
SSP1-2.6,47,EngraulisJaponicus,Engraulis japonicus,Prey,1,819915.029506173,128605.158209877
SSP1-2.6,48,EngraulisJaponicus,Engraulis japonicus,Prey,1,815755.962469136,127525.329234568
SSP1-2.6,49,EngraulisJaponicus,Engraulis japonicus,Prey,1,826545.320864198,129915.620716049
SSP1-2.6,50,EngraulisJaponicus,Engraulis japonicus,Prey,1,831941.034444444,131500.319790124
SSP1-2.6,51,EngraulisJaponicus,Engraulis japonicus,Prey,1,813648.093703704,127814.109530864
SSP1-2.6,52,EngraulisJaponicus,Engraulis japonicus,Prey,1,780390.406296296,122568.47917284
SSP1-2.6,53,EngraulisJaponicus,Engraulis japonicus,Prey,1,844896.749753087,132713.561074074
SSP1-2.6,54,EngraulisJaponicus,Engraulis japonicus,Prey,1,806995.846296296,126692.075407407
SSP1-2.6,55,EngraulisJaponicus,Engraulis japonicus,Prey,1,820188.141111111,129461.098567901
SSP1-2.6,56,EngraulisJaponicus,Engraulis japonicus,Prey,1,802241.297407408,125962.790679012
SSP1-2.6,57,EngraulisJaponicus,Engraulis japonicus,Prey,1,809816.608395061,127613.824654321
SSP1-2.6,58,EngraulisJaponicus,Engraulis japonicus,Prey,1,788353.647283951,123462.089234568
SSP1-2.6,59,EngraulisJaponicus,Engraulis japonicus,Prey,1,801426.629506173,125474.982654321
SSP1-2.6,60,EngraulisJaponicus,Engraulis japonicus,Prey,1,827000.306666667,130171.249185185
SSP1-2.6,61,EngraulisJaponicus,Engraulis japonicus,Prey,1,777706.206419753,121731.480345679
SSP1-2.6,62,EngraulisJaponicus,Engraulis japonicus,Prey,1,789440.589382716,123328.672790123
SSP1-2.6,63,EngraulisJaponicus,Engraulis japonicus,Prey,1,838578.404691358,131393.437777778
SSP1-2.6,64,EngraulisJaponicus,Engraulis japonicus,Prey,1,818188.821604939,128849.161358025
SSP1-2.6,65,EngraulisJaponicus,Engraulis japonicus,Prey,1,798550.714567901,125842.681432099
SSP1-2.6,66,EngraulisJaponicus,Engraulis japonicus,Prey,1,814043.679876544,127244.597716049
