indicator,scenario,year,species,latin,group,species_order,mean,sd,n_runs,se,ci_low,ci_high
biomass,SSP1-2.6,2045,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,668928.9519,112446.738427841,100,11244.6738427841,646617.079446088,691240.824353913
biomass,SSP1-2.6,2046,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,662405.9416,122162.88177972,100,12216.288177972,638166.175511803,686645.707688197
biomass,SSP1-2.6,2047,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,653265.3639,113252.59314004,100,11325.259314004,630793.592388041,675737.135411959
biomass,SSP1-2.6,2048,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,688896.1623,111258.688569681,100,11125.8688569681,666820.024712877,710972.299887124
biomass,SSP1-2.6,2049,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,644356.8736,108763.596910014,100,10876.3596910014,622775.816329564,665937.930870436
biomass,SSP1-2.6,2050,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,671885.3266,120913.625745182,100,12091.3625745182,647893.440011864,695877.213188137
biomass,SSP1-2.6,2051,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,647070.8931,101350.03274857,100,10135.003274857,626960.847797645,667180.938402355
biomass,SSP1-2.6,2052,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,684106.7477,112882.16332997,100,11288.216332997,661708.477498893,706505.017901107
biomass,SSP1-2.6,2053,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,685294.5727,115067.451629802,100,11506.7451629802,662462.69389003,708126.45150997
biomass,SSP1-2.6,2054,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,655301.3229,109044.971394831,100,10904.4971394831,633664.434827312,676938.210972688
biomass,SSP1-2.6,2055,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,638591.5544,104671.41789104,100,10467.141789104,617822.474227401,659360.634572599
biomass,SSP1-2.6,2056,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,626309.1612,107891.201227951,100,10789.1201227951,604901.206159648,647717.116240352
biomass,SSP1-2.6,2057,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,633995.1897,115686.507891825,100,11568.6507891825,611040.476697121,656949.90270288
biomass,SSP1-2.6,2058,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,663684.3787,112553.131650666,100,11255.3131650666,641351.395522461,686017.361877539
biomass,SSP1-2.6,2059,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,637880.1824,100371.234659063,100,10037.1234659063,617964.351873783,657796.012926217
biomass,SSP1-2.6,2060,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,663391.8102,112127.983910868,100,11212.7983910868,641143.185557685,685640.434842315
biomass,SSP1-2.6,2061,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,702275.2592,123720.216772056,100,12372.0216772056,677726.484062694,726824.034337306
biomass,SSP1-2.6,2062,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,668365.3132,118954.605793478,100,11895.4605793478,644762.13867153,691968.48772847
biomass,SSP1-2.6,2063,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,674699.9198,112656.902431215,100,11265.6902431215,652346.346248277,697053.493351723
biomass,SSP1-2.6,2064,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,656561.087,106551.030910356,100,10655.1030910356,635419.050825866,677703.123174134
biomass,SSP1-2.6,2065,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,670264.4751,113957.622253853,100,11395.7622253853,647652.810516143,692876.139683858
biomass,SSP1-2.6,2066,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,666234.6277,116577.654481291,100,11657.7654481291,643103.091880204,689366.163519796
biomass,SSP1-2.6,2067,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,662427.6082,108954.340605306,100,10895.4340605306,640808.703242203,684046.513157797
biomass,SSP1-2.6,2068,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,648216.4932,103423.080862491,100,10342.3080862491,627695.110176735,668737.876223265
biomass,SSP1-2.6,2069,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,623996.9245,98769.2305141437,100,9876.92305141437,604398.966351869,643594.882648131
biomass,SSP1-2.6,2070,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,647093.9334,113146.662091105,100,11314.6662091105,624643.180906341,669544.685893659
biomass,SSP1-2.6,2071,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,620202.2597,91832.8847444938,100,9183.28847444938,601980.623037689,638423.896362311
biomass,SSP1-2.6,2072,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,619581.5195,104753.163194727,100,10475.3163194727,598796.219285673,640366.819714328
biomass,SSP1-2.6,2073,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,633716.2969,112263.721020561,100,11226.3721020561,611440.739070283,655991.854729717
biomass,SSP1-2.6,2074,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,637034.4046,98831.9129731451,100,9883.19129731451,617424.008892097,656644.800307903
biomass,SSP1-2.6,2075,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,650982.1666,120053.620104517,100,12005.3620104517,627160.92378893,674803.40941107
biomass,SSP1-2.6,2076,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,629675.6043,124138.498256238,100,12413.8498256238,605043.833041549,654307.375558451
biomass,SSP1-2.6,2077,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,629013.801,100555.133378436,100,10055.5133378436,609061.480978147,648966.121021853
biomass,SSP1-2.6,2078,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,658884.2903,118880.614243834,100,11888.0614243834,635295.797300238,682472.783299762
biomass,SSP1-2.6,2079,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,645923.0904,114040.385128833,100,11404.0385128833,623295.003866193,668551.176933807
biomass,SSP1-2.6,2080,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,654038.4314,123787.036745496,100,12378.7036745496,629476.397730294,678600.465069707
biomass,SSP1-2.6,2081,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,662347.1076,111776.905152362,100,11177.6905152362,640168.144600082,684526.070599918
biomass,SSP1-2.6,2082,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,670970.2124,103252.130966056,100,10325.2130966056,650482.749544973,691457.675255027
biomass,SSP1-2.6,2083,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,675770.415,115559.863589246,100,11555.9863589246,652840.830974321,698699.99902568
biomass,SSP1-2.6,2084,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,679945.1069,119037.255730389,100,11903.7255730389,656325.532830944,703564.680969057
biomass,SSP1-2.6,2085,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,648556.0798,99951.0025606428,100,9995.10025606428,628723.632439112,668388.527160889
biomass,SSP1-2.6,2086,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,658922.9555,113132.666186041,100,11313.2666186041,636474.980097549,681370.930902451
biomass,SSP1-2.6,2087,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,645437.6444,112638.560823075,100,11263.8560823075,623087.710221256,667787.578578744
biomass,SSP1-2.6,2088,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,694153.4702,103558.233622631,100,10355.8233622631,673605.269936963,714701.670463037
biomass,SSP1-2.6,2089,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,686504.5771,108688.571433311,100,10868.8571433311,664938.406511831,708070.747688169
biomass,SSP1-2.6,2090,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,625412.4613,111028.183638398,100,11102.8183638398,603382.060892084,647442.861707916
biomass,SSP1-2.6,2091,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,663573.4984,117307.778420933,100,11730.7778420933,640297.090150424,686849.906649576
biomass,SSP1-2.6,2092,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,658923.4524,118395.3381357,100,11839.53381357,635431.248708234,682415.656091766
biomass,SSP1-2.6,2093,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,656870.5753,95607.8227583919,100,9560.78227583919,637899.909037853,675841.241562147
biomass,SSP1-2.6,2094,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,681821.0689,106453.032757683,100,10645.3032757683,660698.477685442,702943.660114558
biomass,SSP1-2.6,2095,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,654055.7671,107270.783505291,100,10727.0783505291,632770.916395885,675340.617804116
biomass,SSP1-2.6,2096,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,661438.9125,102626.824404263,100,10262.6824404263,641075.524032958,681802.300967042
biomass,SSP1-2.6,2097,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,658919.0451,106891.194273028,100,10689.1194273028,637709.513134814,680128.577065186
biomass,SSP1-2.6,2098,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,679238.2681,109378.651095376,100,10937.8651095376,657535.17073549,700941.36546451
biomass,SSP1-2.6,2099,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,669778.2032,108926.870801399,100,10892.6870801399,648164.74884726,691391.65755274
biomass,SSP1-2.6,2100,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,684866.4755,119006.778571567,100,11900.6778571567,661252.948760461,708480.002239539
biomass,SSP5-8.5,2020,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,645982.3625,106688.103027933,100,10668.8103027933,624813.128243938,667151.596756062
biomass,SSP5-8.5,2021,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,657929.2943,108996.77711507,100,10899.677711507,636301.969017999,679556.619582001
biomass,SSP5-8.5,2022,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,623062.2962,96917.5902552239,100,9691.75902552239,603831.743650868,642292.848749132
biomass,SSP5-8.5,2023,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,637590.9452,103013.550351069,100,10301.3550351069,617150.821915031,658031.068484969
biomass,SSP5-8.5,2024,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,603374.8296,110489.074583751,100,11048.9074583751,581451.400124583,625298.259075418
biomass,SSP5-8.5,2025,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,642087.169,103855.833170231,100,10385.5833170231,621479.91853025,662694.41946975
biomass,SSP5-8.5,2026,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,625230.3976,112233.498993578,100,11223.3498993578,602960.836476109,647499.958723892
biomass,SSP5-8.5,2027,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,646566.6983,110087.279450991,100,11008.7279450991,624722.993695932,668410.402904069
biomass,SSP5-8.5,2028,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,636125.2308,97836.1734655254,100,9783.61734655254,616712.411413136,655538.050186865
biomass,SSP5-8.5,2029,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,672006.4826,121347.537630101,100,12134.7537630101,647928.498480108,696084.466719892
biomass,SSP5-8.5,2030,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,647387.3907,110927.446790836,100,11092.7446790836,625376.978668142,669397.802731858
biomass,SSP5-8.5,2031,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,693976.6267,108812.118580088,100,10881.2118580088,672385.941677536,715567.311722464
biomass,SSP5-8.5,2032,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,671398.7706,110643.308449059,100,11064.3308449059,649444.737779577,693352.803420423
biomass,SSP5-8.5,2033,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,674492.1767,109457.373195555,100,10945.7373195555,652773.459162926,696210.894237074
biomass,SSP5-8.5,2034,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,665216.3105,111123.023757264,100,11112.3023757264,643167.09175493,687265.52924507
biomass,SSP5-8.5,2035,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,640530.4055,104524.73528583,100,10452.473528583,619790.430338577,661270.380661423
biomass,SSP5-8.5,2036,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,622155.9632,107688.861593685,100,10768.8861593685,600788.156732877,643523.769667123
biomass,SSP5-8.5,2037,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,680437.053,121265.426270457,100,12126.5426270457,656375.361555281,704498.744444719
biomass,SSP5-8.5,2038,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,675846.3609,106438.454162931,100,10643.8454162931,654726.662394926,696966.059405074
biomass,SSP5-8.5,2039,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,646272.9743,116152.916748214,100,11615.2916748214,623225.715661199,669320.232938801
biomass,SSP5-8.5,2040,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,655790.3127,109465.001656649,100,10946.5001656649,634070.081510744,677510.543889256
biomass,SSP5-8.5,2041,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,631453.4128,110172.718729247,100,11017.2718729247,609592.755189507,653314.070410494
biomass,SSP5-8.5,2042,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,645946.0911,120709.406857044,100,12070.9406857044,621994.725969831,669897.456230169
biomass,SSP5-8.5,2043,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,680415.9277,106961.381023003,100,10696.1381023003,659192.469160906,701639.386239094
biomass,SSP5-8.5,2044,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,681114.4697,112760.848979337,100,11276.0848979337,658740.270897993,703488.668502008
biomass,SSP5-8.5,2045,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,664016.1291,114122.520814044,100,11412.2520814044,641371.7450643,686660.5131357
biomass,SSP5-8.5,2046,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,697867.0041,119628.287363751,100,11962.8287363751,674130.15653236,721603.851667641
biomass,SSP5-8.5,2047,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,637507.434,103574.843095667,100,10357.4843095667,616955.938057168,658058.929942833
biomass,SSP5-8.5,2048,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,651865.6049,107591.359621159,100,10759.1359621159,630517.144939547,673214.064860453
biomass,SSP5-8.5,2049,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,626271.8444,106751.431283325,100,10675.1431283325,605090.044444151,647453.644355849
biomass,SSP5-8.5,2050,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,655278.7373,119233.609831823,100,11923.3609831823,631620.202317286,678937.272282714
biomass,SSP5-8.5,2051,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,631720.455,103856.492528915,100,10385.6492528915,611113.073699182,652327.836300818
biomass,SSP5-8.5,2052,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,642340.2825,115295.309649582,100,11529.5309649582,619463.191715489,665217.373284511
biomass,SSP5-8.5,2053,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,661875.0879,107098.530880661,100,10709.8530880661,640624.415853659,683125.759946341
biomass,SSP5-8.5,2054,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,676050.5648,109194.060721624,100,10919.4060721624,654384.09417036,697717.03542964
biomass,SSP5-8.5,2055,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,668105.6698,105445.300779066,100,10544.5300779066,647183.034472905,689028.305127095
biomass,SSP5-8.5,2056,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,668964.3935,122560.106714461,100,12256.0106714461,644645.809366893,693282.977633108
biomass,SSP5-8.5,2057,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,678502.4549,126187.582819105,100,12618.7582819105,653464.100809062,703540.808990938
biomass,SSP5-8.5,2058,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,683638.972,111152.21569859,100,11115.221569859,661583.960940447,705693.983059553
biomass,SSP5-8.5,2059,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,669493.945,107017.426481688,100,10701.7426481688,648259.365825988,690728.524174012
biomass,SSP5-8.5,2060,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,671193.2599,111601.859665004,100,11160.1859665004,649049.029722413,693337.490077587
biomass,SSP5-8.5,2061,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,688043.5908,115792.429575385,100,11579.2429575385,665067.860637114,711019.320962886
biomass,SSP5-8.5,2062,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,703575.3259,113835.74656118,100,11383.574656118,680987.844097681,726162.807702319
biomass,SSP5-8.5,2063,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,694552.8921,126762.096917334,100,12676.2096917334,669400.541947799,719705.242252202
biomass,SSP5-8.5,2064,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,694540.9235,104108.460921622,100,10410.8460921622,673883.546203575,715198.300796426
biomass,SSP5-8.5,2065,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,689950.6731,109166.261786089,100,10916.6261786089,668289.718382272,711611.627817728
biomass,SSP5-8.5,2066,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,678974.3124,110103.188940011,100,11010.3188940011,657127.451008151,700821.173791849
biomass,SSP5-8.5,2067,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,681408.3683,109279.816304865,100,10927.9816304865,659724.881902164,703091.854697836
biomass,SSP5-8.5,2068,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,702476.9058,112133.050146468,100,11213.3050146468,680227.275906629,724726.535693371
biomass,SSP5-8.5,2069,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,705870.7058,115921.084027045,100,11592.1084027045,682869.447802726,728871.963797274
biomass,SSP5-8.5,2070,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,683294.3404,100065.655875441,100,10006.5655875441,663439.143334034,703149.537465966
biomass,SSP5-8.5,2071,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,685391.2887,118458.720734465,100,11845.8720734465,661886.508525543,708896.068874457
biomass,SSP5-8.5,2072,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,711922.2967,128538.389327064,100,12853.8389327064,686417.491596763,737427.101803238
biomass,SSP5-8.5,2073,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,710628.0929,122842.506098666,100,12284.2506098666,686253.474602367,735002.711197633
biomass,SSP5-8.5,2074,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,709426.8212,123787.015232928,100,12378.7015232928,684864.791798854,733988.850601146
biomass,SSP5-8.5,2075,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,676279.4202,123561.000680047,100,12356.1000680047,651762.236989567,700796.603410433
biomass,SSP5-8.5,2076,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,686101.6427,116957.279181639,100,11695.7279181639,662894.781103637,709308.504296363
biomass,SSP5-8.5,2077,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,710137.7236,116711.559501242,100,11671.1559501242,686979.618119155,733295.829080845
biomass,SSP5-8.5,2078,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,715338.3052,104231.215424867,100,10423.1215424867,694656.570746952,736020.039653048
biomass,SSP5-8.5,2079,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,720599.3541,115523.073946441,100,11552.3073946441,697677.06993761,743521.63826239
biomass,SSP5-8.5,2080,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,703792.3621,125025.522235377,100,12502.5522235377,678984.586039962,728600.138160038
biomass,SSP5-8.5,2081,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,712573.6823,114609.482248335,100,11460.9482248335,689832.674551031,735314.690048969
biomass,SSP5-8.5,2082,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,706791.251,124198.282271632,100,12419.8282271632,682147.617295872,731434.884704129
biomass,SSP5-8.5,2083,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,697835.3218,111817.832669374,100,11181.7832669374,675648.237892778,720022.405707223
biomass,SSP5-8.5,2084,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,715968.1217,129684.697312601,100,12968.4697312601,690235.864223098,741700.379176902
biomass,SSP5-8.5,2085,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,707389.6739,120624.311224495,100,12062.4311224495,683455.193589492,731324.154210508
biomass,SSP5-8.5,2086,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,723547.9566,120626.835565736,100,12062.6835565736,699612.975405424,747482.937794576
biomass,SSP5-8.5,2087,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,726077.9329,110081.896870631,100,11008.1896870631,704235.296316651,747920.56948335
biomass,SSP5-8.5,2088,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,709928.4451,109509.971648154,100,10950.9971648154,688199.290888799,731657.599311202
biomass,SSP5-8.5,2089,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,710907.5919,119919.859423643,100,11991.9859423643,687112.890109975,734702.293690025
biomass,SSP5-8.5,2090,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,743516.053,115890.13119761,100,11589.013119761,720520.936715613,766511.169284387
biomass,SSP5-8.5,2091,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,731427.8443,121829.871590082,100,12182.9871590082,707254.154658136,755601.533941864
biomass,SSP5-8.5,2092,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,742611.9457,135637.444273735,100,13563.7444273735,715698.53408022,769525.357319781
biomass,SSP5-8.5,2093,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,728177.7872,121415.594866904,100,12141.5594866904,704086.299047814,752269.275352186
biomass,SSP5-8.5,2094,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,714534.6929,114132.798732672,100,11413.2798732672,691888.269502263,737181.116297737
biomass,SSP5-8.5,2095,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,699142.1177,116974.897043686,100,11697.4897043686,675931.760337584,722352.475062416
biomass,SSP5-8.5,2096,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,722961.1023,119468.74720555,100,11946.874720555,699255.910960996,746666.293639005
biomass,SSP5-8.5,2097,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,721390.5604,105282.077360426,100,10528.2077360426,700500.312140321,742280.808659679
biomass,SSP5-8.5,2098,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,717037.8872,111923.784981715,100,11192.3784981715,694829.780055357,739245.994344643
biomass,SSP5-8.5,2099,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,742061.5779,114260.115097958,100,11426.0115097958,719389.892173242,764733.263626759
biomass,SSP5-8.5,2100,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,717572.5414,108981.026223267,100,10898.1026223267,695948.341436651,739196.741363349
biomass,Base,2020,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2021,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2022,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2023,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2024,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2025,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2026,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2027,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2028,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2029,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2030,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2031,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2032,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2033,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2034,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2035,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2036,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2037,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2038,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2039,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2040,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2041,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2042,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2043,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
