scenario,run,species,latin,group,species_order,age_mature
Base,6,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473899733333333
Base,7,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.469911185666667
Base,8,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477324105
Base,9,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.484924356666667
Base,10,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473430485333333
Base,11,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477157648
Base,12,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478581125
Base,13,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.469489365333333
Base,14,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.474975542
Base,15,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467638166
Base,16,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473494374333333
Base,17,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475343587666667
Base,18,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.480403120333333
Base,19,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.488174418333333
Base,20,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.47949157
Base,21,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.472223994333333
Base,22,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470768127666667
Base,23,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.479236807
Base,24,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.456042988333333
Base,25,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476714716
Base,26,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.479151538666667
Base,27,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.480772922333333
Base,28,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477908911666667
Base,29,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477371033333333
Base,30,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.474348967666667
Base,31,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.47566906
Base,32,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475222621
Base,33,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465990446333333
Base,34,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.480963771666667
Base,35,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476001410666667
Base,36,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475335524
Base,37,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.472955363333333
Base,38,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.474251758333333
Base,39,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475466981
Base,40,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478395161333333
Base,41,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476016007666667
Base,42,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476897517333333
Base,43,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468245684333333
Base,44,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477116006666667
Base,45,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475030514
Base,46,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463371666
Base,47,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466305929
Base,48,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477679678
Base,49,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473540166
Base,50,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475362411333333
Base,51,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473697086333333
Base,52,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475688031
Base,53,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473822372333333
Base,54,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476233181333333
Base,55,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473263056333333
Base,56,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.482274253333333
Base,57,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478292061
Base,58,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464153063666667
Base,59,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477117660666667
Base,60,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470196666
Base,61,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476745077666667
Base,62,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478146596
Base,63,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.474891885
Base,64,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475098091666667
Base,65,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476684187666667
Base,66,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473568731333333
Base,67,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.474383611
Base,68,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463439209
Base,69,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470263285666667
Base,70,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473639569
Base,71,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.472290009333333
Base,72,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473685031666667
Base,73,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470213554
Base,74,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470010975333333
Base,75,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473557939
Base,76,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.47193725
Base,77,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476068811666667
Base,78,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473698685666667
Base,79,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.471777023666667
Base,80,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478896883666667
Base,81,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475002765
Base,82,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.471579105
Base,83,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476239122666667
Base,84,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.469233672666667
Base,85,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466005758333333
Base,86,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.469914327333333
Base,87,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.475360396333333
Base,88,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473917461333333
Base,89,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468970066333333
Base,90,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466826283
Base,91,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473312121666667
Base,92,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478111231
Base,93,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.47130305
Base,94,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.478315147666667
Base,95,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.474724077333333
Base,96,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468407335
Base,97,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468065518333333
Base,98,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.473096189
Base,99,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.477009072666667
Base,100,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.476761818666667
SSP1-2.6,1,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.680228179382716
SSP1-2.6,2,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.675311201604938
SSP1-2.6,3,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.670910015061728
SSP1-2.6,4,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.673772471358025
SSP1-2.6,5,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.681215305185185
SSP1-2.6,6,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.683889135802469
SSP1-2.6,7,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.676993707654321
SSP1-2.6,8,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.67523644308642
SSP1-2.6,9,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.681978176296296
SSP1-2.6,10,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.675843005925926
SSP1-2.6,11,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.678328545432099
SSP1-2.6,12,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.678301587777778
SSP1-2.6,13,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663275797654321
SSP1-2.6,14,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.681589560864198
SSP1-2.6,15,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.690414879012346
SSP1-2.6,16,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.683371278395062
SSP1-2.6,17,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.683518268395062
SSP1-2.6,18,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.681729610246914
SSP1-2.6,19,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.684277971111111
SSP1-2.6,20,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.669672501728395
SSP1-2.6,21,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.694672156666667
SSP1-2.6,22,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.664959949259259
SSP1-2.6,23,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.671792187407407
SSP1-2.6,24,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.685402069753086
SSP1-2.6,25,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.671999055679012
SSP1-2.6,26,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.678275472469136
SSP1-2.6,27,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.686910165061728
SSP1-2.6,28,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.68477062691358
SSP1-2.6,29,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.681672135432099
SSP1-2.6,30,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.681406981975309
SSP1-2.6,31,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.669944409012346
SSP1-2.6,32,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.682882028024691
SSP1-2.6,33,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.689846810246914
SSP1-2.6,34,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.670147279382716
SSP1-2.6,35,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.689581794320988
SSP1-2.6,36,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.687143464444444
SSP1-2.6,37,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.682185316666667
SSP1-2.6,38,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.68046183345679
SSP1-2.6,39,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.688244452839506
SSP1-2.6,40,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.668409167407407
SSP1-2.6,41,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.671924178641975
SSP1-2.6,42,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.68099810691358
SSP1-2.6,43,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.659240517654321
SSP1-2.6,44,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.671622735308642
SSP1-2.6,45,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.667833949012346
SSP1-2.6,46,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.683863088765432
SSP1-2.6,47,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.667377799382716
SSP1-2.6,48,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.673899567901235
SSP1-2.6,49,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.677695816049383
SSP1-2.6,50,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.691019651234568
SSP1-2.6,51,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.68389685617284
SSP1-2.6,52,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.667909241481481
SSP1-2.6,53,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.678083579876543
