run,species,scenario,gonad_future,somatic_future,enet_future,mbi_future,latin,short_label,group,species_order,gonad_base,somatic_base,enet_base,mbi_base,gonad_response,somatic_response,enet_response,mbi_response,joint_tissue_response,allocation_bias
25,TodarodesPacificus,SSP1-2.6,0.0213900423271605,5.98634310308642e-05,3.66409393975309,0.0523270888574046,Todarodes pacificus,T. pacificus,Invertebrate,6,0.0158614838066667,4.58880022333333e-05,3.30284721333333,0.0286619371485227,0.431411599067962,0.383557968900041,0.14974625818667,0.86842187988905,0.407484783984002,0.0478536301679204
25,TodarodesPacificus,SSP5-8.5,0.0164656977530864,4.69432835308642e-05,3.12131268123457,0.0856386523303121,Todarodes pacificus,T. pacificus,Invertebrate,6,0.0158614838066667,4.58880022333333e-05,3.30284721333333,0.0286619371485227,0.0539359108288714,0.0328017578754816,-0.0815573452252718,1.57912597361941,0.0433688343521765,0.0211341529533898
25,TrachurusJaponicus,SSP1-2.6,5.10988912732099,0.00434428393132099,87.4328217592593,0.0048760948035525,Trachurus japonicus,Trach. japonicus,Mid-trophic species,14,5.14460983433333,0.00397127513933333,78.0487881666667,0.00482883130129925,-0.00976967932469616,0.129516079443793,0.163798728299227,0.0140521130523751,0.0598732000595483,-0.139285758768489
25,TrachurusJaponicus,SSP5-8.5,5.05320662872593,0.00438675967682716,88.2514384753087,0.00583358904431051,Trachurus japonicus,Trach. japonicus,Mid-trophic species,14,5.14460983433333,0.00397127513933333,78.0487881666667,0.00482883130129925,-0.0258624938595648,0.143553354619252,0.177243561916953,0.272709694258969,0.0588454303798438,-0.169415848478817
25,TrachysalambriaCurvirostris,SSP1-2.6,0.351645793916667,0.000121689501640247,7.36204585734568,0.0111946323913861,Trachysalambria curvirostris,T. curvirostris,Invertebrate,7,0.326596639996667,7.85449538097667e-05,6.29154703896667,0.00617007908716794,0.106613012506212,0.631614213284792,0.226691928723459,0.859446266982883,0.369113612895502,-0.52500120077858
25,TrachysalambriaCurvirostris,SSP5-8.5,0.313974905183765,0.00013437597093971,7.60399794722222,0.0130832523201722,Trachysalambria curvirostris,T. curvirostris,Invertebrate,7,0.326596639996667,7.85449538097667e-05,6.29154703896667,0.00617007908716794,-0.0568606940159401,0.774684682611933,0.27334333510639,1.08436033310063,0.358911994297997,-0.831545376627873
25,TrichiurusJaponicus,SSP1-2.6,0.0367003185981288,0.000288760762028219,1.57315538044268,0.176746267122211,Trichiurus japonicus,Trich. japonicus,Predator,3,0.0305490299031476,0.000242815618971429,1.46484828904762,0.131441030292811,0.264666019858774,0.25001349126258,0.102909916882889,0.427264051739241,0.257339755560677,0.0146525285961937
25,TrichiurusJaponicus,SSP5-8.5,0.0358317729892593,0.000299166590962963,1.52656800047972,0.186345996696681,Trichiurus japonicus,Trich. japonicus,Predator,3,0.0305490299031476,0.000242815618971429,1.46484828904762,0.131441030292811,0.230112863795025,0.301087848056832,0.0595405995691171,0.503568131806811,0.265600355925929,-0.0709749842618065
26,DecapterusMaruadsi,SSP1-2.6,0.669989049037037,0.0528178554514403,38.5842161851852,0.0113301068943541,Decapterus maruadsi,D. maruadsi,Mid-trophic species,10,0.683447159333333,0.0472188905511111,36.7428579666667,0.0106353204394352,-0.0286922853524628,0.161661580761963,0.0705469507317616,0.0912979704083347,0.0664846477047503,-0.190353866114426
26,DecapterusMaruadsi,SSP5-8.5,0.666077343333333,0.0556620588004115,40.0124496707819,0.0128722242472013,Decapterus maruadsi,D. maruadsi,Mid-trophic species,10,0.683447159333333,0.0472188905511111,36.7428579666667,0.0106353204394352,-0.0371400909066061,0.23733012674912,0.122985109251764,0.27539786262439,0.100095017921257,-0.274470217655727
26,EngraulisJaponicus,SSP1-2.6,0.713145417325103,0.000453017481239918,17.042466963786,0.0549483392238869,Engraulis japonicus,E. japonicus,Prey,1,0.696069888333333,0.000451209829732222,16.8643254333333,0.0437307811773454,0.0349641203211656,0.00576822510948463,0.0151595741812474,0.329426757372922,0.0203661727153251,0.0291958952116809
26,EngraulisJaponicus,SSP5-8.5,0.748340608765432,0.000531065970688889,17.863028118107,0.0633579994679574,Engraulis japonicus,E. japonicus,Prey,1,0.696069888333333,0.000451209829732222,16.8643254333333,0.0437307811773454,0.104462899233313,0.235092590693687,0.0830020527914011,0.534877662981762,0.1697777449635,-0.130629691460374
26,LarimichthysPolyactis,SSP1-2.6,0.258811254621728,0.16456515696537,37.5336225191358,0.00612886910964101,Larimichthys polyactis,L. polyactis,Mid-trophic species,13,0.244467023873333,0.140150521265167,35.2640112573333,0.00527820060430679,0.0822604821375791,0.231681799074435,0.0899869476054684,0.215574711349782,0.156971140606007,-0.149421316936856
26,LarimichthysPolyactis,SSP5-8.5,0.262611770577903,0.198814963310709,41.1752261119136,0.00768371978995014,Larimichthys polyactis,L. polyactis,Mid-trophic species,13,0.244467023873333,0.140150521265167,35.2640112573333,0.00527820060430679,0.103291707675092,0.504449231588198,0.223579982895268,0.541758724679377,0.303870469631645,-0.401157523913106
26,MiichthysMiiuy,SSP1-2.6,0.522281193277778,0.141209372848765,116.684827123457,0.00593407334787722,Miichthys miiuy,M. miiuy,Predator,5,0.504797100783333,0.12916835545,116.00028675,0.00360255759057448,0.0491231304498812,0.128583179464737,0.00848860363077003,0.720001265760102,0.0888531549573091,-0.079460049014856
26,MiichthysMiiuy,SSP5-8.5,0.542307539604938,0.172030718756173,116.651995098765,0.00732786061755499,Miichthys miiuy,M. miiuy,Predator,5,0.504797100783333,0.12916835545,116.00028675,0.00360255759057448,0.103407603554637,0.413413531543934,0.00808261027689644,1.02437056880648,0.258410567549285,-0.310005927989298
26,MuraenesoxCinereus,SSP1-2.6,0.229775745446914,0.319768765690617,33.7299800814815,0.000623535996022761,Muraenesox cinereus,M. cinereus,Predator,4,0.23260707374,0.244939835412,30.4257379266667,0.000445175483652625,-0.0176684520796691,0.384601602959069,0.148739212824239,0.486098703677587,0.1834665754397,-0.402270055038738
26,MuraenesoxCinereus,SSP5-8.5,0.223901338328395,0.343669661559753,34.9424760296296,0.000793718616707957,Muraenesox cinereus,M. cinereus,Predator,4,0.23260707374,0.244939835412,30.4257379266667,0.000445175483652625,-0.0550318191637125,0.488595075760902,0.199689587906666,0.834253500436983,0.216781628298595,-0.543626894924615
26,PampusArgenteus,SSP1-2.6,1.794919895,0.392269627489712,90.3900214025103,0.00143995244190307,Pampus argenteus,P. argenteus,Mid-trophic species,12,2.40791836883333,0.0904087577983333,80.6393816166667,0.00111885735492426,-0.423867024092868,2.1173111984449,0.164678939685166,0.363995047445161,0.846722087176017,-2.54117822253777
26,PampusArgenteus,SSP5-8.5,1.79390142526749,0.328255495787306,93.148715085391,0.00165175183341027,Pampus argenteus,P. argenteus,Mid-trophic species,12,2.40791836883333,0.0904087577983333,80.6393816166667,0.00111885735492426,-0.424685867462715,1.86028472868218,0.208051292870799,0.561970829746622,0.717799430609734,-2.2849705961449
26,PennahiaArgentata,SSP1-2.6,0.230447919706239,1.08339650576959,37.0864194282775,0.00364495933122837,Pennahia argentata,P. argentata,Mid-trophic species,11,0.241932921253695,0.95665531901153,35.3875782438095,0.00300177276285684,-0.0701663545114322,0.179490219549517,0.0676479530972417,0.280087950055351,0.0546619325190423,-0.249656574060949
26,PennahiaArgentata,SSP5-8.5,0.223558080396803,1.3855508401843,40.6958465896531,0.00443266522001433,Pennahia argentata,P. argentata,Mid-trophic species,11,0.241932921253695,0.95665531901153,35.3875782438095,0.00300177276285684,-0.113957406458519,0.534388525454276,0.201638526814114,0.562359638454017,0.210215559497878,-0.648345931912795
26,PortunusTrituberculatus,SSP1-2.6,0.000902987222580247,2.02364966135802e-07,0.810057932098765,0.026779082268099,Portunus trituberculatus,P. trituberculatus,Invertebrate,8,0.0004310481453,1.32152266e-07,0.5740578536,0.0168663038403937,1.0668565554222,0.61475838621742,0.496828948299101,0.666962670245265,0.840807470819811,0.452098169204781
26,PortunusTrituberculatus,SSP5-8.5,0.000700719662123457,1.81214082148148e-07,0.81879208037037,0.0308370263988093,Portunus trituberculatus,P. trituberculatus,Invertebrate,8,0.0004310481453,1.32152266e-07,0.5740578536,0.0168663038403937,0.700988360624668,0.45549390866591,0.512301009043437,0.870519804079781,0.578241134645289,0.245494451958758
26,ScomberJaponicus,SSP1-2.6,0.077976249891358,0.000464677658419753,3.95528393685185,0.169761509010527,Scomber japonicus,S. japonicus,Mid-trophic species,9,0.0864042097784314,0.000413781621458824,3.75038118366667,0.147878304156534,-0.148066832034591,0.167360714296109,0.0767440281255388,0.199098981393447,0.00964694113075898,-0.315427546330701
26,ScomberJaponicus,SSP5-8.5,0.0731383683772386,0.000469773079635881,3.80675367117284,0.208267482735268,Scomber japonicus,S. japonicus,Mid-trophic species,9,0.0864042097784314,0.000413781621458824,3.75038118366667,0.147878304156534,-0.240473162593291,0.183094474205015,0.021523981843308,0.49402720163052,-0.0286893441941381,-0.423567636798306
26,ScomberomorusNiphonius,SSP1-2.6,1.66992361117284,0.0260860699388889,79.1548951419753,0.0117050882470422,Scomberomorus niphonius,S. niphonius,Predator,2,1.65325613816667,0.0249510545266667,73.4669208833333,0.0101368651473829,0.0144718517184384,0.0641788171097836,0.107583762863849,0.207524247241798,0.039325334414111,-0.0497069653913451
26,ScomberomorusNiphonius,SSP5-8.5,1.67514967401235,0.0264115229888889,82.8784722716049,0.0140039231725151,Scomberomorus niphonius,S. niphonius,Predator,2,1.65325613816667,0.0249510545266667,73.4669208833333,0.0101368651473829,0.0189797476199413,0.0820667045455361,0.173902599334587,0.466219488052985,0.0505232260827387,-0.0630869569255949
26,TodarodesPacificus,SSP1-2.6,0.017617853645679,4.77500009518519e-05,3.35901439308642,0.0640027912070156,Todarodes pacificus,T. pacificus,Invertebrate,6,0.0137272112033333,4.71246787833333e-05,3.323179806,0.033143533239879,0.359999613979327,0.0190179773565647,0.0154736229268066,0.949407415326474,0.189508795667946,0.340981636622763
26,TodarodesPacificus,SSP5-8.5,0.0152012100419753,4.41952259506173e-05,3.22320578588889,0.104057709079557,Todarodes pacificus,T. pacificus,Invertebrate,6,0.0137272112033333,4.71246787833333e-05,3.323179806,0.033143533239879,0.147147609394946,-0.0925922490822267,-0.0440680541384,1.65058453737565,0.0272776801563595,0.239739858477173
26,TrachurusJaponicus,SSP1-2.6,5.31930743348879,0.00440513904162281,86.5652338703704,0.00511204732281778,Trachurus japonicus,Trach. japonicus,Mid-trophic species,14,4.96303029883333,0.004205747437,78.8412013166667,0.00476200089236034,0.100017158864045,0.066825340239416,0.134837970279787,0.102333300585215,0.0834212495517306,0.0331918186246292
26,TrachurusJaponicus,SSP5-8.5,5.24504035284568,0.00429083593354738,86.143761812963,0.00581478660235024,Trachurus japonicus,Trach. japonicus,Mid-trophic species,14,4.96303029883333,0.004205747437,78.8412013166667,0.00476200089236034,0.0797326100751745,0.0288965224287822,0.127796566886109,0.28815835604952,0.0543145662519784,0.0508360876463923
26,TrachysalambriaCurvirostris,SSP1-2.6,0.319664655232716,9.67870004545679e-05,7.01070682530864,0.00987595663046169,Trachysalambria curvirostris,T. curvirostris,Invertebrate,7,0.37645950556,6.23659300171667e-05,6.320380861,0.00497073861177132,-0.235935450909426,0.634055178775417,0.149548408636635,0.990460260411571,0.199059863932995,-0.869990629684843
26,TrachysalambriaCurvirostris,SSP5-8.5,0.386783581239506,0.000162529609835432,7.95292324884568,0.0108019367116916,Trachysalambria curvirostris,T. curvirostris,Invertebrate,7,0.37645950556,6.23659300171667e-05,6.320380861,0.00497073861177132,0.0390318669115584,1.38187255672997,0.331473751349342,1.11975785500261,0.710452211820763,-1.34284068981841
26,TrichiurusJaponicus,SSP1-2.6,0.0341029942758898,0.000272005140993166,1.54246091369783,0.167509933651167,Trichiurus japonicus,Trich. japonicus,Predator,3,0.0332521743986905,0.000265841816509524,1.52242482673333,0.140034969611126,0.0364497316114206,0.0330658630000306,0.018862938157866,0.258459509835487,0.0347577973057256,0.00338386861139
26,TrichiurusJaponicus,SSP5-8.5,0.038191721076552,0.000285655043998236,1.53926881665785,0.190471127831731,Trichiurus japonicus,Trich. japonicus,Predator,3,0.0332521743986905,0.000265841816509524,1.52242482673333,0.140034969611126,0.199811251997741,0.103705948579453,0.0158742112936965,0.443785183599993,0.151758600288597,0.0961053034182886
27,DecapterusMaruadsi,SSP1-2.6,0.67039680962963,0.0517221295168724,38.6108414938272,0.011605920425394,Decapterus maruadsi,D. maruadsi,Mid-trophic species,10,0.669031885555556,0.0500681180455556,36.2789336888889,0.0106533251219262,0.00294031310744804,0.0468894467919427,0.089873944290509,0.123557146832089,0.0249148799496954,-0.0439491336844947
27,DecapterusMaruadsi,SSP5-8.5,0.658939831522634,0.0550172595876543,39.8091810987654,0.0128199629647659,Decapterus maruadsi,D. maruadsi,Mid-trophic species,10,0.669031885555556,0.0500681180455556,36.2789336888889,0.0106533251219262,-0.02192823299245,0.135992052142578,0.133969141772087,0.267088298661494,0.0570319095750639,-0.157920285135028
27,EngraulisJaponicus,SSP1-2.6,0.723522512798354,0.000456882276122222,16.9195593860082,0.0544038305567266,Engraulis japonicus,E. japonicus,Prey,1,0.686648509333333,0.000403870424276667,15.9701880166667,0.0445057816460964,0.0754661254084224,0.177929976717661,0.0833107010583387,0.289715469234523,0.126698051063042,-0.102463851309239
27,EngraulisJaponicus,SSP5-8.5,0.733532024855967,0.000502183648519342,17.5659120950617,0.0634202034273752,Engraulis japonicus,E. japonicus,Prey,1,0.686648509333333,0.000403870424276667,15.9701880166667,0.0445057816460964,0.0952881707813826,0.314322553821201,0.137397191553877,0.51094973952958,0.204805362301292,-0.219034383039818
27,LarimichthysPolyactis,SSP1-2.6,0.248542806992284,0.1560433849174,37.3048328320123,0.00632021934650786,Larimichthys polyactis,L. polyactis,Mid-trophic species,13,0.245127875464828,0.146023414660345,34.404863956,0.00529962290808297,0.0199597972464077,0.0957474770944699,0.116750004348775,0.2540849196438,0.0578536371704388,-0.0757876798480622
27,LarimichthysPolyactis,SSP5-8.5,0.254492711840494,0.190487016834373,39.9820863691358,0.00768515900501471,Larimichthys polyactis,L. polyactis,Mid-trophic species,13,0.245127875464828,0.146023414660345,34.404863956,0.00529962290808297,0.0540897870022601,0.383492948342406,0.216741218591438,0.536185400300495,0.218791367672333,-0.329403161340146
27,MiichthysMiiuy,SSP1-2.6,0.595392010475309,0.150714371808642,120.127366333333,0.00585845346644711,Miichthys miiuy,M. miiuy,Predator,5,0.457424288683333,0.131874618541667,118.034183366667,0.00377705558153075,0.380306889112852,0.19265007518011,0.0253601175224986,0.6332578535738,0.286478482146481,0.187656813932742
27,MiichthysMiiuy,SSP5-8.5,0.490608066993827,0.169239358435185,117.036559475309,0.00776986998096943,Miichthys miiuy,M. miiuy,Predator,5,0.457424288683333,0.131874618541667,118.034183366667,0.00377705558153075,0.10103798293883,0.359898201034311,-0.0122454684430811,1.04062844312659,0.230468091986571,-0.258860218095482
27,MuraenesoxCinereus,SSP1-2.6,0.2265642086,0.317212157744938,33.8736987481482,0.000638399955894678,Muraenesox cinereus,M. cinereus,Predator,4,0.230265334333333,0.253080711132667,30.28424624,0.000442782496014563,-0.0233772646986226,0.325850511261149,0.161598022801566,0.527862360961604,0.151236623281263,-0.349227775959771
27,MuraenesoxCinereus,SSP5-8.5,0.224936520933333,0.359925189000494,35.3236009358025,0.000826733952336526,Muraenesox cinereus,M. cinereus,Predator,4,0.230265334333333,0.253080711132667,30.28424624,0.000442782496014563,-0.0337793169847214,0.508099516543171,0.222064916905798,0.900824945728858,0.237160099779225,-0.541878833527892
27,PampusArgenteus,SSP1-2.6,1.75280782373457,0.416593333941152,91.8725758683128,0.00155110638305157,Pampus argenteus,P. argenteus,Mid-trophic species,12,1.74948688544444,0.155976488096667,83.9461572555556,0.00121464561701059,0.00273597914283611,1.41731118092747,0.130169993238034,0.35276218048615,0.710023580035151,-1.41457520178463
27,PampusArgenteus,SSP5-8.5,1.74758876369856,0.412744546039095,94.5203864547325,0.00172029340281787,Pampus argenteus,P. argenteus,Mid-trophic species,12,1.74948688544444,0.155976488096667,83.9461572555556,0.00121464561701059,-0.0015661148762229,1.4039205780946,0.171161242473217,0.502119186324801,0.701177231609188,-1.40548669297082
27,PennahiaArgentata,SSP1-2.6,0.230161925231041,1.03475690188049,36.7161507319224,0.00370200166807839,Pennahia argentata,P. argentata,Mid-trophic species,11,0.220457921614286,0.805101042002857,32.9169398971429,0.00277557063114128,0.0621458763336819,0.362050110253294,0.157584593874947,0.415521138821345,0.212097993293488,-0.299904233919613
27,PennahiaArgentata,SSP5-8.5,0.228465924664903,1.28242882950002,39.3275650017637,0.0042180767089815,Pennahia argentata,P. argentata,Mid-trophic species,11,0.220457921614286,0.805101042002857,32.9169398971429,0.00277557063114128,0.0514756880307279,0.671637002121218,0.256710640661313,0.60380092544462,0.361556345075973,-0.62016131409049
27,PortunusTrituberculatus,SSP1-2.6,0.000893354614901235,2.29709444283951e-07,0.864363187123457,0.0252627904195427,Portunus trituberculatus,P. trituberculatus,Invertebrate,8,0.000499749202533333,1.178052018e-07,0.613704615,0.0149498513455054,0.838028698445238,0.963406928823441,0.49409319726595,0.756882862843047,0.90071781363434,-0.125378230378203
27,PortunusTrituberculatus,SSP5-8.5,0.000885131174246914,1.93930827148148e-07,0.78868421345679,0.0337030353323948,Portunus trituberculatus,P. trituberculatus,Invertebrate,8,0.000499749202533333,1.178052018e-07,0.613704615,0.0149498513455054,0.824687010055684,0.719138907624664,0.361903333098257,1.17274738896489,0.771912958840174,0.10554810243102
27,ScomberJaponicus,SSP1-2.6,0.0836250641592593,0.000472466167253086,3.96716348709877,0.169016729789968,Scomber japonicus,S. japonicus,Mid-trophic species,9,0.0824082213711111,0.000409353237244445,3.7452632605,0.148240667790344,0.0211471390570867,0.206864718847014,0.0830407207039645,0.1892247704144,0.114005928952051,-0.185717579789928
27,ScomberJaponicus,SSP5-8.5,0.07774554739662,0.000453200356821468,3.82356636034979,0.208645018315054,Scomber japonicus,S. japonicus,Mid-trophic species,9,0.0824082213711111,0.000409353237244445,3.7452632605,0.148240667790344,-0.0840282212556326,0.146802692556962,0.0298517815868645,0.493109189192802,0.0313872356506647,-0.230830913812595
27,ScomberomorusNiphonius,SSP1-2.6,1.64799013191358,0.025750877967284,79.1190972469136,0.0116273855992801,Scomberomorus niphonius,S. niphonius,Predator,2,1.66491896533333,0.0249094012433333,74.1054705333333,0.0103359366874414,-0.0147443566277618,0.0479312779321353,0.0944459174398799,0.169857607421686,0.0165934606521868,-0.0626756345598971
27,ScomberomorusNiphonius,SSP5-8.5,1.66530289493827,0.0263605480148148,82.4989145246914,0.0138535659681799,Scomberomorus niphonius,S. niphonius,Predator,2,1.66491896533333,0.0249094012433333,74.1054705333333,0.0103359366874414,0.000332646509927179,0.0816900197484476,0.154795089771771,0.422588242086062,0.0410113331291874,-0.0813573732385204
27,TodarodesPacificus,SSP1-2.6,0.0166727062777778,4.33038490901235e-05,3.15388997679012,0.0572957993559173,Todarodes pacificus,T. pacificus,Invertebrate,6,0.0151509863466667,4.44354089666667e-05,3.46478380833333,0.0358568259783737,0.138076580619093,-0.0372145007342417,-0.135633002814746,0.67618158412477,0.0504310399424256,0.175291081353335
27,TodarodesPacificus,SSP5-8.5,0.0211382547074074,5.64227639444444e-05,3.51932034197531,0.0735878372574412,Todarodes pacificus,T. pacificus,Invertebrate,6,0.0151509863466667,4.44354089666667e-05,3.46478380833333,0.0358568259783737,0.480444546797456,0.344567573747336,0.0225315041606175,1.03721954702715,0.412506060272396,0.135876973050121
27,TrachurusJaponicus,SSP1-2.6,5.34541328952139,0.00427963518400104,90.2500709382716,0.00475197468780383,Trachurus japonicus,Trach. japonicus,Mid-trophic species,14,4.70485238583333,0.00406786428666667,79.4175259666667,0.0043951121730724,0.184152037341454,0.0732162714707947,0.184470647596732,0.11262716476417,0.128684154406124,0.110935765870659
27,TrachurusJaponicus,SSP5-8.5,5.37589587472816,0.00429065163455366,86.6709028333333,0.00620026586862085,Trachurus japonicus,Trach. japonicus,Mid-trophic species,14,4.70485238583333,0.00406786428666667,79.4175259666667,0.0043951121730724,0.192355735665358,0.0769252225643991,0.126090314576287,0.496430093237169,0.134640479114879,0.115430513100959
27,TrachysalambriaCurvirostris,SSP1-2.6,0.338683240141975,0.000108249487310309,7.04076011111111,0.0104021117683142,Trachysalambria curvirostris,T. curvirostris,Invertebrate,7,0.305404521195,8.54789375146667e-05,6.63119521238333,0.00866447251245294,0.149215176445868,0.340719311272442,0.0864622623293032,0.26369261773883,0.244967243859155,-0.191504134826574
27,TrachysalambriaCurvirostris,SSP5-8.5,0.370438527680247,0.000164266166497161,7.99665297677161,0.00845163867404256,Trachysalambria curvirostris,T. curvirostris,Invertebrate,7,0.305404521195,8.54789375146667e-05,6.63119521238333,0.00866447251245294,0.278512734874417,0.942394481672243,0.270127355591507,-0.0358808314704649,0.61045360827333,-0.663881746797826
27,TrichiurusJaponicus,SSP1-2.6,0.0337745964515697,0.000280089602039683,1.4818253200194,0.166812263544111,Trichiurus japonicus,Trich. japonicus,Predator,3,0.031929979594919,0.000255830070490476,1.4350863719,0.135724037957483,0.0810269009818238,0.130702576414548,0.0462378210789756,0.297549097596344,0.105864738698186,-0.0496756754327241
27,TrichiurusJaponicus,SSP5-8.5,0.0312958761409912,0.00028065782438448,1.45439102783774,0.185922800993177,Trichiurus japonicus,Trich. japonicus,Predator,3,0.031929979594919,0.000255830070490476,1.4350863719,0.135724037957483,-0.0289390652524784,0.133626430545381,0.0192776353143077,0.454027450976723,0.0523436826464512,-0.162565495797859
28,DecapterusMaruadsi,SSP1-2.6,0.662626096419753,0.0519344003650206,38.6240086872428,0.0115718831280678,Decapterus maruadsi,D. maruadsi,Mid-trophic species,10,0.651088501666667,0.0471967425211111,36.3464767333333,0.0107269551092847,0.0253413621681621,0.13800317969255,0.0876823832465508,0.109383038511986,0.0816722709303558,-0.112661817524387
28,DecapterusMaruadsi,SSP5-8.5,0.666941195967078,0.0553981522864198,40.0341747695473,0.0127168698490561,Decapterus maruadsi,D. maruadsi,Mid-trophic species,10,0.651088501666667,0.0471967425211111,36.3464767333333,0.0107269551092847,0.0347059044690824,0.23115056893148,0.139416545570701,0.245502987792731,0.132928236700281,-0.196444664462397
28,EngraulisJaponicus,SSP1-2.6,0.713995101234568,0.000492603874480659,17.3142144382716,0.0534019833470565,Engraulis japonicus,E. japonicus,Prey,1,0.734929521666667,0.000446869836733333,16.2593009577778,0.0420055389732349,-0.0416917290248999,0.140573307572595,0.0906917002104056,0.346313746108172,0.0494407892738476,-0.182265036597495
28,EngraulisJaponicus,SSP5-8.5,0.744655844074074,0.000512325340342387,17.9349598477366,0.0629585475648962,Engraulis japonicus,E. japonicus,Prey,1,0.734929521666667,0.000446869836733333,16.2593009577778,0.0420055389732349,0.0189679075746846,0.197205583764432,0.141509283018145,0.583822680257532,0.108086745669559,-0.178237676189748
28,LarimichthysPolyactis,SSP1-2.6,0.255602555222441,0.177450091397036,38.4885200191358,0.00637291354859864,Larimichthys polyactis,L. polyactis,Mid-trophic species,13,0.245968639833333,0.135815647185447,32.77794278,0.0047406699069241,0.0554278702057674,0.385763616853518,0.231702886565777,0.426862148448416,0.220595743529643,-0.33033574664775
28,LarimichthysPolyactis,SSP5-8.5,0.256654578308642,0.191669003605222,40.701630454321,0.00753383458079974,Larimichthys polyactis,L. polyactis,Mid-trophic species,13,0.245968639833333,0.135815647185447,32.77794278,0.0047406699069241,0.0613536075896588,0.496967344992758,0.312361277754816,0.668293414973214,0.279160476291208,-0.435613737403099
28,MiichthysMiiuy,SSP1-2.6,0.52630596408642,0.139858321722222,113.825806549383,0.00567718480327735,Miichthys miiuy,M. miiuy,Predator,5,0.558951807183333,0.128281609866667,119.2825048,0.00361914405616157,-0.0868221557766477,0.124651734222719,-0.0675547759708384,0.649527171086,0.0189147892230355,-0.211473889999366
28,MiichthysMiiuy,SSP5-8.5,0.563761172530864,0.170851065682099,116.35051737037,0.00710643225797635,Miichthys miiuy,M. miiuy,Predator,5,0.558951807183333,0.128281609866667,119.2825048,0.00361914405616157,0.0123602204711385,0.41342488252452,-0.0359048321224917,0.973476911350923,0.212892551497829,-0.401064662053382
28,MuraenesoxCinereus,SSP1-2.6,0.229376047696296,0.322364765454568,34.2835670345679,0.00064558973520913,Muraenesox cinereus,M. cinereus,Predator,4,0.225174032493333,0.245503278763333,29.9563488866667,0.000439182151889583,0.0266742849966349,0.392951773317332,0.194655425275524,0.555798214902354,0.209813029156983,-0.366277488320697
28,MuraenesoxCinereus,SSP5-8.5,0.225605205160494,0.352055054903457,34.9098074345679,0.000789222306723684,Muraenesox cinereus,M. cinereus,Predator,4,0.225174032493333,0.245503278763333,29.9563488866667,0.000439182151889583,0.00275989134558596,0.520058765088871,0.220770601660523,0.845612307997799,0.261409328217228,-0.517298873743285
28,PampusArgenteus,SSP1-2.6,1.72982741563913,0.407197881151694,90.2093263625514,0.00145923569241943,Pampus argenteus,P. argenteus,Mid-trophic species,12,1.64015025277778,0.214439123287778,80.5484060091667,0.00114970329820014,0.0768001228213594,0.925161912474797,0.163420555967085,0.343951327320936,0.500981017648078,-0.848361789653438
28,PampusArgenteus,SSP5-8.5,1.74083005517002,0.509971593601581,93.3569027197531,0.00173338340577287,Pampus argenteus,P. argenteus,Mid-trophic species,12,1.64015025277778,0.214439123287778,80.5484060091667,0.00114970329820014,0.0859473848593541,1.24984874651867,0.2129006584893,0.592329202860357,0.66789806568901,-1.16390136165931
28,PennahiaArgentata,SSP1-2.6,0.219810418887125,1.0392793218337,36.9698348183422,0.0037171033491401,Pennahia argentata,P. argentata,Mid-trophic species,11,0.240982599709524,0.922579160492048,33.9016946776191,0.00282766471943334,-0.132669208750168,0.171838842353332,0.12499120496975,0.394567733271795,0.0195848168015821,-0.3045080511035
28,PennahiaArgentata,SSP5-8.5,0.219325221733686,1.36657515917744,40.1836382998236,0.0044236979745676,Pennahia argentata,P. argentata,Mid-trophic species,11,0.240982599709524,0.922579160492048,33.9016946776191,0.00282766471943334,-0.135857252476142,0.566820197841872,0.245250801631181,0.645641822049489,0.215481472682865,-0.702677450318014
28,PortunusTrituberculatus,SSP1-2.6,0.000724968699790123,2.18403629382716e-07,0.829208690493827,0.024607723781993,Portunus trituberculatus,P. trituberculatus,Invertebrate,8,0.00034504472422,1.18405714133333e-07,0.561519976,0.015174640438739,1.07113533459077,0.883258125271746,0.562397889416514,0.697448882065622,0.977196729931256,0.18787720931902
28,PortunusTrituberculatus,SSP5-8.5,0.000587161737469136,1.70735543024691e-07,0.799997092962963,0.0327749730203066,Portunus trituberculatus,P. trituberculatus,Invertebrate,8,0.00034504472422,1.18405714133333e-07,0.561519976,0.015174640438739,0.766974583539768,0.528024718395253,0.510657410303616,1.11093226044792,0.64749965096751,0.238949865144515
28,ScomberJaponicus,SSP1-2.6,0.0856975831495679,0.000445961202091358,4.01016859925926,0.169103105347747,Scomber japonicus,S. japonicus,Mid-trophic species,9,0.0820657637379487,0.00041141705645641,3.7475321665,0.148715137227341,0.0624740350838417,0.11631659735095,0.0977220316607901,0.185351651043417,0.0893953162173957,-0.0538425622671079
28,ScomberJaponicus,SSP5-8.5,0.0704874084480912,0.000453446154565527,3.82997794926132,0.207006935422467,Scomber japonicus,S. japonicus,Mid-trophic species,9,0.0820657637379487,0.00041141705645641,3.7475321665,0.148715137227341,-0.219414918812079,0.140329638911606,0.0313952245639413,0.477127601554661,-0.0395426399502366,-0.359744557723685
28,ScomberomorusNiphonius,SSP1-2.6,1.66306417037037,0.026031694487037,79.4809879691358,0.0115774084418571,Scomberomorus niphonius,S. niphonius,Predator,2,1.64440266166667,0.0252426557333333,74.97736865,0.0106459272463774,0.0162802247943611,0.0444055228820999,0.084154611008053,0.121010735637151,0.0303428738382305,-0.0281252980877388
