species,scenario,metric,estimate,lo,hi,latin,group,species_order,pct,pct_lo,pct_hi
TodarodesPacificus,SSP5-8.5,age_standardized_size,0.0512766346904074,0.0347553572903796,0.0670415400819478,Todarodes pacificus,Invertebrate,6,5.26140425701356,3.53663829763475,6.93398977189794
TodarodesPacificus,SSP5-8.5,max_realized_size,-0.0155530674935563,-0.0173145743507539,-0.0139257393019466,Todarodes pacificus,Invertebrate,6,-1.5432743151199,-1.71655385119969,-1.3829224726093
TodarodesPacificus,SSP5-8.5,reproductive_allocation,0.151181504454573,0.120990239301719,0.181264868633911,Todarodes pacificus,Invertebrate,6,16.3207766313879,12.8613896253865,19.8732643925953
TodarodesPacificus,SSP5-8.5,egg_production,0.191450622196862,0.178253750198392,0.204413227928861,Todarodes pacificus,Invertebrate,6,21.100503489544,19.5128546867263,22.6804998816446
TodarodesPacificus,SSP5-8.5,eggs_per_biomass,0.107705910357454,0.0934382232968147,0.122476615627592,Todarodes pacificus,Invertebrate,6,11.3720163654806,9.79427739613219,13.0292688579811
TodarodesPacificus,SSP5-8.5,mean_size,0.12976176987512,0.119818137375217,0.140223258844149,Todarodes pacificus,Invertebrate,6,13.855711241038,12.7291820686806,15.0530636325567
TodarodesPacificus,SSP5-8.5,biomass,0.0770853015162455,0.0663389160334817,0.0880655643177438,Todarodes pacificus,Invertebrate,6,8.01342095488187,6.85888176852043,9.20597198315074
TodarodesPacificus,SSP5-8.5,abundance,0.00977174125913475,-0.00914613306551941,0.0280791767462011,Todarodes pacificus,Invertebrate,6,0.981964061566032,-0.910443441446473,2.84771126690941
TodarodesPacificus,SSP5-8.5,yield,0.0887827480758119,0.0781231242986596,0.0991121533543583,Todarodes pacificus,Invertebrate,6,9.28432082444108,8.12557793342228,10.4190131241751
TodarodesPacificus,SSP5-8.5,mean_tl,-0.00269412284046815,-0.00320275104695211,-0.00219427752815801,Todarodes pacificus,Invertebrate,6,-0.26904969484588,-0.319762771086718,-0.219187186111147
TrachurusJaponicus,SSP1-2.6,ingestion,-0.165071043968642,-0.172900817624465,-0.157159109006243,Trachurus japonicus,Mid-trophic species,14,-15.2166531506096,-15.8778954991253,-14.5431921477613
TrachurusJaponicus,SSP1-2.6,maintenance,0.141921617518832,0.137257533343979,0.146731361815926,Trachurus japonicus,Mid-trophic species,14,15.2486310260072,14.7123533042505,15.804282671813
TrachurusJaponicus,SSP1-2.6,enet,-0.0778084418453551,-0.0853265081956911,-0.0699285994232965,Trachurus japonicus,Mid-trophic species,14,-7.48583720061503,-8.17875684323749,-6.75396042608476
TrachurusJaponicus,SSP1-2.6,mbi,0.306347159350446,0.295645242717244,0.317111434391526,Trachurus japonicus,Mid-trophic species,14,35.8453824644573,34.3993280845085,37.3155580156657
TrachurusJaponicus,SSP1-2.6,age_mature,-0.0207596411946174,-0.0229693873858941,-0.0185935407624678,Trachurus japonicus,Mid-trophic species,14,-2.05456432418492,-2.27075992095104,-1.84217472808668
TrachurusJaponicus,SSP1-2.6,ingestion_age_standardized,0.0350359162571583,0.029561856951877,0.0406811918811953,Trachurus japonicus,Mid-trophic species,14,3.56569050513738,3.00031463564483,4.1520007576215
TrachurusJaponicus,SSP1-2.6,maintenance_age_standardized,0.10226281862434,0.0940768318206796,0.110480529086798,Trachurus japonicus,Mid-trophic species,14,10.7674550977438,9.86441535051308,11.6814603440209
TrachurusJaponicus,SSP1-2.6,enet_age_standardized,0.0725206712257563,0.0663931130334059,0.0786094647274373,Trachurus japonicus,Mid-trophic species,14,7.52150318730975,6.86467335626946,8.17817656273949
TrachurusJaponicus,SSP1-2.6,mbi_age_standardized,0.0673072422222681,0.0585339314413264,0.0761123588986213,Trachurus japonicus,Mid-trophic species,14,6.96240613683063,6.02809619454805,7.90838120147184
TrachurusJaponicus,SSP1-2.6,length_age1,0.0124517496320432,0.0096972175744619,0.0151669254782948,Trachurus japonicus,Mid-trophic species,14,1.25295954364344,0.97443879392749,1.5282526992954
TrachurusJaponicus,SSP1-2.6,age_standardized_size,0.00281249570441162,-0.000319090449797366,0.00594508992809312,Trachurus japonicus,Mid-trophic species,14,0.28164544809326,-0.0319039545854216,0.596279704796832
TrachurusJaponicus,SSP1-2.6,max_realized_size,-0.0162190160264349,-0.019691664715519,-0.0127674511386682,Trachurus japonicus,Mid-trophic species,14,-1.60881959982631,-1.94990502576122,-1.26862929957576
TrachurusJaponicus,SSP1-2.6,reproductive_allocation,-0.0867980504080097,-0.100213559569405,-0.0733662994792432,Trachurus japonicus,Mid-trophic species,14,-8.3137763107426,-9.53557980211148,-7.07396199170247
TrachurusJaponicus,SSP1-2.6,egg_production,-0.10194716621053,-0.1416653443015,-0.0637025590791814,Trachurus japonicus,Mid-trophic species,14,-9.692273659752,-13.2088340526666,-6.17159579011957
TrachurusJaponicus,SSP1-2.6,eggs_per_biomass,0.141820815974062,0.125986715996498,0.156620781081629,Trachurus japonicus,Mid-trophic species,14,15.2370143714653,13.4267100574809,16.955201354585
TrachurusJaponicus,SSP1-2.6,mean_size,0.0257005987206978,0.0218110444203343,0.0294592179304595,Trachurus japonicus,Mid-trophic species,14,2.60337066770575,2.20506440516386,2.98974332666859
TrachurusJaponicus,SSP1-2.6,biomass,-0.219892133083909,-0.256397082955863,-0.182051135638431,Trachurus japonicus,Mid-trophic species,14,-19.739463214075,-22.6165368765686,-16.644128523115
TrachurusJaponicus,SSP1-2.6,abundance,-0.28228472258018,-0.327978310961603,-0.237519269874249,Trachurus japonicus,Mid-trophic species,14,-24.5941043646102,-27.9621356144069,-21.1418305035432
TrachurusJaponicus,SSP1-2.6,yield,-0.265476204776139,-0.305640877551469,-0.223669393829929,Trachurus japonicus,Mid-trophic species,14,-23.3159310185586,-26.3348880086872,-20.0420563427819
TrachurusJaponicus,SSP1-2.6,mean_tl,0.00243360097680886,0.00153651743452307,0.00331016435076401,Trachurus japonicus,Mid-trophic species,14,0.243656458726016,0.153769848225904,0.331564899479986
TrachurusJaponicus,SSP5-8.5,ingestion,-0.228930629545146,-0.235755517203497,-0.221880516488083,Trachurus japonicus,Mid-trophic species,14,-20.461629227907,-21.0026214674166,-19.8988933767576
TrachurusJaponicus,SSP5-8.5,maintenance,0.319984165285663,0.315699391490639,0.324292428458594,Trachurus japonicus,Mid-trophic species,14,37.7105958083852,37.1217993867306,38.3051691664172
TrachurusJaponicus,SSP5-8.5,enet,-0.15295281893623,-0.160452411360994,-0.14561580540083,Trachurus japonicus,Mid-trophic species,14,-14.1829789760343,-14.8241643371559,-13.5510228307584
TrachurusJaponicus,SSP5-8.5,mbi,0.548025503128085,0.538198745526371,0.558457393160816,Trachurus japonicus,Mid-trophic species,14,72.9834091645706,71.2918679284175,74.7973982834843
TrachurusJaponicus,SSP5-8.5,age_mature,-0.0247306874482149,-0.0269553808572098,-0.0225618938016137,Trachurus japonicus,Mid-trophic species,14,-2.44273893980539,-2.65953269625099,-2.23092776749991
TrachurusJaponicus,SSP5-8.5,ingestion_age_standardized,0.0476082643668178,0.0413601192308478,0.0540718324851656,Trachurus japonicus,Mid-trophic species,14,4.87597382841691,4.22273640892392,5.55604229602726
TrachurusJaponicus,SSP5-8.5,maintenance_age_standardized,0.27388564783535,0.265122228947756,0.282530886949287,Trachurus japonicus,Mid-trophic species,14,31.506441317793,30.3590302511982,32.648274546931
TrachurusJaponicus,SSP5-8.5,enet_age_standardized,0.0899284554815417,0.0834337347025827,0.096661398631434,Trachurus japonicus,Mid-trophic species,14,9.40960043332366,8.70131816544597,10.148734534804
TrachurusJaponicus,SSP5-8.5,mbi_age_standardized,0.226641173715391,0.216684184373766,0.236357685175823,Trachurus japonicus,Mid-trophic species,14,25.4379682774915,24.1951812406023,26.662728295363
TrachurusJaponicus,SSP5-8.5,length_age1,0.0137447540735194,0.0109022149404815,0.0164002498476466,Trachurus japonicus,Mid-trophic species,14,1.38396474694897,1.09618606454807,1.65354721603557
TrachurusJaponicus,SSP5-8.5,age_standardized_size,-0.000793407416959039,-0.00446687487659993,0.00286229625931935,Trachurus japonicus,Mid-trophic species,14,-0.0793092752518931,-0.445691322901565,0.286639654039722
TrachurusJaponicus,SSP5-8.5,max_realized_size,-0.0251905652657971,-0.0288425278915811,-0.0217972671088043,Trachurus japonicus,Mid-trophic species,14,-2.48759304561639,-2.84305524896177,-2.15614233731528
TrachurusJaponicus,SSP5-8.5,reproductive_allocation,-0.133319219335577,-0.147085684066397,-0.119172029586303,Trachurus japonicus,Mid-trophic species,14,-12.4814328675621,-13.6779989953204,-11.2344915310513
TrachurusJaponicus,SSP5-8.5,egg_production,-0.0964678380537124,-0.134602430081873,-0.0585870307217941,Trachurus japonicus,Mid-trophic species,14,-9.19608985650714,-12.5936656088766,-5.69038415115001
TrachurusJaponicus,SSP5-8.5,eggs_per_biomass,0.175873789133197,0.16066151762573,0.190221709749728,Trachurus japonicus,Mid-trophic species,14,19.2287569506561,17.4287425941031,20.9517729805564
TrachurusJaponicus,SSP5-8.5,mean_size,0.0342608592812172,0.0304659758797883,0.0381208314732147,Trachurus japonicus,Mid-trophic species,14,3.48545229285298,3.09348128020468,3.88567518868113
TrachurusJaponicus,SSP5-8.5,biomass,-0.238169494288699,-0.274103028763252,-0.200256100458215,Trachurus japonicus,Mid-trophic species,14,-21.193089343948,-23.9746256777197,-18.1478897396099
TrachurusJaponicus,SSP5-8.5,abundance,-0.323705889816011,-0.36866758747655,-0.277253757864806,Trachurus japonicus,Mid-trophic species,14,-27.6537011074372,-30.8344712879401,-24.2137840775427
TrachurusJaponicus,SSP5-8.5,yield,-0.301938082493176,-0.3410526833021,-0.261963655217973,Trachurus japonicus,Mid-trophic species,14,-26.0616155723532,-28.8978551738096,-23.0461008073754
TrachurusJaponicus,SSP5-8.5,mean_tl,0.00138645775960827,0.0004333500850995,0.0022869594458071,Trachurus japonicus,Mid-trophic species,14,0.138741933651176,0.0433443994812377,0.228957653223705
TrachysalambriaCurvirostris,SSP1-2.6,ingestion,-0.340320278661653,-0.357275550415829,-0.323461616152712,Trachysalambria curvirostris,Invertebrate,7,-28.8457605581528,-30.0420298304391,-27.6360266533667
TrachysalambriaCurvirostris,SSP1-2.6,maintenance,0.38721207663516,0.37963751890167,0.39428144451024,Trachysalambria curvirostris,Invertebrate,7,47.2868819216446,46.1754634965217,48.3317961629947
TrachysalambriaCurvirostris,SSP1-2.6,enet,-0.167470196849677,-0.183178624540231,-0.151738942898348,Trachysalambria curvirostris,Invertebrate,7,-15.4198175527866,-16.7380583807185,-14.0787444995032
TrachysalambriaCurvirostris,SSP1-2.6,mbi,0.722580274992895,0.702173232041085,0.74339746430377,Trachysalambria curvirostris,Invertebrate,7,105.974105819014,101.813381823801,110.306849074277
TrachysalambriaCurvirostris,SSP1-2.6,age_mature,-0.00867771877042337,-0.0197655130600301,0.00279096095048243,Trachysalambria curvirostris,Invertebrate,7,-0.864017604245682,-1.95714559559889,0.279485930787349
TrachysalambriaCurvirostris,SSP1-2.6,ingestion_age_standardized,-0.033468379709168,-0.0535698766015167,-0.0128469275907438,Trachysalambria curvirostris,Invertebrate,7,-3.29145097275969,-5.21602931277768,-1.27647580681719
TrachysalambriaCurvirostris,SSP1-2.6,maintenance_age_standardized,0.362959093317457,0.340086794160032,0.38780990272695,Trachysalambria curvirostris,Invertebrate,7,43.7577051530325,40.5069537101653,47.3749601877554
TrachysalambriaCurvirostris,SSP1-2.6,enet_age_standardized,0.0996778766015164,0.0756130458306433,0.122121614432867,Trachysalambria curvirostris,Invertebrate,7,10.4814973995648,7.85451458586528,12.9891504539595
TrachysalambriaCurvirostris,SSP1-2.6,mbi_age_standardized,0.391427565273909,0.357001946283594,0.422680946734689,Trachysalambria curvirostris,Invertebrate,7,47.9090786091686,42.9038651165652,52.6047327903225
TrachysalambriaCurvirostris,SSP1-2.6,length_age1,0.0752961679681369,0.0499166119585401,0.101362789275402,Trachysalambria curvirostris,Invertebrate,7,7.82034329217083,5.11834365931934,10.6678059875373
TrachysalambriaCurvirostris,SSP1-2.6,age_standardized_size,0.0793942102538233,0.0607951605640049,0.0983824472180385,Trachysalambria curvirostris,Invertebrate,7,8.26310222100661,6.26812128707621,10.3384690830465
TrachysalambriaCurvirostris,SSP1-2.6,max_realized_size,0.00919615634334762,0.00538432938553815,0.012647491860904,Trachysalambria curvirostris,Invertebrate,7,0.923857090637847,0.539885093824655,1.27278096350443
TrachysalambriaCurvirostris,SSP1-2.6,reproductive_allocation,0.0509339271269407,-0.022904684524201,0.127241950092967,Trachysalambria curvirostris,Invertebrate,7,5.22533655832314,-2.26443635487261,13.5691765270744
TrachysalambriaCurvirostris,SSP1-2.6,egg_production,0.0838521709329158,0.0653889461925196,0.103695054344468,Trachysalambria curvirostris,Invertebrate,7,8.74681225277476,6.7574172553456,10.9262138664137
TrachysalambriaCurvirostris,SSP1-2.6,eggs_per_biomass,0.0797078779356908,0.0644990780353758,0.0950333901341991,Trachysalambria curvirostris,Invertebrate,7,8.29706618373232,6.66245948540518,9.96955734958611
TrachysalambriaCurvirostris,SSP1-2.6,mean_size,0.0355482243291523,0.0160579922699122,0.0543736332132306,Trachysalambria curvirostris,Invertebrate,7,3.61876163758881,1.61876147237903,5.58790399414388
TrachysalambriaCurvirostris,SSP1-2.6,biomass,0.00342690790421338,-0.0127599475490621,0.0199965713494561,Trachysalambria curvirostris,Invertebrate,7,0.34327864662842,-1.2678884571093,2.01978421188731
TrachysalambriaCurvirostris,SSP1-2.6,abundance,-0.00463885172639399,-0.0379650940688525,0.0273420598064395,Trachysalambria curvirostris,Invertebrate,7,-0.462810887164722,-3.72534541306677,2.77192841056377
TrachysalambriaCurvirostris,SSP1-2.6,yield,0.0142117669765423,-0.00160065845470298,0.0295930621336241,Trachysalambria curvirostris,Invertebrate,7,1.43132342434138,-0.159937808419508,3.00352882933252
TrachysalambriaCurvirostris,SSP1-2.6,mean_tl,-0.000349244919698546,-0.00113890934936885,0.000454423119733405,Trachysalambria curvirostris,Invertebrate,7,-0.0349183940790643,-0.113826103826165,0.0454526385560872
TrachysalambriaCurvirostris,SSP5-8.5,ingestion,-0.34125351028122,-0.359445845213909,-0.32434917302224,Trachysalambria curvirostris,Invertebrate,7,-28.9121329690328,-30.1936946110095,-27.7002253008271
TrachysalambriaCurvirostris,SSP5-8.5,maintenance,0.54737558391311,0.539644773521787,0.55516158204696,Trachysalambria curvirostris,Invertebrate,7,72.8710204488317,71.5397399365689,74.2222473905262
TrachysalambriaCurvirostris,SSP5-8.5,enet,-0.366987736349113,-0.383268746965339,-0.350664393204505,Trachysalambria curvirostris,Invertebrate,7,-30.7181858527892,-31.8370311241882,-29.577994476271
TrachysalambriaCurvirostris,SSP5-8.5,mbi,0.884206527956121,0.863171234788052,0.905275120439123,Trachysalambria curvirostris,Invertebrate,7,142.106258365937,137.06667265131,147.261209561402
TrachysalambriaCurvirostris,SSP5-8.5,age_mature,-0.0219857169346206,-0.0334445411093929,-0.0102855872033662,Trachysalambria curvirostris,Invertebrate,7,-2.17457925797721,-3.28914554888567,-1.02328714436314
TrachysalambriaCurvirostris,SSP5-8.5,ingestion_age_standardized,-0.0325505288202899,-0.0526089819196276,-0.0120135161396513,Trachysalambria curvirostris,Invertebrate,7,-3.202646196536,-5.12490812749598,-1.1941641963073
TrachysalambriaCurvirostris,SSP5-8.5,maintenance_age_standardized,0.522988354633608,0.49768035600248,0.547097510746975,Trachysalambria curvirostris,Invertebrate,7,68.7061662781627,64.490125655029,72.8229563398218
TrachysalambriaCurvirostris,SSP5-8.5,enet_age_standardized,0.130529635176289,0.108522833826695,0.154007113072377,Trachysalambria curvirostris,Invertebrate,7,13.9431706652712,11.4630359524227,16.6499184142054
TrachysalambriaCurvirostris,SSP5-8.5,mbi_age_standardized,0.551343821545641,0.518641073582887,0.584449292511456,Trachysalambria curvirostris,Invertebrate,7,73.5583766321098,67.9743450272383,79.400274280358
TrachysalambriaCurvirostris,SSP5-8.5,length_age1,0.0790868611585854,0.0551337903403195,0.106743731365514,Trachysalambria curvirostris,Invertebrate,7,8.22983276742146,5.66819790602768,11.2649080879743
TrachysalambriaCurvirostris,SSP5-8.5,age_standardized_size,0.103329688638872,0.0836786679467935,0.123461589936887,Trachysalambria curvirostris,Invertebrate,7,10.8856926350002,8.72794599284117,13.1406546310617
TrachysalambriaCurvirostris,SSP5-8.5,max_realized_size,0.0465461522213725,0.0430837387964742,0.050055454005571,Trachysalambria curvirostris,Invertebrate,7,4.76464291627119,4.40253166137667,5.13293951856955
TrachysalambriaCurvirostris,SSP5-8.5,reproductive_allocation,0.0242089878344043,-0.0493325903506474,0.0943600076946587,Trachysalambria curvirostris,Invertebrate,7,2.45044044759255,-4.8135503899743,9.89553070770046
TrachysalambriaCurvirostris,SSP5-8.5,egg_production,0.114953694215497,0.0960210308313485,0.134395429951837,Trachysalambria curvirostris,Invertebrate,7,12.1821489545055,10.0782214115641,14.3845040817256
TrachysalambriaCurvirostris,SSP5-8.5,eggs_per_biomass,0.0979979508238846,0.0836238821339464,0.112301199295536,Trachysalambria curvirostris,Invertebrate,7,10.2960524945828,8.72198940711044,11.8849806672125
TrachysalambriaCurvirostris,SSP5-8.5,mean_size,0.0281977214565693,0.00976013375831874,0.0463486899976991,Trachysalambria curvirostris,Invertebrate,7,2.85990404173377,0.980791920138624,4.74395789924054
TrachysalambriaCurvirostris,SSP5-8.5,biomass,0.0165177006097116,0.000197511387877044,0.0332955374577564,Trachysalambria curvirostris,Invertebrate,7,1.6654872037893,0.0197530894535447,3.38560372809691
TrachysalambriaCurvirostris,SSP5-8.5,abundance,0.0227651981834694,-0.0125188870501917,0.0583364594872472,Trachysalambria curvirostris,Invertebrate,7,2.30263029100399,-1.24408517614611,6.00716068636111
TrachysalambriaCurvirostris,SSP5-8.5,yield,0.033448900264461,0.0181848671642678,0.0491477621939481,Trachysalambria curvirostris,Invertebrate,7,3.40146045034213,1.83512186913755,5.03755450688272
TrachysalambriaCurvirostris,SSP5-8.5,mean_tl,0.000504011584116802,-0.000282327199348916,0.00124868009535929,Trachysalambria curvirostris,Invertebrate,7,0.0504138619296768,-0.0282287348775556,0.124946002094162
TrichiurusJaponicus,SSP1-2.6,ingestion,-0.237601393603732,-0.242650573381495,-0.232756260781109,Trichiurus japonicus,Predator,3,-21.148306364608,-21.5454393000451,-20.7653324050072
TrichiurusJaponicus,SSP1-2.6,maintenance,0.246432896153395,0.241744546710414,0.251087740870383,Trichiurus japonicus,Predator,3,27.9453324097299,27.3468839457447,28.5422863504305
TrichiurusJaponicus,SSP1-2.6,enet,0.050248292385616,0.0457645097313174,0.0551085948885242,Trichiurus japonicus,Predator,3,5.15321513921176,4.68278641533961,5.66553558158041
TrichiurusJaponicus,SSP1-2.6,mbi,0.483727718802759,0.475350288266921,0.491996655041187,Trichiurus japonicus,Predator,3,62.2109915487735,60.8577564656899,63.5578648252876
TrichiurusJaponicus,SSP1-2.6,age_mature,-0.0645971092963407,-0.0744839776239237,-0.0542330341742093,Trichiurus japonicus,Predator,3,-6.25549247898596,-7.17776537326467,-5.27886518336425
TrichiurusJaponicus,SSP1-2.6,ingestion_age_standardized,0.00789950101353498,0.00567648121981031,0.0101110645468743,Trichiurus japonicus,Predator,3,0.793078439177086,0.569262296765238,1.0162354078179
TrichiurusJaponicus,SSP1-2.6,maintenance_age_standardized,0.238717410962332,0.230830253268863,0.245989491680507,Trichiurus japonicus,Predator,3,26.9619705274609,25.9645400611378,27.888613452703
TrichiurusJaponicus,SSP1-2.6,enet_age_standardized,0.0344005641700528,0.0268064309642493,0.0419409693360117,Trichiurus japonicus,Predator,3,3.49991072639506,2.71689554145129,4.28329178142222
TrichiurusJaponicus,SSP1-2.6,mbi_age_standardized,0.230724535257608,0.223172937958933,0.238330782426931,Trichiurus japonicus,Predator,3,25.9512240443577,25.0036733845644,26.9128928947622
TrichiurusJaponicus,SSP1-2.6,length_age1,0.0477580082723563,0.0410020195556571,0.054432037903784,Trichiurus japonicus,Predator,3,4.89167954222325,4.18542096259178,5.59407100309222
TrichiurusJaponicus,SSP1-2.6,age_standardized_size,0.0505435103813662,0.045686052802858,0.055418625509504,Trichiurus japonicus,Predator,3,5.18426284332685,4.67457364763337,5.69830021194984
TrichiurusJaponicus,SSP1-2.6,max_realized_size,-0.0122762915405148,-0.0151820164619323,-0.00938007348535173,Trichiurus japonicus,Predator,3,-1.22012452840055,-1.50673506694057,-0.933621782627636
TrichiurusJaponicus,SSP1-2.6,reproductive_allocation,0.1049663055927,0.0912223228184844,0.118832286065376,Trichiurus japonicus,Predator,3,11.0673186250502,9.55125356208884,12.6181026197876
TrichiurusJaponicus,SSP1-2.6,egg_production,-0.0309356076091863,-0.0458122224501533,-0.0152384233551978,Trichiurus japonicus,Predator,3,-3.0461998064038,-4.47786855309857,-1.5122906093361
TrichiurusJaponicus,SSP1-2.6,eggs_per_biomass,0.0718923978005957,0.0581155293172897,0.0848216326861649,Trichiurus japonicus,Predator,3,7.45397150062728,5.98374309325562,8.85228924773671
TrichiurusJaponicus,SSP1-2.6,mean_size,0.0722619933499202,0.066572682694328,0.0775678133637341,Trichiurus japonicus,Predator,3,7.49369335030841,6.88386473247149,8.06555128592015
TrichiurusJaponicus,SSP1-2.6,biomass,-0.101802539771907,-0.111103913938654,-0.0920674300849464,Trichiurus japonicus,Predator,3,-9.6792118303911,-10.515424284957,-8.79563517090828
TrichiurusJaponicus,SSP1-2.6,abundance,-0.165564302205443,-0.180987120729065,-0.150269523153843,Trichiurus japonicus,Predator,3,-15.2584629224317,-16.5553894315941,-13.9523973044006
TrichiurusJaponicus,SSP1-2.6,yield,-0.0898513571215134,-0.0992749391382579,-0.0813520098408809,Trichiurus japonicus,Predator,3,-8.59329552696341,-9.45062818659776,-7.8130872681744
TrichiurusJaponicus,SSP1-2.6,mean_tl,-0.000382695831922735,-0.000773719330037117,1.82138755397542e-05,Trichiurus japonicus,Predator,3,-0.0382622613213313,-0.077342008641812,0.00182140414133336
TrichiurusJaponicus,SSP5-8.5,ingestion,-0.232106076488119,-0.236824569296135,-0.22700750446364,Trichiurus japonicus,Predator,3,-20.7137985172299,-21.0870286543709,-20.3085198150455
TrichiurusJaponicus,SSP5-8.5,maintenance,0.34201800145349,0.337465097829246,0.346776430574689,Trichiurus japonicus,Predator,3,40.7785639473718,40.139069596104,41.4500450964178
TrichiurusJaponicus,SSP5-8.5,enet,0.0092786608716038,0.00440316097813549,0.0142474513603633,Trichiurus japonicus,Predator,3,0.932184109360557,0.441286913506467,1.43494300319877
TrichiurusJaponicus,SSP5-8.5,mbi,0.573780216653729,0.565703043667222,0.582122175518387,Trichiurus japonicus,Predator,3,77.496413422663,76.068518626666,78.9832742456401
TrichiurusJaponicus,SSP5-8.5,age_mature,-0.0835379663710232,-0.0942790522760727,-0.073436758515011,Trichiurus japonicus,Predator,3,-8.01438375920831,-8.99712187972646,-7.08050924007915
TrichiurusJaponicus,SSP5-8.5,ingestion_age_standardized,0.0109961403515572,0.0088143428832955,0.0132651249279676,Trichiurus japonicus,Predator,3,1.10568201133074,0.885330359040659,1.33534970209293
TrichiurusJaponicus,SSP5-8.5,maintenance_age_standardized,0.333575588418861,0.325849473577168,0.341241879126647,Trichiurus japonicus,Predator,3,39.595056024932,38.5206842947896,40.6693449498851
TrichiurusJaponicus,SSP5-8.5,enet_age_standardized,0.0310610629265732,0.0232052648971883,0.0386181415543431,Trichiurus japonicus,Predator,3,3.15484913331872,2.34766018067203,3.93735143073031
TrichiurusJaponicus,SSP5-8.5,mbi_age_standardized,0.322503431451365,0.314826996442616,0.330623255448775,Trichiurus japonicus,Predator,3,38.0579628243295,37.0022271726568,39.1835327143997
TrichiurusJaponicus,SSP5-8.5,length_age1,0.0412201711959978,0.0346090930247638,0.0479976264196292,Trichiurus japonicus,Predator,3,4.20815166235393,3.52149569470768,4.9168165036553
TrichiurusJaponicus,SSP5-8.5,age_standardized_size,0.0584860325436051,0.0539561182220056,0.0633564125605712,Trichiurus japonicus,Predator,3,6.02301768724127,5.54382866303029,6.54064958273237
TrichiurusJaponicus,SSP5-8.5,max_realized_size,-0.012652450363469,-0.0154813269466666,-0.0100353088608711,Trichiurus japonicus,Predator,3,-1.25727446251371,-1.53621072240433,-0.998512316551925
TrichiurusJaponicus,SSP5-8.5,reproductive_allocation,0.0964233639512758,0.0830429972686761,0.110718963009244,Trichiurus japonicus,Predator,3,10.1225184363033,8.65885278827028,11.7080921675141
TrichiurusJaponicus,SSP5-8.5,egg_production,0.034067390563445,0.0188684312615155,0.049334893630519,Trichiurus japonicus,Predator,3,3.46543303170264,1.90475649944128,5.05721217457793
TrichiurusJaponicus,SSP5-8.5,eggs_per_biomass,0.130919489268673,0.117904980083707,0.145101542946098,Trichiurus japonicus,Predator,3,13.9876005366751,12.5137195845703,15.6156963891939
TrichiurusJaponicus,SSP5-8.5,mean_size,0.058156659547921,0.0525920550760671,0.0639971871668094,Trichiurus japonicus,Predator,3,5.98810231869957,5.39995836246512,6.60894000256393
TrichiurusJaponicus,SSP5-8.5,biomass,-0.097648577780098,-0.107144928535557,-0.0880528628153334,Trichiurus japonicus,Predator,3,-9.30324236846203,-10.1604539583655,-8.42875316952762
TrichiurusJaponicus,SSP5-8.5,abundance,-0.132988680508537,-0.148206643276701,-0.117668160006046,Trichiurus japonicus,Predator,3,-12.4524998015505,-13.7747082237216,-11.1008993556624
TrichiurusJaponicus,SSP5-8.5,yield,-0.0839103244961516,-0.0928949047944985,-0.0749298949367435,Trichiurus japonicus,Predator,3,-8.04862897467272,-8.87107326034507,-7.21914718757993
TrichiurusJaponicus,SSP5-8.5,mean_tl,-0.00128427852283674,-0.00165028614034014,-0.000899275433461369,Trichiurus japonicus,Predator,3,-0.128345419010334,-0.164892516693582,-0.089887120648835
