scenario,run,n_years,start_time,end_time,total_biomass,biomass_temporal_sd,biomass_stability,community_mean_tl,predator_biomass_proportion,total_yield,biomass_yield_ratio,mean_ingestion,mean_maintenance,mean_net_energy,mean_metabolic_burden,mean_species_length,mean_maturation_age,gonadal_allocation_bias,log_total_biomass,log_biomass_stability,predator_share_logit,log_biomass_yield_ratio,log_mean_ingestion,log_mean_maintenance,log_mean_net_energy,log_mean_metabolic_burden,log_mean_species_length,log_mean_maturation_age
SSP1-2.6,88,81,21,101,7425377.11131111,392893.845195214,18.899194278856,2.63552193479835,0.33873762199391,1444209.35797889,5.14123938407594,49.3399291402555,0.588781118333757,40.0892000863223,0.0378135025176703,18.5598568681746,0.735967443668431,5.6504371217389,6.87071851498623,2.93911929040852,-0.668924870812229,0.711067825762162,3.89873367494808,-0.529700780128949,3.69110697350754,-3.27508903067853,2.92100101548428,-0.306569395377774
SSP1-2.6,89,81,21,101,7412105.16465679,329596.173005797,22.4884442591099,2.63715731286332,0.340223992234831,1444597.21188543,5.1308242456413,49.1363671546523,0.597720513952402,39.8627666025575,0.0382317173376268,18.3978719380512,0.745129201481482,5.66493199266414,6.8699415725608,3.11300158879463,-0.662296193856347,0.710187138324172,3.89459943588344,-0.51463200225453,3.68544272036793,-3.2640898110788,2.91223500238562,-0.294197650831562
SSP1-2.6,90,81,21,101,7334504.69812099,329928.717664406,22.2305737737612,2.63627004378365,0.329839711258705,1428885.99444852,5.1323195094959,48.7205796647768,0.592909518856849,39.5246560776123,0.0380430487390205,18.4781617349647,0.739942325502645,5.63684333299185,6.86537079109874,3.10146853842849,-0.708910107699521,0.710313685288949,3.88610152121216,-0.522713473655156,3.676924681669,-3.26903689890601,2.91658958804956,-0.301183034331224
SSP1-2.6,91,81,21,101,7307461.56548519,345064.561996635,21.1770850162134,2.63464636025995,0.334885843290029,1419272.4780779,5.14872398560302,48.8800437360939,0.579012307943953,39.5870490365359,0.0371363254168617,18.4416782071781,0.740409247283951,5.62982018347192,6.86376653980893,3.05291970162755,-0.68616898269614,0.711699610657584,3.88936920962754,-0.546431544391631,3.67850202023779,-3.29315966664749,2.91461322305343,-0.300552208782249
SSP1-2.6,92,81,21,101,7444764.42899259,374736.553569997,19.8666619470897,2.6321990839543,0.336166528956472,1455182.63262716,5.11620515999374,48.6985466782894,0.598186108715479,39.5535463321394,0.0395680867818266,18.4302270621869,0.745054459320987,5.6772217981244,6.87185096013961,2.98904304784057,-0.680424662323006,0.708947951378686,3.88564918730833,-0.513853354862207,3.6776553572517,-3.2297323749729,2.91399209185472,-0.29429796351452
SSP1-2.6,93,81,21,101,7418395.8241642,377422.109365508,19.6554352277756,2.64041964040902,0.338700589867591,1442563.20184469,5.1422165873112,49.205387623462,0.604959766489989,39.9692277242161,0.0391564915444298,18.510952697425,0.743671309268077,5.61430650861463,6.8703100023094,2.97835390199044,-0.669090201312569,0.711150364934836,3.89600312204499,-0.502593324832069,3.68810985115093,-3.24018905817238,2.91836259459775,-0.296156130384564
SSP1-2.6,94,81,21,101,7390957.44977037,397529.299640525,18.5922332176617,2.63394753851252,0.332747820907337,1437373.08778667,5.14139585643685,49.1054339322596,0.600049673337213,39.384293154169,0.0395198451830417,18.4496148381658,0.736540714523809,5.61545971514462,6.86870070202375,2.92274392457005,-0.695783145545239,0.711081043207171,3.89396969939504,-0.510742838297447,3.67336708591207,-3.2309523235433,2.91504349428846,-0.305790763516005
SSP1-2.6,95,81,21,101,7384436.89544444,356357.636811562,20.7219830098639,2.63708949712732,0.34353510607729,1436606.08147111,5.14087957999469,48.9697486320368,0.600541683374192,39.7851806352532,0.0397786413994698,18.4506583546914,0.74271386627866,5.56179998548116,6.86831738353081,3.0311951179211,-0.647579910170797,0.711037431068683,3.8912027325999,-0.509923225426221,3.68349449710455,-3.22442515899348,2.91510005303101,-0.297444414387378
SSP1-2.6,96,81,21,101,7552603.1793979,397884.805154422,18.981883905988,2.63388034414985,0.32997902108783,1464744.46626716,5.15629736704289,48.905148060966,0.597025474598388,40.0308414675149,0.0391700100255947,18.5434924654409,0.744091002442681,5.68917120775545,6.87809666707171,2.94348504568433,-0.708279943725427,0.712337955450532,3.88988266825993,-0.515795495480842,3.68965019370573,-3.23984387535358,2.92011891701669,-0.295591936517799
SSP1-2.6,97,81,21,101,7433848.88518025,320421.348507435,23.200229696954,2.63567537542003,0.335225333503937,1440918.44289716,5.15977533439124,49.114764017247,0.589321549956017,39.8336583662678,0.0383115125260797,18.504959414127,0.742622386084656,5.65444803316897,6.87121372853811,3.14416217935403,-0.684645192828611,0.712630792100402,3.89415968241707,-0.528783319071072,3.68471224249279,-3.26200483981481,2.91803877259751,-0.297567592144568
SSP1-2.6,98,81,21,101,7388114.22576667,388393.200540065,19.0222542915103,2.63288781285976,0.338547203938329,1440123.47177815,5.13049420632669,48.6519039898493,0.593866984989611,39.6088367071541,0.0387210303111553,18.513017355097,0.743663097522046,5.67912159494495,6.86853360133733,2.94560957225547,-0.669775089104734,0.710159201513934,3.8846909443482,-0.521099915689702,3.67905224253692,-3.25137240765208,2.9184741254612,-0.296167172616889
SSP1-2.6,99,81,21,101,7440903.95724321,332596.317016911,22.3721778520622,2.63460315648803,0.338003383129496,1438166.62131309,5.1738498615895,48.8473093904858,0.597932827678916,39.4682889929172,0.0394091118534279,18.5004667963757,0.740118671049383,5.67372269067637,6.87162569895921,3.10781812668915,-0.672204540764641,0.71381382190096,3.88869929796443,-0.514276859636927,3.67549753917641,-3.23375822410052,2.91779596400247,-0.300944739358269
SSP1-2.6,100,81,21,101,7432110.21140494,295890.300296157,25.1177892751676,2.6370552870138,0.342369560417226,1441453.66024383,5.15655745798845,49.0905527513762,0.601706487237444,39.4230339777261,0.0391092476830662,18.4229874500176,0.740872067671958,5.63058825877461,6.87111214122376,3.22357633116539,-0.652752391908854,0.712359861327108,3.89366660796534,-0.507985515299169,3.67435026420495,-3.24139632632235,2.9135992028024,-0.29992731680745
SSP5-8.5,1,81,21,101,7434014.91287284,344142.713090136,21.6015467714575,2.64973186685311,0.335239809806246,1457839.21541383,5.10011033103642,49.0955453858737,0.703934041013909,40.9111390016154,0.044554027560626,18.509706562134,0.735154121693122,5.59982403903335,6.87122342796927,3.07276492191596,-0.684580233473738,0.70757957132186,3.89376830534606,-0.351070618955047,3.71140237319674,-3.11105272375039,2.91829527352263,-0.307675112372648
SSP5-8.5,2,81,21,101,7458485.86989753,382077.583048777,19.5208674907927,2.64993745600426,0.336060442779647,1456573.47188568,5.12009315305178,48.8886155583617,0.708013552320228,40.6179254037971,0.0437836470416382,18.4948033322399,0.733877765811288,5.50010057249455,6.8726506712943,2.97148402112414,-0.680900084040289,0.709277862438397,3.88954455870877,-0.34529204377638,3.70420948157856,-3.12849488652789,2.91748979166421,-0.309412795827798
SSP5-8.5,3,81,21,101,7362569.13105309,366809.341502452,20.0719237435338,2.64894386227478,0.346214521032796,1444664.71408778,5.0967173053758,49.0054155205881,0.709556800101627,41.0359919076396,0.0448244669726146,18.5425056585273,0.733825704135802,5.49185391458097,6.86702938563474,2.99932200991052,-0.635720697917047,0.707290545670296,3.89193081283198,-0.343114729065423,3.71444953302396,-3.10500115085858,2.92006569979382,-0.30948373887123
SSP5-8.5,4,81,21,101,7585089.10689951,419240.973036613,18.0924327409122,2.65032009800354,0.336628644816399,1475975.32679395,5.13896711595133,48.7457554511809,0.713594083305505,41.012456627747,0.0453129779747758,18.519106682037,0.745160045035273,5.58044492536122,6.87996068708813,2.89549377023913,-0.678354568179488,0.710875838660738,3.88661812598516,-0.337440989082682,3.71387584074925,-3.09416179801403,2.9188029927435,-0.29415625812358
SSP5-8.5,5,81,21,101,7521456.5464642,395269.159307531,19.0286956858486,2.64768559451101,0.338112590326872,1463324.05632753,5.14144723070709,48.5097444124254,0.709897650301121,40.639740931764,0.0456767138076871,18.6100835181129,0.738892546446208,5.56716854293006,6.87630195080957,2.94594813906674,-0.671716517958984,0.711085382777831,3.88176469348269,-0.342634473843498,3.70474642853938,-3.08616665563355,2.92370355845241,-0.302602772603134
SSP5-8.5,6,81,21,101,7499418.09112284,388774.035715693,19.2899149690312,2.64937129626934,0.344064943989265,1457023.43970704,5.14793386292883,49.1121869120364,0.718569842184862,41.4668071769288,0.0456182719926711,18.5655833633598,0.734458153668431,5.53927735152127,6.87502756610919,2.95958241887429,-0.645231353838482,0.711632958754966,3.89410720995026,-0.330492372641126,3.72489328014237,-3.08744694112758,2.92130950988568,-0.308622257532481
SSP5-8.5,7,81,21,101,7470719.53217284,335879.895582433,22.2422348894037,2.64616438599787,0.340126569169439,1465714.95405642,5.09772210936662,48.770807165447,0.716560661354981,40.5751269691673,0.0450390342758814,18.6248161838801,0.738198125723104,5.5253005614656,6.87336243231115,3.1019929539651,-0.662730234560268,0.707376157210522,3.88713192003501,-0.333292371857349,3.70315524264203,-3.10022573685745,2.92449489489505,-0.303543027371981
SSP5-8.5,8,81,21,101,7475168.69392222,372094.126775662,20.0894562854228,2.64673782477289,0.336487703681192,1466347.00870852,5.09802472661947,49.2660896088579,0.702271621716595,41.4029166185508,0.0443415855579208,18.4599131606614,0.738315097548501,5.520166464611,6.87362099793465,3.00019511451948,-0.678985779500282,0.707401937568782,3.89723600683134,-0.353435024270488,3.72335132807325,-3.11583231634624,2.91560152487412,-0.303384584055934
SSP5-8.5,9,81,21,101,7504772.47414815,346839.565632326,21.6375904532868,2.64696298578571,0.3373228189822,1464691.70343383,5.12552818591614,48.91894599159,0.717320835907932,40.5378927152062,0.0461372383401086,18.5713778127866,0.737184042398589,5.5041223544977,6.87533753006099,3.07443210088813,-0.675247573481157,0.709738626100311,3.89016476503474,-0.332232068581771,3.70223715928818,-3.07613488194834,2.92162156823889,-0.30491769965164
SSP5-8.5,10,81,21,101,7530521.00490123,392437.976119939,19.1890730845063,2.64841253863002,0.334612859155033,1466508.76014272,5.13444403750532,48.9713093918922,0.714053355434288,40.8230999584812,0.045604226837029,18.4753809985714,0.735965263633157,5.48900753865913,6.8768250242387,2.9543410068471,-0.687394818706794,0.710493424658631,3.89123460401087,-0.33679759193551,3.70924809664624,-3.08775487296311,2.91643908900709,-0.306572357517636
SSP5-8.5,11,81,21,101,7542748.30112593,366995.352909024,20.5527079330504,2.65290190817525,0.345117939676109,1463153.27034654,5.15592973747786,48.4121878908481,0.720182649660923,40.7612894408916,0.0459094761366185,18.5421885132187,0.741399139144621,5.5208214692652,6.8775296157027,3.02299270515879,-0.640568946101992,0.712306990366088,3.87975159794889,-0.328250419058772,3.70773284281223,-3.08108373144569,2.92004859595539,-0.299216149387543
SSP5-8.5,12,81,21,101,7477867.06331482,425506.416743721,17.5740406467681,2.64573527427529,0.339051876531169,1464312.0505842,5.10703830417111,49.1176290354887,0.715828182777727,40.6972932439035,0.0456493198303138,18.5750781716226,0.735604269955909,5.52052203765653,6.87377774028036,2.86642284996321,-0.667522231090593,0.708169115194048,3.89421801385243,-0.334315109005996,3.70616158517319,-3.0867665717167,2.92182079902687,-0.307062981543548
SSP5-8.5,13,81,21,101,7595232.04833198,433834.233219216,17.5072215762515,2.64729338983959,0.335426586292401,1482298.95838667,5.12393788982357,48.563173548684,0.698332893955228,40.6918447176901,0.0454274048244394,18.6319636328924,0.733824321631393,5.54413570821054,6.88054104689803,2.86261345730821,-0.683742238004224,0.7096038567732,3.88286549776005,-0.359059364475265,3.70602769688397,-3.09163972555218,2.92487858071734,-0.309485622841366
SSP5-8.5,14,81,21,101,7427801.78381975,423956.276398618,17.5202071471066,2.65181718438896,0.335690013451647,1455008.39904679,5.1048328718826,49.006550988187,0.717687447862136,40.878481787774,0.0449394644451736,18.5069215426543,0.733185401093474,5.49025444451051,6.87086030576485,2.86335490890334,-0.682560732636254,0.707981528204066,3.8919539828109,-0.331721114092759,3.71060380694196,-3.1024389294038,2.91814479955309,-0.310356674434848
SSP5-8.5,15,81,21,101,7469558.12890741,380746.540163999,19.6181904258146,2.64360292986801,0.333295856867709,1461828.74494679,5.11020813557926,48.8634329213446,0.707701044944625,40.8942834308485,0.044042304262152,18.5292521655026,0.732135717257495,5.50814050593672,6.87329491133973,2.97645721878349,-0.693315829395924,0.708438589037399,3.88902932372462,-0.34573352736535,3.71099028386319,-3.12260464646753,2.91935068144199,-0.311789376116936
SSP5-8.5,16,81,21,101,7514388.34440111,399193.996099291,18.8239012054982,2.64422782263789,0.338603662703055,1469428.72317667,5.11361988344027,48.6620451526094,0.708636578106265,40.9081565714859,0.0458684421023493,18.5175680236949,0.747400066472664,5.51180710718409,6.87589363569307,2.93512740308459,-0.669522975891155,0.708728441981311,3.88489936591338,-0.344412467637116,3.71132947034149,-3.08197793427336,2.91871990438013,-0.291154672992219
SSP5-8.5,17,81,21,101,7499151.20519877,411178.951524474,18.2381689952639,2.64852594704733,0.337010848873492,1464129.29181864,5.12201594580161,48.7225774616788,0.703629888006678,41.1024084454449,0.0450798426904843,18.442037927963,0.733122448421517,5.4891271607505,6.87501211035713,2.90351659557579,-0.676643504406412,0.709440926175142,3.88614252556713,-0.351502788330369,3.71606671943116,-3.09932007938,2.91463272872274,-0.310442539994412
SSP5-8.5,18,81,21,101,7392150.93388272,339439.310578767,21.7775334308763,2.64681759000448,0.339848058442924,1451111.49516407,5.09614456562025,48.8378505362432,0.700112349771972,41.0227689704441,0.0442371214231661,18.5549416257407,0.737292765026455,5.5156776889634,6.86877082578283,3.08087886182057,-0.663971392211694,0.707241739413758,3.88850563795959,-0.356514457143181,3.71412725330224,-3.11819099117332,2.92073614849526,-0.304770226829395
SSP5-8.5,19,81,21,101,7500682.82349506,332782.247129815,22.5393117817644,2.64532139683947,0.341580765491564,1464398.10182988,5.12329720664837,48.9294267135918,0.711501692647447,40.8522503894328,0.0464570190511665,18.5428670649559,0.734001516119929,5.4889146159414,6.87510080112204,3.11526097494958,-0.656257709732494,0.709549550384133,3.89037898877198,-0.340377482470595,3.70996190888127,-3.06922771531764,2.92008519030461,-0.309244184811268
SSP5-8.5,20,81,21,101,7456533.96139543,315548.887097281,23.6303605124003,2.64517299218862,0.337070868254513,1459519.71932914,5.11006772915582,48.6868994482752,0.713609694984594,40.653602413416,0.0456480158408801,18.5789836118783,0.735857035873016,5.55874731013275,6.87253700022902,3.16253234763767,-0.676374894393779,0.70842665633896,3.88540998873128,-0.337419111787615,3.70508745232351,-3.08679513748862,2.92203102854594,-0.306719423858963
SSP5-8.5,21,81,21,101,7453024.78571235,378777.172238288,19.6765415974531,2.64835409584668,0.330604741530948,1457088.43499877,5.11501439354399,49.1828383053401,0.699537277466848,40.8768005894761,0.043627842309192,18.5043750326808,0.736778657707231,5.53614282345281,6.87233256551848,2.97942714434473,-0.705451178014112,0.708846860145527,3.89554474771607,-0.357336194707059,3.71056267936588,-3.13205974736262,2.91800719237835,-0.305467760655966
SSP5-8.5,22,81,21,101,7511923.07418272,315696.1258299,23.7947901781671,2.64436824228893,0.332830325598639,1467081.04427753,5.12157380325431,48.9966601868247,0.71075577764848,40.6563521018328,0.0456705281961819,18.4914874792769,0.738643897504409,5.50230047339993,6.87575113188997,3.1694666566383,-0.695411570587526,0.709403435398309,3.89175213633511,-0.341426399537912,3.70515508705371,-3.08630208635656,2.9173104899338,-0.302939344936309
SSP5-8.5,23,81,21,101,7558703.25770938,372001.368498654,20.3190200299941,2.64900758185539,0.334305091121118,1475069.82822815,5.12551564128115,48.6264770785633,0.706129977201844,40.34673228391,0.0459141525688456,18.4578863640476,0.739683279003527,5.49670398440538,6.87844729598719,3.01155739467696,-0.6887774482977,0.709737563171336,3.88416817841427,-0.347955954748568,3.69751040714684,-3.08098187460782,2.91549172436369,-0.301533185749226
SSP5-8.5,24,81,21,101,7335859.96283827,405671.239487716,18.0832636104596,2.64701560111505,0.336322767336386,1439088.33725543,5.09784778323643,48.6858049046781,0.708127560968116,40.6148802564025,0.0447424193990779,18.5208074774603,0.734009062001764,5.46629780781002,6.86545103232021,2.89498684810224,-0.679724619969179,0.707386863717124,3.88538750720312,-0.345131030658317,3.70413450823814,-3.10683324751417,2.9188948285624,-0.309233904392384
SSP5-8.5,25,81,21,101,7511169.75006469,346859.073344966,21.6548169769067,2.64791494099105,0.338472097374099,1467244.40249765,5.11970596954952,48.7114603883252,0.713574535022756,40.8477308753139,0.0456831608461696,18.5802533907496,0.737824089426808,5.5034150028833,6.87570757700928,3.07522792286023,-0.670110504760469,0.709245019673303,3.88591432865264,-0.337468383579029,3.70985127203525,-3.08602552062176,2.9220993711156,-0.3040498440045
SSP5-8.5,26,81,21,101,7450435.52069012,382424.628976303,19.4821017167066,2.64947861708899,0.344882110238656,1454195.82377395,5.12369766678085,48.5822941930007,0.725747779777988,40.7752081708389,0.0473124237374799,18.5427434432275,0.738441973650794,5.53194355781039,6.87218166049381,2.96949618339594,-0.641612554626263,0.709583495482769,3.88325914751043,-0.320552735292566,3.70807425384877,-3.05098235967523,2.92007852347471,-0.303212753353269
SSP5-8.5,27,81,21,101,7463974.30400988,376340.346292162,19.8330430886499,2.64669110481404,0.335776572164306,1458617.1772637,5.11718700861567,48.7923073470822,0.702425782179731,40.7369802649276,0.0449160329893694,18.4996319786067,0.73436957186067,5.52167224774686,6.87297013560903,2.98734938959067,-0.682172605601488,0.709031288640242,3.88757266410291,-0.353215531498126,3.70713628593385,-3.10296046580401,2.91775083883812,-0.308742873185806
SSP5-8.5,28,81,21,101,7415860.71750617,310313.879389889,23.8979343498479,2.64889054305871,0.340530585587731,1459871.35442296,5.08056637750664,48.8114712883443,0.707189096206353,40.8910581394407,0.0449822157177911,18.5561334633774,0.735751762336861,5.47070518257006,6.87016156442305,3.17379202632562,-0.660930647078169,0.705912129786827,3.8879653526192,-0.346457186037813,3.71091141174876,-3.10148807359771,2.92080037932846,-0.306862496578375
SSP5-8.5,29,81,21,101,7495576.80498519,375456.180402228,19.9639190835935,2.64651137211918,0.33986400449794,1464577.06090975,5.11872928530211,48.8547163130688,0.715921913582423,40.8164226825913,0.0457801416286236,18.5498722441711,0.737076159876543,5.44795766220809,6.87480505860972,2.99392659848322,-0.663900316761907,0.709162161586117,3.88885092066711,-0.33418417721131,3.70908451715217,-3.08390487078352,2.92046290192305,-0.305064054443111
SSP5-8.5,30,81,21,101,7569350.69781852,330468.32979846,22.9049201248264,2.64965091652318,0.334145366981728,1478599.08857914,5.12019457987997,48.9597471965953,0.702001209075388,40.8075913220006,0.0443103461383221,18.6460178008378,0.741488375141094,5.57284939922406,6.87905862712904,3.13135174009518,-0.689495249199368,0.709286465538808,3.89099847472251,-0.353820152628196,3.7088681259165,-3.11653708205848,2.92563260054731,-0.29909579501714
SSP5-8.5,31,81,21,101,7433743.53038025,389275.312318543,19.0963652077099,2.64780897150173,0.343892356895791,1450712.25316173,5.12403000031822,48.939630375453,0.707919936534622,40.9833961848735,0.0452226194402358,18.6015346849206,0.733721612857143,5.46539290812717,6.8712075735391,2.94949801368136,-0.645996173176296,0.709611663799916,3.89058750537981,-0.345424275673541,3.71316701358072,-3.09615788722362,2.92324408725737,-0.3096255963468
SSP5-8.5,32,81,21,101,7542799.29280741,385097.679322106,19.5867170793787,2.64954821258551,0.336904345488707,1467759.38206482,5.13987462884066,48.4438990990238,0.711568267079823,40.7291017094597,0.0450311982294898,18.5609721581217,0.736746027010582,5.4918903048882,6.8775325516791,2.97485163646231,-0.67712020627817,0.710952525869453,3.88040640881921,-0.340283917945577,3.70694286665305,-3.10039973544041,2.92106110519546,-0.305512049967156
SSP5-8.5,33,81,21,101,7447799.69624444,398543.581679418,18.6875414348921,2.64742899051276,0.34149680524684,1454596.14864123,5.12090104396742,49.0922870328194,0.711953523175812,40.7028193718738,0.0448560496072864,18.519413197425,0.729088862257496,5.54715413156613,6.87202798806116,2.9278570684002,-0.656631048826346,0.709346383630894,3.89370193555308,-0.339742646139227,3.70629736208556,-3.10429681423828,2.9188195439118,-0.315959658301388
SSP5-8.5,34,81,21,101,7380157.90420247,360121.686570173,20.4935114419009,2.64450799838794,0.335258223155449,1448128.61188951,5.09676038308936,48.8033459450615,0.702511889124637,40.5196550799586,0.0448148302065506,18.5185517520194,0.735298988862433,5.54750770880153,6.86806565398973,3.02010832101368,-0.684497609459979,0.707294216333805,3.88779887495665,-0.353092953896611,3.70178716700364,-3.10521616294378,2.9187730270253,-0.307478074916995
SSP5-8.5,35,81,21,101,7434041.9934037,328682.85672408,22.6176748842255,2.64696191014338,0.338861856422904,1447869.89001568,5.13581685259457,49.2925531831864,0.709723631738121,41.2354638894181,0.0438092721589686,18.5590127339242,0.729152336587302,5.49333345285237,6.87122501000856,3.11873167514057,-0.668370288660661,0.71060952804254,3.8977730185883,-0.342879635797709,3.71929866011698,-3.12790979087643,2.92095553272795,-0.315872602291865
SSP5-8.5,36,81,21,101,7447317.34551358,318391.060030457,23.3904725365128,2.64735056257251,0.33595245115395,1458332.01288691,5.10740220538659,48.951712741451,0.701819407199249,40.9197659890246,0.0446519519933871,18.5553495800794,0.735975676366843,5.56995088465889,6.87199986041903,3.15232878289363,-0.681384121094162,0.708200059676962,3.89083435797525,-0.354079162753918,3.71161322232378,-3.10885725495817,2.92075813454416,-0.306558209213987
SSP5-8.5,37,81,21,101,7503317.02262222,277533.323316551,27.0357337020176,2.64958284663193,0.336470127852977,1470470.33169395,5.10388889372852,48.7524858554984,0.708926777225662,40.7910128567817,0.0454383783365076,18.4788756811552,0.738905863624339,5.6267602528817,6.87525329621251,3.29715946143437,-0.679064502786624,0.707901211683754,3.88675618805147,-0.344003033910772,3.70846178402833,-3.09139819322307,2.9166282245984,-0.302584749606167
SSP5-8.5,38,81,21,101,7473487.58838642,325158.545443568,22.9841340266528,2.65202692172415,0.331134714661916,1463860.29452963,5.10718291541005,48.7367496560206,0.713926506622735,40.9777755101025,0.0455587391912029,18.4202986238536,0.733766951031746,5.50098050094713,6.87352331760178,3.13480415296232,-0.70305738712928,0.708181412531603,3.88643335857124,-0.336975253841336,3.71302985900707,-3.08875281437688,2.91345324263134,-0.309563806189475
SSP5-8.5,39,81,21,101,7447077.29044691,376393.028154624,19.7853752152593,2.6477674447762,0.337280192577485,1464105.10986784,5.08739491480701,49.4641147943827,0.710848232027518,40.9984898101547,0.0448885985197278,18.5439934811288,0.73823458968254,5.52903502555367,6.87198586124775,2.98494303929033,-0.675438270735751,0.706495451542212,3.90124745301984,-0.341296329028068,3.71353523212726,-3.10357144699805,2.920145935062,-0.303493632693765
SSP5-8.5,40,81,21,101,7402844.47679259,413265.81214954,17.9130338371999,2.64806582956649,0.340415967298505,1453586.86130654,5.09298118901243,48.6980501246288,0.712353146984702,40.8127598438875,0.0454743994467258,18.4590673973281,0.737568253156967,5.53674458421587,6.8693986255702,2.88552859520566,-0.661441079788156,0.706972072107224,3.88563899077833,-0.339181497577967,3.70899477378851,-3.09060576089438,2.91555570761044,-0.304396648396826
SSP5-8.5,41,81,21,101,7415457.95891481,342907.853628208,21.6252205379784,2.65268904503558,0.338005596130455,1451380.07788346,5.10934164212602,48.5399346795106,0.709328601977803,40.9311429925225,0.0456185287222768,18.5805271080159,0.738586478174603,5.48153113128108,6.87013797706205,3.07386025105396,-0.672194650587072,0.708364943263479,3.88238685459319,-0.343436387355032,3.71189121565856,-3.08744131336326,2.92211410262892,-0.303017084103849
SSP5-8.5,42,81,21,101,7469507.0996321,334379.768333955,22.3383942660433,2.65032148210988,0.34334198053317,1460207.90849,5.11668309845211,48.7478974036829,0.70963486670603,41.046548762379,0.0459453828486213,18.5232114842328,0.733787297416226,5.5431003552059,6.87329194438935,3.10630691397824,-0.648436386395245,0.708988519794967,3.88666206633286,-0.34300471347513,3.71470675836595,-3.08030191730481,2.91902462046097,-0.30953607790004
SSP5-8.5,43,81,21,101,7580115.07249383,365287.807753285,20.7510760326647,2.65360275304155,0.341950445143094,1479359.0520558,5.12426525730594,48.5811937991902,0.707735478959632,40.6416174969627,0.0445164701193364,18.6593008806526,0.741715844708995,5.4565103277114,6.87967579863598,3.03259810232807,-0.654614410500676,0.709631602884231,3.88323649715415,-0.345684872389401,3.70479260309244,-3.11189604324435,2.92634472851435,-0.298789067775347
SSP5-8.5,44,81,21,101,7498507.41287778,346905.572353832,21.6154135605223,2.64562475803412,0.339366967197321,1465796.84678716,5.11623482249232,48.3929523987688,0.720342808303231,41.0547793095922,0.0459132762404684,18.5627118858466,0.742737770185186,5.51702154671286,6.87497482514352,3.07340665097021,-0.666116494941231,0.708950469303928,3.8793541915245,-0.32802805763908,3.71490725566444,-3.08100096102652,2.92115483122351,-0.297412230362073
SSP5-8.5,45,81,21,101,7455057.70175802,309211.310884463,24.1099126692154,2.64794490842925,0.342214271680874,1457509.81740086,5.11607859276956,48.6920683054107,0.70753296303062,40.8288441347361,0.0446221133060118,18.5366659339947,0.74183138739859,5.51210610188614,6.87245100921868,3.18262307000549,-0.653442171180242,0.708937207453209,3.88551614835198,-0.345971059694064,3.70938879571539,-3.10952572879514,2.91975071300581,-0.298633302340547
SSP5-8.5,46,81,21,101,7444889.56742716,343636.510913412,21.6650132654358,2.64512787084529,0.33959170119552,1450041.65878852,5.13525496651472,49.0548137138986,0.702927800006988,40.7523806614793,0.0452860196930742,18.4921595284215,0.73247166792769,5.49702661873964,6.87185826009858,3.07569866748967,-0.66511426115652,0.710562011283145,3.89293832011347,-0.352501095138518,3.70751425912102,-3.09475691017181,2.91734683297723,-0.311330617435961
SSP5-8.5,47,81,21,101,7494036.34804074,357431.61658388,20.966349926356,2.64854216779495,0.334691371361818,1469656.35020877,5.09971536718855,48.988043207462,0.71151282822908,40.8379351843998,0.0459059433923067,18.6440690262434,0.740391124656085,5.60447623833623,6.87471579520497,3.04291876807311,-0.687042208539276,0.707545937292252,3.89157625215959,-0.340361831777689,3.70961143336015,-3.08116068462701,2.92552808083379,-0.300576685583052
SSP5-8.5,48,81,21,101,7480742.16134815,373231.432747648,20.0431729618177,2.64930554111412,0.340373048648942,1461655.30495914,5.11918788333822,48.6143433259417,0.719271281891105,41.2515352139828,0.0463918613072449,18.5527622722134,0.739755619329806,5.47226913439744,6.87394468617853,2.9978885951116,-0.661632231962033,0.709201069225893,3.88391861752752,-0.329516687984257,3.71968832939682,-3.07063123799591,2.9206186875208,-0.301435391475439
SSP5-8.5,49,81,21,101,7512707.23304074,342523.03846925,21.9334362634857,2.64654285719989,0.335644480624362,1462182.20688049,5.13778647457437,48.6067407043588,0.713771731914584,40.9112985381661,0.0448007196424359,18.445701886164,0.737908434162257,5.55506801031596,6.87579646490095,3.08801224251624,-0.682764920528984,0.71077605110957,3.88376221890937,-0.337192070959379,3.71140627277626,-3.10553107624298,2.91483138324761,-0.303935535030221
SSP5-8.5,50,81,21,101,7465095.59485617,369550.273080437,20.2004872912956,2.64653776697405,0.345136052456632,1456005.93597556,5.12774142714854,49.3705358088083,0.705609787122012,40.8706168748775,0.0446436898795297,18.4853056345856,0.743514787319224,5.54866044448606,6.87303537348807,3.00570672744766,-0.640488806144886,0.709926117213986,3.89935380513487,-0.348692903747979,3.71041139104871,-3.1090423057335,2.91697612644642,-0.296366624484516
SSP5-8.5,51,81,21,101,7548438.54168148,343177.818546981,21.9957064056228,2.65090832389132,0.335977786807575,1470005.40144531,5.13550198334481,49.2095513211697,0.696673336292871,41.0735699558184,0.0444666135563889,18.5513465728307,0.737327792495591,5.52341540871423,6.8778571234351,3.09084727093068,-0.681270555433871,0.710582901281183,3.89608773720108,-0.361438649111087,3.71536484787766,-3.11301662855349,2.92054237794607,-0.304722719734822
