scenario,run,mean_ingestion,mean_maintenance,mean_net_energy,mean_metabolic_burden,mean_species_length,mean_maturation_age,gonadal_allocation_bias
SSP5-8.5,12,49.1176290354887,0.715828182777727,40.6972932439035,0.0456493198303138,18.5750781716226,0.735604269955909,5.52052203765653
SSP5-8.5,13,48.563173548684,0.698332893955228,40.6918447176901,0.0454274048244394,18.6319636328924,0.733824321631393,5.54413570821054
SSP5-8.5,14,49.006550988187,0.717687447862136,40.878481787774,0.0449394644451736,18.5069215426543,0.733185401093474,5.49025444451051
SSP5-8.5,15,48.8634329213446,0.707701044944625,40.8942834308485,0.044042304262152,18.5292521655026,0.732135717257495,5.50814050593672
SSP5-8.5,16,48.6620451526094,0.708636578106265,40.9081565714859,0.0458684421023493,18.5175680236949,0.747400066472664,5.51180710718409
SSP5-8.5,17,48.7225774616788,0.703629888006678,41.1024084454449,0.0450798426904843,18.442037927963,0.733122448421517,5.4891271607505
SSP5-8.5,18,48.8378505362432,0.700112349771972,41.0227689704441,0.0442371214231661,18.5549416257407,0.737292765026455,5.5156776889634
SSP5-8.5,19,48.9294267135918,0.711501692647447,40.8522503894328,0.0464570190511665,18.5428670649559,0.734001516119929,5.4889146159414
SSP5-8.5,20,48.6868994482752,0.713609694984594,40.653602413416,0.0456480158408801,18.5789836118783,0.735857035873016,5.55874731013275
SSP5-8.5,21,49.1828383053401,0.699537277466848,40.8768005894761,0.043627842309192,18.5043750326808,0.736778657707231,5.53614282345281
SSP5-8.5,22,48.9966601868247,0.71075577764848,40.6563521018328,0.0456705281961819,18.4914874792769,0.738643897504409,5.50230047339993
SSP5-8.5,23,48.6264770785633,0.706129977201844,40.34673228391,0.0459141525688456,18.4578863640476,0.739683279003527,5.49670398440538
SSP5-8.5,24,48.6858049046781,0.708127560968116,40.6148802564025,0.0447424193990779,18.5208074774603,0.734009062001764,5.46629780781002
SSP5-8.5,25,48.7114603883252,0.713574535022756,40.8477308753139,0.0456831608461696,18.5802533907496,0.737824089426808,5.5034150028833
SSP5-8.5,26,48.5822941930007,0.725747779777988,40.7752081708389,0.0473124237374799,18.5427434432275,0.738441973650794,5.53194355781039
SSP5-8.5,27,48.7923073470822,0.702425782179731,40.7369802649276,0.0449160329893694,18.4996319786067,0.73436957186067,5.52167224774686
SSP5-8.5,28,48.8114712883443,0.707189096206353,40.8910581394407,0.0449822157177911,18.5561334633774,0.735751762336861,5.47070518257006
SSP5-8.5,29,48.8547163130688,0.715921913582423,40.8164226825913,0.0457801416286236,18.5498722441711,0.737076159876543,5.44795766220809
SSP5-8.5,30,48.9597471965953,0.702001209075388,40.8075913220006,0.0443103461383221,18.6460178008378,0.741488375141094,5.57284939922406
SSP5-8.5,31,48.939630375453,0.707919936534622,40.9833961848735,0.0452226194402358,18.6015346849206,0.733721612857143,5.46539290812717
SSP5-8.5,32,48.4438990990238,0.711568267079823,40.7291017094597,0.0450311982294898,18.5609721581217,0.736746027010582,5.4918903048882
SSP5-8.5,33,49.0922870328194,0.711953523175812,40.7028193718738,0.0448560496072864,18.519413197425,0.729088862257496,5.54715413156613
SSP5-8.5,34,48.8033459450615,0.702511889124637,40.5196550799586,0.0448148302065506,18.5185517520194,0.735298988862433,5.54750770880153
SSP5-8.5,35,49.2925531831864,0.709723631738121,41.2354638894181,0.0438092721589686,18.5590127339242,0.729152336587302,5.49333345285237
SSP5-8.5,36,48.951712741451,0.701819407199249,40.9197659890246,0.0446519519933871,18.5553495800794,0.735975676366843,5.56995088465889
SSP5-8.5,37,48.7524858554984,0.708926777225662,40.7910128567817,0.0454383783365076,18.4788756811552,0.738905863624339,5.6267602528817
SSP5-8.5,38,48.7367496560206,0.713926506622735,40.9777755101025,0.0455587391912029,18.4202986238536,0.733766951031746,5.50098050094713
SSP5-8.5,39,49.4641147943827,0.710848232027518,40.9984898101547,0.0448885985197278,18.5439934811288,0.73823458968254,5.52903502555367
SSP5-8.5,40,48.6980501246288,0.712353146984702,40.8127598438875,0.0454743994467258,18.4590673973281,0.737568253156967,5.53674458421587
SSP5-8.5,41,48.5399346795106,0.709328601977803,40.9311429925225,0.0456185287222768,18.5805271080159,0.738586478174603,5.48153113128108
SSP5-8.5,42,48.7478974036829,0.70963486670603,41.046548762379,0.0459453828486213,18.5232114842328,0.733787297416226,5.5431003552059
SSP5-8.5,43,48.5811937991902,0.707735478959632,40.6416174969627,0.0445164701193364,18.6593008806526,0.741715844708995,5.4565103277114
SSP5-8.5,44,48.3929523987688,0.720342808303231,41.0547793095922,0.0459132762404684,18.5627118858466,0.742737770185186,5.51702154671286
SSP5-8.5,45,48.6920683054107,0.70753296303062,40.8288441347361,0.0446221133060118,18.5366659339947,0.74183138739859,5.51210610188614
SSP5-8.5,46,49.0548137138986,0.702927800006988,40.7523806614793,0.0452860196930742,18.4921595284215,0.73247166792769,5.49702661873964
SSP5-8.5,47,48.988043207462,0.71151282822908,40.8379351843998,0.0459059433923067,18.6440690262434,0.740391124656085,5.60447623833623
SSP5-8.5,48,48.6143433259417,0.719271281891105,41.2515352139828,0.0463918613072449,18.5527622722134,0.739755619329806,5.47226913439744
SSP5-8.5,49,48.6067407043588,0.713771731914584,40.9112985381661,0.0448007196424359,18.445701886164,0.737908434162257,5.55506801031596
SSP5-8.5,50,49.3705358088083,0.705609787122012,40.8706168748775,0.0446436898795297,18.4853056345856,0.743514787319224,5.54866044448606
SSP5-8.5,51,49.2095513211697,0.696673336292871,41.0735699558184,0.0444666135563889,18.5513465728307,0.737327792495591,5.52341540871423
SSP5-8.5,52,48.5941950441841,0.714524884132842,40.5898981666126,0.0452229140437982,18.606916931358,0.736822453024692,5.48851695315656
SSP5-8.5,53,48.9631225014494,0.712627686614601,40.8257853601792,0.0444715143743051,18.5903502927778,0.742148603712522,5.49404602849244
SSP5-8.5,54,49.518359769642,0.717692537622954,41.2876476656097,0.0454466739056332,18.4704007774603,0.735071682592593,5.51494206661686
SSP5-8.5,55,48.5193715884354,0.696621199683964,40.4595415401067,0.0447064762021826,18.5177905215785,0.738573753042329,5.58112891421054
SSP5-8.5,56,48.9446907568252,0.720509666527324,40.9895720170337,0.0456352569920047,18.4539401541887,0.734494775864197,5.46263861078295
SSP5-8.5,57,48.8603393899362,0.707679836143693,40.8911090379613,0.0459577248103116,18.497789991746,0.734626872098765,5.54204831148232
SSP5-8.5,58,49.0558613244707,0.703825269885757,41.2686600668709,0.0444507231153518,18.4730543334303,0.74055386537037,5.51283064999935
SSP5-8.5,59,49.431289340869,0.701653803086516,41.2842419144503,0.0447809366713008,18.5294622390741,0.734190263209877,5.55693212655243
SSP5-8.5,60,49.021867555566,0.69653045088477,40.7677962440008,0.0445143517218665,18.4920606798148,0.734011588862434,5.50796622072294
SSP5-8.5,61,48.705609685869,0.6988636366225,40.9040938374823,0.0448641664210733,18.5248444595856,0.73922748377425,5.53519947378188
SSP5-8.5,62,48.8859269714206,0.721626514914416,41.324876261575,0.0464621992146838,18.5502786148324,0.732348626208113,5.60439225462859
SSP5-8.5,63,48.399745003671,0.697126015498598,40.3935883830866,0.0448434336670136,18.4619776184744,0.736275610776014,5.47290889910939
SSP5-8.5,64,49.0944881432827,0.707956682579882,41.1627495437563,0.0457802621373382,18.446012909612,0.7332602235097,5.52104507486101
SSP5-8.5,65,49.1907254138,0.702137186829264,40.5445265457536,0.0445254850511846,18.6841827788713,0.734615680934744,5.56303035519839
SSP5-8.5,66,49.0615081413583,0.705789691903023,40.7610779965544,0.0456048544393062,18.5383759861728,0.737099337548501,5.52250625250961
SSP5-8.5,67,48.5820620026241,0.705824445405257,40.52718123128,0.0450106989032894,18.5284231935538,0.733290747857143,5.5325436431286
SSP5-8.5,68,48.8684330138228,0.70108126962595,40.4526258919219,0.0440700410402512,18.5381180072046,0.730593026137566,5.54292576959998
SSP5-8.5,69,48.673202496034,0.695954951745671,40.3670978929068,0.0434364703728945,18.4980396698413,0.736067349338624,5.55543037802528
SSP5-8.5,70,48.8549536779204,0.706019873032003,40.6703431559558,0.044855785266966,18.579685378739,0.736271757557319,5.49988986045987
SSP5-8.5,71,48.7637653977769,0.70828703854714,40.9204314510837,0.0451403816874101,18.5490013318254,0.739320394797178,5.55711264814144
SSP5-8.5,72,48.8165042418499,0.702182147639901,41.0791522395629,0.0443940102663971,18.5634485956878,0.74467217967372,5.52641870497664
SSP5-8.5,73,48.990114504709,0.709841453791946,40.8184776328572,0.0444972113883458,18.5024208641975,0.736279955273369,5.51619759454591
SSP5-8.5,74,49.1689888592838,0.710392285793008,41.1700801507495,0.0457088608147648,18.5358853670635,0.741917565326279,5.56547919169802
SSP5-8.5,75,48.7724328174345,0.704111286419283,40.564433195992,0.0454170562151994,18.5827584109259,0.736379660176367,5.54097562831209
SSP5-8.5,76,49.150609652623,0.707493358391249,41.0672994615369,0.0462747662074549,18.5873173979806,0.736887792098765,5.4816228057684
SSP5-8.5,77,48.8913607140776,0.716945497008155,40.8159743089343,0.0471590078181501,18.5616870234215,0.739593538024691,5.51474425935446
SSP5-8.5,78,49.1476981008575,0.695348269401012,41.0082853760381,0.0442672224620063,18.561348755582,0.746658371049383,5.47783348909766
SSP5-8.5,79,49.597904242489,0.696867993239993,41.57237674878,0.0446658762603072,18.6261181223898,0.734135106746032,5.50879989061262
SSP5-8.5,80,48.8769946992499,0.71468046943553,40.9915103005508,0.0457974361306556,18.5102709821781,0.732622285291005,5.53995299934065
SSP5-8.5,81,49.2627530220364,0.702591253632796,41.1675757107315,0.0443444505395459,18.4651898040476,0.733995540793651,5.4637245981407
SSP5-8.5,82,49.3124993060729,0.69916650432197,40.8047521108275,0.044001398402613,18.6078633165432,0.736697197936508,5.57473880468586
SSP5-8.5,83,48.9625148633457,0.70374459141198,41.1590425600709,0.0448879495151631,18.6245610808025,0.734659138130512,5.50539234205753
SSP5-8.5,84,48.5247855873732,0.712783957541702,40.4715449118652,0.0457324344232672,18.5680418008907,0.735207202813051,5.49428737525065
SSP5-8.5,85,48.6129219176981,0.704881180918649,40.6209969267516,0.0442685343609649,18.4996948361552,0.734243224973545,5.50224979398519
SSP5-8.5,86,49.5285697534176,0.715745420415595,41.3520587561548,0.0463526965531115,18.5520906725661,0.732044941851852,5.50072789230604
SSP5-8.5,87,48.7110590567564,0.707924820106597,40.7814551804656,0.0453583586495786,18.4920686573369,0.742902657195767,5.513330485092
SSP5-8.5,88,48.5999241366711,0.700574881892215,40.7063626100554,0.0447608367851526,18.6641920834391,0.736268802239859,5.47623748465894
SSP5-8.5,89,49.2247006334007,0.710542431428492,40.7800969541349,0.0450801334126997,18.5255279087302,0.729276513677249,5.46172321492342
SSP5-8.5,90,48.4546915625784,0.699782273244541,40.622386419837,0.0448037142186986,18.5836393465697,0.740366022910053,5.51789340047568
SSP5-8.5,91,48.923281208786,0.708689593331155,41.0868264178305,0.0458987364793597,18.6248958561552,0.737852457081129,5.48618922348563
SSP5-8.5,92,49.1084590023801,0.710750078603527,40.9455777589803,0.0448783857879685,18.6102180612787,0.736032862398589,5.52637786365643
SSP5-8.5,93,48.6094515177784,0.712678479385756,40.4876114015752,0.0451625955310399,18.5449565829542,0.737803224876543,5.56716664787474
SSP5-8.5,94,48.9049448998459,0.70793175139321,40.9968974348896,0.0444558490618406,18.4905634513845,0.742192623201058,5.49897577515144
SSP5-8.5,95,48.7205567734663,0.721221251713865,40.8136367664798,0.0466063173691424,18.6204648890212,0.739799702865962,5.52076925179209
SSP5-8.5,96,49.1577111221114,0.722101198901227,41.3080369634712,0.0449946886875549,18.4931083061905,0.741611876287478,5.47998923031409
SSP5-8.5,97,49.0184259438689,0.717654354444957,40.9858099155581,0.0464605417655805,18.6097833735714,0.732194577910053,5.52403349000694
SSP5-8.5,98,49.0509238782681,0.706649135325582,40.7933568696839,0.0446723767050735,18.6157780695767,0.735922127283951,5.536420721594
SSP5-8.5,99,48.7799159059386,0.709197776192467,40.688461090306,0.044278655685926,18.5194012672046,0.734738972645503,5.45933534667811
SSP5-8.5,100,48.7991584676971,0.701101334684912,40.64455767731,0.0446799201350603,18.5073813503087,0.734929020167549,5.50260891865478
