scenario,run,PC1,PC2,PC3,PC4,PC5
SSP5-8.5,37,-0.940619727066944,1.835415739148,1.16354458557155,1.0854931360908,-0.106777021757961
SSP5-8.5,38,-1.13547246605539,1.2407384005136,-0.42852556068088,1.13155056511065,0.284675873850871
SSP5-8.5,39,-1.89152687973289,-0.159015310629102,-0.34755316107905,0.442050125094978,-0.247995169306778
SSP5-8.5,40,-2.40465642472279,-0.987779159144336,-0.410049676193046,-0.0807659005992611,-0.126805508802095
SSP5-8.5,41,-1.90126352888563,0.422740240158306,0.22447980842098,0.394918682175868,0.306194156234501
SSP5-8.5,42,-1.74324191399164,0.0118589403493453,1.26138394211815,0.374295525411366,0.0163095500976332
SSP5-8.5,43,-1.406977874337,-0.734371899589136,0.933491060883961,1.21351763618942,0.0570355277982765
SSP5-8.5,44,-1.25477094816949,0.0109691287954057,0.527130043901595,0.521736304085453,-0.169174592102081
SSP5-8.5,45,-1.4993545086644,0.669886577282403,1.41278748936834,0.287082747919952,-0.0507440986958689
SSP5-8.5,46,-1.28392187164936,0.0984867831549256,0.527652349126144,0.0647210047745753,0.168022061895767
SSP5-8.5,47,-1.34851525710144,0.268435538530862,-0.342859569021855,0.897821483490804,-0.103918645801987
SSP5-8.5,48,-1.6603317060584,-0.539737374626669,0.324649267970989,0.455664110272937,0.06740986305915
SSP5-8.5,49,-0.784233045559667,0.297605001429876,0.128113207317697,0.757007857175074,0.210530058806221
SSP5-8.5,50,-1.78098636014454,-0.866649588515774,1.04121710544377,-0.0294203562453456,-0.0435705770935748
SSP5-8.5,51,-0.860410998975077,0.203061223955454,0.277964354486421,1.176913118566,0.29489423718669
SSP5-8.5,52,-1.54923724784163,0.987164268776531,1.35399184731575,0.238490750358189,0.0627280884112722
SSP5-8.5,53,-1.11490621048812,-0.0824987559670993,1.46884367040795,0.849231815863608,0.142991491409427
SSP5-8.5,54,-1.79528345401448,-0.326796207450544,-0.615607341945805,0.24427113139978,0.436915890638146
SSP5-8.5,55,-0.867256156321065,1.03162012065576,-0.223979860320815,0.669383281305476,-0.0994899175978026
SSP5-8.5,56,-2.01596920996389,-0.326107563653958,0.130414188653398,-0.145477934967991,0.205892469596293
SSP5-8.5,57,-0.599953443688306,0.280548373689884,0.573991127931505,1.0849709090807,0.569755223612571
SSP5-8.5,58,-1.50810920063602,-0.07715468710544,-0.233150254274109,0.282434088495186,-0.0971335966867521
SSP5-8.5,59,-0.565644033197207,1.56473265169989,-0.271632120250196,1.03698607816509,0.148371312204548
SSP5-8.5,60,-1.49574147195442,1.01401747858556,-0.436818732400822,0.335082325141718,0.170825251272768
SSP5-8.5,61,-1.4159706329531,-1.03519881623922,-0.449669055328131,0.432819670975234,0.291999728816359
SSP5-8.5,62,-1.46498961888345,0.457690285887232,1.36713351312931,0.110598809773878,0.0838638417524051
SSP5-8.5,63,-1.20783730066928,-1.32926622150571,-0.540068772872628,0.339721406456712,0.131798466622159
