scenario,run,species,latin,group,species_order,mean_tl
Base,64,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89142235666667
Base,65,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89313020666667
Base,66,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88942119
Base,67,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.90102276666667
Base,68,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.90120624
Base,69,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88894509666667
Base,70,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89338388
Base,71,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88122249666667
Base,72,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89100314666667
Base,73,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88628983333333
Base,74,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88619928333333
Base,75,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.90074553333333
Base,76,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.8917073
Base,77,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88720491666667
Base,78,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.8901012
Base,79,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.87778258666667
Base,80,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89461241
Base,81,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88272934333333
Base,82,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89006241333333
Base,83,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88914672333333
Base,84,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89170589333333
Base,85,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.8834508
Base,86,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.90975675
Base,87,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88840876666667
Base,88,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.87860051333333
Base,89,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88067231
Base,90,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.9033163
Base,91,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89853183666667
Base,92,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88434031333333
Base,93,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.90247119
Base,94,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89030609666667
Base,95,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89857673
Base,96,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88809376666667
Base,97,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.88743924333333
Base,98,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89166659
Base,99,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89304394666667
Base,100,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,2.89756511666667
Base,1,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82008635
Base,2,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83001952333333
Base,3,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83811499
Base,4,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82944261
Base,5,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81998976666667
Base,6,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83869304333333
Base,7,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82249397
Base,8,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82278070333333
Base,9,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82485473666667
Base,10,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81085475666667
Base,11,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81265292
Base,12,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82167768
Base,13,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83434402
Base,14,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81505298666667
Base,15,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84635719
Base,16,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81658126666667
Base,17,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83375177
Base,18,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.85081222333333
Base,19,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83045803
Base,20,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82432780666667
Base,21,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82546598
Base,22,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81647666
Base,23,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81671942333333
Base,24,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.80458195333333
Base,25,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82765896
Base,26,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82303440333333
Base,27,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82335489666667
Base,28,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82225185333333
Base,29,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84220811666667
Base,30,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82086441
Base,31,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83612304
Base,32,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82730823333333
Base,33,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83202097
Base,34,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84218194333333
Base,35,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82215254666667
Base,36,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82250556333333
Base,37,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82309786333333
Base,38,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81455065666667
Base,39,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82689043
Base,40,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82520791333333
Base,41,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84779213333333
Base,42,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82783401333333
Base,43,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83949279333333
Base,44,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82542768
Base,45,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82217664
Base,46,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.824823
Base,47,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84515409333333
Base,48,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82554085
Base,49,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84117986
Base,50,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83299005666667
Base,51,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83644162666667
Base,52,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83215776
Base,53,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82557826
Base,54,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81886703666667
Base,55,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82535397333333
Base,56,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83703356333333
Base,57,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82216238333333
Base,58,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83088652666667
Base,59,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82312359666667
Base,60,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82961802
Base,61,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82581413666667
Base,62,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81108385333333
Base,63,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83042971333333
Base,64,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81799858333333
Base,65,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83214578666667
Base,66,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83991525
Base,67,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83667023333333
Base,68,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82907689333333
Base,69,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82537263666667
Base,70,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83042445
Base,71,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82015910333333
Base,72,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82521668666667
Base,73,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81179277666667
Base,74,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.86554108333333
Base,75,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83537734
Base,76,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84161857
Base,77,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.8293301
Base,78,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83706885
Base,79,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81515575
Base,80,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81968183333333
Base,81,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81640089
Base,82,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83595578666667
Base,83,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83652629333333
Base,84,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81804617666667
Base,85,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83830015
Base,86,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82031848333333
Base,87,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82258594
Base,88,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82054767666667
Base,89,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84065444666667
Base,90,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83010513666667
Base,91,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.81838702333333
Base,92,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82392721666667
Base,93,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84527319666667
Base,94,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83089384666667
Base,95,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84088247
Base,96,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.80522321333333
Base,97,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83603016
Base,98,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.82397652
Base,99,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.83369763333333
Base,100,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,2.84499323666667
Base,1,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60634763333333
Base,2,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60506704
Base,3,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59151494
Base,4,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61589470666667
Base,5,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60977737
Base,6,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.58218401
Base,7,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61746318666667
Base,8,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60928536666667
Base,9,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61489582666667
Base,10,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60381621
Base,11,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59665321
Base,12,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59828008
Base,13,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61597370333333
Base,14,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60341043
Base,15,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60190425666667
Base,16,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61170220666667
Base,17,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60654725
Base,18,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61688055
Base,19,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61821386
Base,20,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60248772666667
Base,21,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61042643666667
Base,22,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60937252333333
Base,23,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61944702333333
Base,24,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59567291333333
Base,25,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60673889333333
Base,26,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.600954
Base,27,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60496132666667
Base,28,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60733103
Base,29,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61571222333333
Base,30,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60946134666667
Base,31,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60330743333333
Base,32,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60718877333333
Base,33,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61090544
Base,34,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61121611333333
Base,35,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60454998333333
Base,36,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60252273333333
Base,37,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60927256333333
Base,38,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60629635333333
Base,39,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60776594333333
Base,40,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60473186
Base,41,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.6174934
Base,42,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.62245657
Base,43,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61733831666667
Base,44,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60929021
Base,45,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61261712333333
Base,46,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61064688666667
Base,47,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61111096666667
Base,48,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.62067552666667
Base,49,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61142412
Base,50,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60888441333333
Base,51,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61631284666667
Base,52,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.61159335666667
