run,species,scenario,tl_future,latin,group,species_order,tl_base,response_tl
84,MuraenesoxCinereus,SSP1-2.6,3.11457430493827,Muraenesox cinereus,Predator,4,3.11183969333333,0.00273461160493982
84,MuraenesoxCinereus,SSP5-8.5,3.11297541358025,Muraenesox cinereus,Predator,4,3.11183969333333,0.00113572024691999
84,PampusArgenteus,SSP1-2.6,2.8311045037037,Pampus argenteus,Mid-trophic species,12,2.81804617666667,0.0130583270370299
84,PampusArgenteus,SSP5-8.5,2.82904680617284,Pampus argenteus,Mid-trophic species,12,2.81804617666667,0.01100062950617
84,PennahiaArgentata,SSP1-2.6,2.89639507037037,Pennahia argentata,Mid-trophic species,11,2.89170589333333,0.00468917703704008
84,PennahiaArgentata,SSP5-8.5,2.90149430246914,Pennahia argentata,Mid-trophic species,11,2.89170589333333,0.00978840913581003
84,PortunusTrituberculatus,SSP1-2.6,2.1483325654321,Portunus trituberculatus,Invertebrate,8,2.14410258,0.00422998543209996
84,PortunusTrituberculatus,SSP5-8.5,2.15177883580247,Portunus trituberculatus,Invertebrate,8,2.14410258,0.00767625580246989
84,ScomberJaponicus,SSP1-2.6,2.53772076666667,Scomber japonicus,Mid-trophic species,9,2.53995243666667,-0.00223167000000002
84,ScomberJaponicus,SSP5-8.5,2.53964137901235,Scomber japonicus,Mid-trophic species,9,2.53995243666667,-0.000311057654319935
84,ScomberomorusNiphonius,SSP1-2.6,3.08381310987654,Scomberomorus niphonius,Predator,2,3.08386195333333,-4.88434567897933e-05
84,ScomberomorusNiphonius,SSP5-8.5,3.0731990962963,Scomberomorus niphonius,Predator,2,3.08386195333333,-0.0106628570370297
84,TodarodesPacificus,SSP1-2.6,2.42447754691358,Todarodes pacificus,Invertebrate,6,2.43572067666667,-0.0112431297530899
84,TodarodesPacificus,SSP5-8.5,2.42562208395062,Todarodes pacificus,Invertebrate,6,2.43572067666667,-0.0100985927160502
84,TrachurusJaponicus,SSP1-2.6,2.6808602691358,Trachurus japonicus,Mid-trophic species,14,2.66940924,0.0114510291358001
84,TrachurusJaponicus,SSP5-8.5,2.67351298518519,Trachurus japonicus,Mid-trophic species,14,2.66940924,0.00410374518519019
84,TrachysalambriaCurvirostris,SSP1-2.6,2.28239896419753,Trachysalambria curvirostris,Invertebrate,7,2.27205823666667,0.0103407275308598
84,TrachysalambriaCurvirostris,SSP5-8.5,2.27272653827161,Trachysalambria curvirostris,Invertebrate,7,2.27205823666667,0.000668301604939803
84,TrichiurusJaponicus,SSP1-2.6,2.78142989259259,Trichiurus japonicus,Predator,3,2.78315376666667,-0.00172387407407992
84,TrichiurusJaponicus,SSP5-8.5,2.7827008691358,Trichiurus japonicus,Predator,3,2.78315376666667,-0.000452897530870189
85,DecapterusMaruadsi,SSP1-2.6,2.72485982839506,Decapterus maruadsi,Mid-trophic species,10,2.72665878,-0.00179895160494015
85,DecapterusMaruadsi,SSP5-8.5,2.72966186419753,Decapterus maruadsi,Mid-trophic species,10,2.72665878,0.00300308419752993
85,EngraulisJaponicus,SSP1-2.6,2.32463772839506,Engraulis japonicus,Prey,1,2.33139126666667,-0.00675353827161018
85,EngraulisJaponicus,SSP5-8.5,2.32500652716049,Engraulis japonicus,Prey,1,2.33139126666667,-0.00638473950618002
85,LarimichthysPolyactis,SSP1-2.6,2.60854652222222,Larimichthys polyactis,Mid-trophic species,13,2.59786291666667,0.0106836055555504
85,LarimichthysPolyactis,SSP5-8.5,2.60052461111111,Larimichthys polyactis,Mid-trophic species,13,2.59786291666667,0.00266169444444042
85,MiichthysMiiuy,SSP1-2.6,3.01682978148148,Miichthys miiuy,Predator,5,3.03722337,-0.02039358851852
85,MiichthysMiiuy,SSP5-8.5,3.01047887160494,Miichthys miiuy,Predator,5,3.03722337,-0.0267444983950598
85,MuraenesoxCinereus,SSP1-2.6,3.1122315037037,Muraenesox cinereus,Predator,4,3.11109486666667,0.00113663703703004
85,MuraenesoxCinereus,SSP5-8.5,3.11415009259259,Muraenesox cinereus,Predator,4,3.11109486666667,0.00305522592592
85,PampusArgenteus,SSP1-2.6,2.82121738888889,Pampus argenteus,Mid-trophic species,12,2.83830015,-0.01708276111111
85,PampusArgenteus,SSP5-8.5,2.80536107530864,Pampus argenteus,Mid-trophic species,12,2.83830015,-0.0329390746913596
85,PennahiaArgentata,SSP1-2.6,2.90022931975309,Pennahia argentata,Mid-trophic species,11,2.8834508,0.0167785197530903
85,PennahiaArgentata,SSP5-8.5,2.90665871358025,Pennahia argentata,Mid-trophic species,11,2.8834508,0.0232079135802503
85,PortunusTrituberculatus,SSP1-2.6,2.15645660123457,Portunus trituberculatus,Invertebrate,8,2.14150475333333,0.0149518479012403
85,PortunusTrituberculatus,SSP5-8.5,2.15229650246914,Portunus trituberculatus,Invertebrate,8,2.14150475333333,0.01079174913581
85,ScomberJaponicus,SSP1-2.6,2.53762094814815,Scomber japonicus,Mid-trophic species,9,2.53609626,0.00152468814815032
85,ScomberJaponicus,SSP5-8.5,2.53875661851852,Scomber japonicus,Mid-trophic species,9,2.53609626,0.00266035851852031
85,ScomberomorusNiphonius,SSP1-2.6,3.0847562308642,Scomberomorus niphonius,Predator,2,3.08609295333333,-0.00133672246913008
85,ScomberomorusNiphonius,SSP5-8.5,3.07306381604938,Scomberomorus niphonius,Predator,2,3.08609295333333,-0.0130291372839499
85,TodarodesPacificus,SSP1-2.6,2.42492808395062,Todarodes pacificus,Invertebrate,6,2.43206898666667,-0.00714090271604961
85,TodarodesPacificus,SSP5-8.5,2.42806810740741,Todarodes pacificus,Invertebrate,6,2.43206898666667,-0.00400087925925963
85,TrachurusJaponicus,SSP1-2.6,2.67673336666667,Trachurus japonicus,Mid-trophic species,14,2.69419697,-0.0174636033333302
85,TrachurusJaponicus,SSP5-8.5,2.68032789753086,Trachurus japonicus,Mid-trophic species,14,2.69419697,-0.0138690724691402
85,TrachysalambriaCurvirostris,SSP1-2.6,2.28111043703704,Trachysalambria curvirostris,Invertebrate,7,2.27032150333333,0.0107889337037097
85,TrachysalambriaCurvirostris,SSP5-8.5,2.27210611358025,Trachysalambria curvirostris,Invertebrate,7,2.27032150333333,0.00178461024691989
85,TrichiurusJaponicus,SSP1-2.6,2.78373605925926,Trichiurus japonicus,Predator,3,2.78414496333333,-0.000408904074070016
85,TrichiurusJaponicus,SSP5-8.5,2.78037569259259,Trichiurus japonicus,Predator,3,2.78414496333333,-0.00376927074073974
86,DecapterusMaruadsi,SSP1-2.6,2.73092618765432,Decapterus maruadsi,Mid-trophic species,10,2.71637110333333,0.0145550843209898
86,DecapterusMaruadsi,SSP5-8.5,2.71442893333333,Decapterus maruadsi,Mid-trophic species,10,2.71637110333333,-0.00194216999999997
86,EngraulisJaponicus,SSP1-2.6,2.32331730493827,Engraulis japonicus,Prey,1,2.34034957333333,-0.0170322683950599
86,EngraulisJaponicus,SSP5-8.5,2.32371682098765,Engraulis japonicus,Prey,1,2.34034957333333,-0.01663275234568
86,LarimichthysPolyactis,SSP1-2.6,2.6051723617284,Larimichthys polyactis,Mid-trophic species,13,2.60335640333333,0.00181595839507009
86,LarimichthysPolyactis,SSP5-8.5,2.60995915432099,Larimichthys polyactis,Mid-trophic species,13,2.60335640333333,0.00660275098766006
86,MiichthysMiiuy,SSP1-2.6,3.00336163827161,Miichthys miiuy,Predator,5,3.03636931333333,-0.0330076750617199
86,MiichthysMiiuy,SSP5-8.5,3.0139192,Miichthys miiuy,Predator,5,3.03636931333333,-0.0224501133333299
86,MuraenesoxCinereus,SSP1-2.6,3.11138848765432,Muraenesox cinereus,Predator,4,3.12470477,-0.0133162823456803
86,MuraenesoxCinereus,SSP5-8.5,3.11344483950617,Muraenesox cinereus,Predator,4,3.12470477,-0.0112599304938303
86,PampusArgenteus,SSP1-2.6,2.82383504320988,Pampus argenteus,Mid-trophic species,12,2.82031848333333,0.00351655987654986
86,PampusArgenteus,SSP5-8.5,2.81756697283951,Pampus argenteus,Mid-trophic species,12,2.82031848333333,-0.00275151049382005
86,PennahiaArgentata,SSP1-2.6,2.88910842716049,Pennahia argentata,Mid-trophic species,11,2.90975675,-0.0206483228395102
86,PennahiaArgentata,SSP5-8.5,2.89717768395062,Pennahia argentata,Mid-trophic species,11,2.90975675,-0.0125790660493803
86,PortunusTrituberculatus,SSP1-2.6,2.14943855308642,Portunus trituberculatus,Invertebrate,8,2.14193840666667,0.00750014641975039
86,PortunusTrituberculatus,SSP5-8.5,2.15389701234568,Portunus trituberculatus,Invertebrate,8,2.14193840666667,0.0119586056790104
86,ScomberJaponicus,SSP1-2.6,2.53590471358025,Scomber japonicus,Mid-trophic species,9,2.54022139666667,-0.00431668308642008
86,ScomberJaponicus,SSP5-8.5,2.53870471111111,Scomber japonicus,Mid-trophic species,9,2.54022139666667,-0.00151668555555995
86,ScomberomorusNiphonius,SSP1-2.6,3.08638798148148,Scomberomorus niphonius,Predator,2,3.10649285,-0.0201048685185201
86,ScomberomorusNiphonius,SSP5-8.5,3.07102170740741,Scomberomorus niphonius,Predator,2,3.10649285,-0.03547114259259
86,TodarodesPacificus,SSP1-2.6,2.42221676790123,Todarodes pacificus,Invertebrate,6,2.43340173333333,-0.0111849654321001
86,TodarodesPacificus,SSP5-8.5,2.42545126419753,Todarodes pacificus,Invertebrate,6,2.43340173333333,-0.00795046913580011
86,TrachurusJaponicus,SSP1-2.6,2.68625833703704,Trachurus japonicus,Mid-trophic species,14,2.68629343666667,-3.50996296298867e-05
86,TrachurusJaponicus,SSP5-8.5,2.69392870864198,Trachurus japonicus,Mid-trophic species,14,2.68629343666667,0.00763527197530989
86,TrachysalambriaCurvirostris,SSP1-2.6,2.27760284938272,Trachysalambria curvirostris,Invertebrate,7,2.27670858333333,0.000894266049390247
86,TrachysalambriaCurvirostris,SSP5-8.5,2.27498166049383,Trachysalambria curvirostris,Invertebrate,7,2.27670858333333,-0.0017269228394996
86,TrichiurusJaponicus,SSP1-2.6,2.7840667345679,Trichiurus japonicus,Predator,3,2.78580249666667,-0.00173576209876991
86,TrichiurusJaponicus,SSP5-8.5,2.77592405308642,Trichiurus japonicus,Predator,3,2.78580249666667,-0.00987844358024992
87,DecapterusMaruadsi,SSP1-2.6,2.71831374444444,Decapterus maruadsi,Mid-trophic species,10,2.71999218333333,-0.00167843888888974
87,DecapterusMaruadsi,SSP5-8.5,2.71494613703704,Decapterus maruadsi,Mid-trophic species,10,2.71999218333333,-0.00504604629629002
87,EngraulisJaponicus,SSP1-2.6,2.32244851111111,Engraulis japonicus,Prey,1,2.32953980666667,-0.00709129555555998
87,EngraulisJaponicus,SSP5-8.5,2.32489403950617,Engraulis japonicus,Prey,1,2.32953980666667,-0.00464576716050003
87,LarimichthysPolyactis,SSP1-2.6,2.60218390987654,Larimichthys polyactis,Mid-trophic species,13,2.61089774,-0.00871383012345994
87,LarimichthysPolyactis,SSP5-8.5,2.60405821851852,Larimichthys polyactis,Mid-trophic species,13,2.61089774,-0.00683952148148004
87,MiichthysMiiuy,SSP1-2.6,3.01138466419753,Miichthys miiuy,Predator,5,3.02874664666667,-0.01736198246914
87,MiichthysMiiuy,SSP5-8.5,3.01219021481481,Miichthys miiuy,Predator,5,3.02874664666667,-0.0165564318518601
87,MuraenesoxCinereus,SSP1-2.6,3.11038479135802,Muraenesox cinereus,Predator,4,3.11336739333333,-0.00298260197531031
87,MuraenesoxCinereus,SSP5-8.5,3.11375709506173,Muraenesox cinereus,Predator,4,3.11336739333333,0.000389701728400027
87,PampusArgenteus,SSP1-2.6,2.81764108518519,Pampus argenteus,Mid-trophic species,12,2.82258594,-0.00494485481481011
87,PampusArgenteus,SSP5-8.5,2.81582608765432,Pampus argenteus,Mid-trophic species,12,2.82258594,-0.00675985234568
87,PennahiaArgentata,SSP1-2.6,2.89537219012346,Pennahia argentata,Mid-trophic species,11,2.88840876666667,0.00696342345679035
87,PennahiaArgentata,SSP5-8.5,2.90234510740741,Pennahia argentata,Mid-trophic species,11,2.88840876666667,0.0139363407407402
87,PortunusTrituberculatus,SSP1-2.6,2.15200550987654,Portunus trituberculatus,Invertebrate,8,2.13802205333333,0.01398345654321
87,PortunusTrituberculatus,SSP5-8.5,2.15430588765432,Portunus trituberculatus,Invertebrate,8,2.13802205333333,0.0162838343209901
87,ScomberJaponicus,SSP1-2.6,2.53716704938272,Scomber japonicus,Mid-trophic species,9,2.53877661666667,-0.00160956728395023
87,ScomberJaponicus,SSP5-8.5,2.53717299382716,Scomber japonicus,Mid-trophic species,9,2.53877661666667,-0.00160362283950999
87,ScomberomorusNiphonius,SSP1-2.6,3.08791324197531,Scomberomorus niphonius,Predator,2,3.08269546333333,0.00521777864197981
87,ScomberomorusNiphonius,SSP5-8.5,3.08056504814815,Scomberomorus niphonius,Predator,2,3.08269546333333,-0.0021304151851802
87,TodarodesPacificus,SSP1-2.6,2.42253454814815,Todarodes pacificus,Invertebrate,6,2.42513837333333,-0.00260382518517988
87,TodarodesPacificus,SSP5-8.5,2.42723614938272,Todarodes pacificus,Invertebrate,6,2.42513837333333,0.0020977760493901
87,TrachurusJaponicus,SSP1-2.6,2.68295144567901,Trachurus japonicus,Mid-trophic species,14,2.67055360333333,0.0123978423456799
87,TrachurusJaponicus,SSP5-8.5,2.67423387901235,Trachurus japonicus,Mid-trophic species,14,2.67055360333333,0.00368027567902018
87,TrachysalambriaCurvirostris,SSP1-2.6,2.27018526049383,Trachysalambria curvirostris,Invertebrate,7,2.28701406666667,-0.0168288061728399
87,TrachysalambriaCurvirostris,SSP5-8.5,2.27947190740741,Trachysalambria curvirostris,Invertebrate,7,2.28701406666667,-0.00754215925925994
87,TrichiurusJaponicus,SSP1-2.6,2.78318925061728,Trichiurus japonicus,Predator,3,2.78800494,-0.00481568938272003
87,TrichiurusJaponicus,SSP5-8.5,2.77515576790123,Trichiurus japonicus,Predator,3,2.78800494,-0.01284917209877
88,DecapterusMaruadsi,SSP1-2.6,2.7222681308642,Decapterus maruadsi,Mid-trophic species,10,2.72243494333333,-0.000166812469129862
88,DecapterusMaruadsi,SSP5-8.5,2.72731231111111,Decapterus maruadsi,Mid-trophic species,10,2.72243494333333,0.00487736777778025
88,EngraulisJaponicus,SSP1-2.6,2.3304163654321,Engraulis japonicus,Prey,1,2.33726234,-0.00684597456789993
88,EngraulisJaponicus,SSP5-8.5,2.32717622592593,Engraulis japonicus,Prey,1,2.33726234,-0.01008611407407
88,LarimichthysPolyactis,SSP1-2.6,2.59961670493827,Larimichthys polyactis,Mid-trophic species,13,2.59946089333333,0.000155811604940048
88,LarimichthysPolyactis,SSP5-8.5,2.60082728518519,Larimichthys polyactis,Mid-trophic species,13,2.59946089333333,0.00136639185185983
88,MiichthysMiiuy,SSP1-2.6,3.00987572469136,Miichthys miiuy,Predator,5,3.02197629,-0.0121005653086401
88,MiichthysMiiuy,SSP5-8.5,3.00849316296296,Miichthys miiuy,Predator,5,3.02197629,-0.0134831270370399
88,MuraenesoxCinereus,SSP1-2.6,3.11427762469136,Muraenesox cinereus,Predator,4,3.11460582666667,-0.000328201975309916
88,MuraenesoxCinereus,SSP5-8.5,3.11657383209877,Muraenesox cinereus,Predator,4,3.11460582666667,0.0019680054321003
88,PampusArgenteus,SSP1-2.6,2.82795608765432,Pampus argenteus,Mid-trophic species,12,2.82054767666667,0.00740841098764999
88,PampusArgenteus,SSP5-8.5,2.81807314444444,Pampus argenteus,Mid-trophic species,12,2.82054767666667,-0.00247453222223015
88,PennahiaArgentata,SSP1-2.6,2.89121336790123,Pennahia argentata,Mid-trophic species,11,2.87860051333333,0.0126128545678998
88,PennahiaArgentata,SSP5-8.5,2.8974275654321,Pennahia argentata,Mid-trophic species,11,2.87860051333333,0.0188270520987697
88,PortunusTrituberculatus,SSP1-2.6,2.15665942098765,Portunus trituberculatus,Invertebrate,8,2.13983319333333,0.0168262276543198
88,PortunusTrituberculatus,SSP5-8.5,2.15327155925926,Portunus trituberculatus,Invertebrate,8,2.13983319333333,0.0134383659259298
88,ScomberJaponicus,SSP1-2.6,2.54003959382716,Scomber japonicus,Mid-trophic species,9,2.53619279666667,0.00384679716048986
88,ScomberJaponicus,SSP5-8.5,2.53802258641975,Scomber japonicus,Mid-trophic species,9,2.53619279666667,0.00182978975307968
88,ScomberomorusNiphonius,SSP1-2.6,3.08318123703704,Scomberomorus niphonius,Predator,2,3.09732119333333,-0.0141399562962898
88,ScomberomorusNiphonius,SSP5-8.5,3.07646670493827,Scomberomorus niphonius,Predator,2,3.09732119333333,-0.0208544883950599
88,TodarodesPacificus,SSP1-2.6,2.43040373333333,Todarodes pacificus,Invertebrate,6,2.43266258333333,-0.00225885000000003
88,TodarodesPacificus,SSP5-8.5,2.42826637777778,Todarodes pacificus,Invertebrate,6,2.43266258333333,-0.0043962055555502
88,TrachurusJaponicus,SSP1-2.6,2.67265810493827,Trachurus japonicus,Mid-trophic species,14,2.69210787333333,-0.0194497683950603
88,TrachurusJaponicus,SSP5-8.5,2.67358995308642,Trachurus japonicus,Mid-trophic species,14,2.69210787333333,-0.0185179202469103
88,TrachysalambriaCurvirostris,SSP1-2.6,2.27447457160494,Trachysalambria curvirostris,Invertebrate,7,2.27471868,-0.00024410839505995
88,TrachysalambriaCurvirostris,SSP5-8.5,2.27337055555556,Trachysalambria curvirostris,Invertebrate,7,2.27471868,-0.00134812444443977
88,TrichiurusJaponicus,SSP1-2.6,2.78295282098765,Trichiurus japonicus,Predator,3,2.78019357333333,0.00275924765432034
88,TrichiurusJaponicus,SSP5-8.5,2.78443415432099,Trichiurus japonicus,Predator,3,2.78019357333333,0.00424058098766
89,DecapterusMaruadsi,SSP1-2.6,2.71969829382716,Decapterus maruadsi,Mid-trophic species,10,2.71187704,0.00782125382716004
89,DecapterusMaruadsi,SSP5-8.5,2.7242960345679,Decapterus maruadsi,Mid-trophic species,10,2.71187704,0.0124189945678999
89,EngraulisJaponicus,SSP1-2.6,2.32836459012346,Engraulis japonicus,Prey,1,2.34067931666667,-0.01231472654321
89,EngraulisJaponicus,SSP5-8.5,2.3265940962963,Engraulis japonicus,Prey,1,2.34067931666667,-0.0140852203703701
89,LarimichthysPolyactis,SSP1-2.6,2.59999971234568,Larimichthys polyactis,Mid-trophic species,13,2.61745757666667,-0.0174578643209897
89,LarimichthysPolyactis,SSP5-8.5,2.60187522222222,Larimichthys polyactis,Mid-trophic species,13,2.61745757666667,-0.01558235444445
89,MiichthysMiiuy,SSP1-2.6,3.00959197901235,Miichthys miiuy,Predator,5,3.02207419,-0.0124822109876499
89,MiichthysMiiuy,SSP5-8.5,3.00791180123457,Miichthys miiuy,Predator,5,3.02207419,-0.0141623887654303
89,MuraenesoxCinereus,SSP1-2.6,3.11462319259259,Muraenesox cinereus,Predator,4,3.12283997,-0.00821677740741
89,MuraenesoxCinereus,SSP5-8.5,3.1053727654321,Muraenesox cinereus,Predator,4,3.12283997,-0.0174672045678999
89,PampusArgenteus,SSP1-2.6,2.81535431851852,Pampus argenteus,Mid-trophic species,12,2.84065444666667,-0.02530012814815
89,PampusArgenteus,SSP5-8.5,2.82033814938272,Pampus argenteus,Mid-trophic species,12,2.84065444666667,-0.0203162972839501
89,PennahiaArgentata,SSP1-2.6,2.88718553580247,Pennahia argentata,Mid-trophic species,11,2.88067231,0.00651322580247005
89,PennahiaArgentata,SSP5-8.5,2.89823451604938,Pennahia argentata,Mid-trophic species,11,2.88067231,0.0175622060493801
89,PortunusTrituberculatus,SSP1-2.6,2.15366920617284,Portunus trituberculatus,Invertebrate,8,2.14248102,0.01118818617284
89,PortunusTrituberculatus,SSP5-8.5,2.15285312345679,Portunus trituberculatus,Invertebrate,8,2.14248102,0.0103721034567901
89,ScomberJaponicus,SSP1-2.6,2.53995137777778,Scomber japonicus,Mid-trophic species,9,2.53735079333333,0.00260058444444988
89,ScomberJaponicus,SSP5-8.5,2.53719779506173,Scomber japonicus,Mid-trophic species,9,2.53735079333333,-0.00015299827159998
89,ScomberomorusNiphonius,SSP1-2.6,3.08506192592593,Scomberomorus niphonius,Predator,2,3.09190886333333,-0.00684693740739961
89,ScomberomorusNiphonius,SSP5-8.5,3.07496217160494,Scomberomorus niphonius,Predator,2,3.09190886333333,-0.01694669172839
89,TodarodesPacificus,SSP1-2.6,2.42839693580247,Todarodes pacificus,Invertebrate,6,2.43207763,-0.00368069419753025
89,TodarodesPacificus,SSP5-8.5,2.42121612839506,Todarodes pacificus,Invertebrate,6,2.43207763,-0.01086150160494
89,TrachurusJaponicus,SSP1-2.6,2.68280035308642,Trachurus japonicus,Mid-trophic species,14,2.67847190333333,0.00432844975308999
89,TrachurusJaponicus,SSP5-8.5,2.68035057160494,Trachurus japonicus,Mid-trophic species,14,2.67847190333333,0.0018786682716101
89,TrachysalambriaCurvirostris,SSP1-2.6,2.27297259259259,Trachysalambria curvirostris,Invertebrate,7,2.28248401,-0.00951141740741024
89,TrachysalambriaCurvirostris,SSP5-8.5,2.27656430864198,Trachysalambria curvirostris,Invertebrate,7,2.28248401,-0.00591970135802011
89,TrichiurusJaponicus,SSP1-2.6,2.78434823333333,Trichiurus japonicus,Predator,3,2.78920458666667,-0.00485635333334011
89,TrichiurusJaponicus,SSP5-8.5,2.77649322716049,Trichiurus japonicus,Predator,3,2.78920458666667,-0.0127113595061803
90,DecapterusMaruadsi,SSP1-2.6,2.71872438888889,Decapterus maruadsi,Mid-trophic species,10,2.71095739,0.00776699888888999
90,DecapterusMaruadsi,SSP5-8.5,2.73309065061728,Decapterus maruadsi,Mid-trophic species,10,2.71095739,0.0221332606172799
90,EngraulisJaponicus,SSP1-2.6,2.3324162691358,Engraulis japonicus,Prey,1,2.34094758666667,-0.00853131753086966
90,EngraulisJaponicus,SSP5-8.5,2.32328418888889,Engraulis japonicus,Prey,1,2.34094758666667,-0.0176633977777798
90,LarimichthysPolyactis,SSP1-2.6,2.59625389506173,Larimichthys polyactis,Mid-trophic species,13,2.61379561666667,-0.0175417216049398
90,LarimichthysPolyactis,SSP5-8.5,2.60629829506173,Larimichthys polyactis,Mid-trophic species,13,2.61379561666667,-0.00749732160493988
90,MiichthysMiiuy,SSP1-2.6,3.00279435802469,Miichthys miiuy,Predator,5,3.02272464666667,-0.0199302886419801
90,MiichthysMiiuy,SSP5-8.5,3.0050731962963,Miichthys miiuy,Predator,5,3.02272464666667,-0.0176514503703702
90,MuraenesoxCinereus,SSP1-2.6,3.10964533950617,Muraenesox cinereus,Predator,4,3.11017865333333,-0.000533313827160153
90,MuraenesoxCinereus,SSP5-8.5,3.1118260308642,Muraenesox cinereus,Predator,4,3.11017865333333,0.00164737753086985
90,PampusArgenteus,SSP1-2.6,2.79950605061728,Pampus argenteus,Mid-trophic species,12,2.83010513666667,-0.0305990860493899
90,PampusArgenteus,SSP5-8.5,2.8194129037037,Pampus argenteus,Mid-trophic species,12,2.83010513666667,-0.01069223296297
90,PennahiaArgentata,SSP1-2.6,2.88873434197531,Pennahia argentata,Mid-trophic species,11,2.9033163,-0.01458195802469
90,PennahiaArgentata,SSP5-8.5,2.89888559382716,Pennahia argentata,Mid-trophic species,11,2.9033163,-0.00443070617284036
90,PortunusTrituberculatus,SSP1-2.6,2.15052275555556,Portunus trituberculatus,Invertebrate,8,2.14095732,0.00956543555555989
90,PortunusTrituberculatus,SSP5-8.5,2.15678576049383,Portunus trituberculatus,Invertebrate,8,2.14095732,0.0158284404938298
90,ScomberJaponicus,SSP1-2.6,2.53885365432099,Scomber japonicus,Mid-trophic species,9,2.53987346,-0.00101980567901006
90,ScomberJaponicus,SSP5-8.5,2.53685809382716,Scomber japonicus,Mid-trophic species,9,2.53987346,-0.00301536617284004
90,ScomberomorusNiphonius,SSP1-2.6,3.07537838641975,Scomberomorus niphonius,Predator,2,3.09504989333333,-0.0196715069135798
90,ScomberomorusNiphonius,SSP5-8.5,3.07147280864198,Scomberomorus niphonius,Predator,2,3.09504989333333,-0.0235770846913499
90,TodarodesPacificus,SSP1-2.6,2.42217874691358,Todarodes pacificus,Invertebrate,6,2.42832005333333,-0.00614130641974997
90,TodarodesPacificus,SSP5-8.5,2.42166376049383,Todarodes pacificus,Invertebrate,6,2.42832005333333,-0.0066562928395002
90,TrachurusJaponicus,SSP1-2.6,2.68011806296296,Trachurus japonicus,Mid-trophic species,14,2.69658872333333,-0.0164706603703699
90,TrachurusJaponicus,SSP5-8.5,2.68204454938272,Trachurus japonicus,Mid-trophic species,14,2.69658872333333,-0.0145441739506098
90,TrachysalambriaCurvirostris,SSP1-2.6,2.26717907901235,Trachysalambria curvirostris,Invertebrate,7,2.27387518,-0.00669610098765006
90,TrachysalambriaCurvirostris,SSP5-8.5,2.26736345679012,Trachysalambria curvirostris,Invertebrate,7,2.27387518,-0.00651172320988014
90,TrichiurusJaponicus,SSP1-2.6,2.77912616049383,Trichiurus japonicus,Predator,3,2.78374729,-0.00462112950617
90,TrichiurusJaponicus,SSP5-8.5,2.77908058148148,Trichiurus japonicus,Predator,3,2.78374729,-0.00466670851852014
91,DecapterusMaruadsi,SSP1-2.6,2.72252022345679,Decapterus maruadsi,Mid-trophic species,10,2.72464843666667,-0.00212821320988033
91,DecapterusMaruadsi,SSP5-8.5,2.71899517777778,Decapterus maruadsi,Mid-trophic species,10,2.72464843666667,-0.00565325888889001
91,EngraulisJaponicus,SSP1-2.6,2.32139399382716,Engraulis japonicus,Prey,1,2.33431463,-0.01292063617284
91,EngraulisJaponicus,SSP5-8.5,2.32443732469136,Engraulis japonicus,Prey,1,2.33431463,-0.00987730530864006
91,LarimichthysPolyactis,SSP1-2.6,2.59564787777778,Larimichthys polyactis,Mid-trophic species,13,2.60377057333333,-0.00812269555555023
91,LarimichthysPolyactis,SSP5-8.5,2.61049185432099,Larimichthys polyactis,Mid-trophic species,13,2.60377057333333,0.00672128098766001
91,MiichthysMiiuy,SSP1-2.6,3.00711671234568,Miichthys miiuy,Predator,5,3.02051274333333,-0.01339603098765
91,MiichthysMiiuy,SSP5-8.5,3.01156687654321,Miichthys miiuy,Predator,5,3.02051274333333,-0.00894586679011988
91,MuraenesoxCinereus,SSP1-2.6,3.10855345185185,Muraenesox cinereus,Predator,4,3.11482841333333,-0.0062749614814801
91,MuraenesoxCinereus,SSP5-8.5,3.11438125679012,Muraenesox cinereus,Predator,4,3.11482841333333,-0.000447156543209815
91,PampusArgenteus,SSP1-2.6,2.81522296419753,Pampus argenteus,Mid-trophic species,12,2.81838702333333,-0.00316405913579976
91,PampusArgenteus,SSP5-8.5,2.82294431851852,Pampus argenteus,Mid-trophic species,12,2.81838702333333,0.00455729518519021
91,PennahiaArgentata,SSP1-2.6,2.88077576790123,Pennahia argentata,Mid-trophic species,11,2.89853183666667,-0.0177560687654399
91,PennahiaArgentata,SSP5-8.5,2.90415865555556,Pennahia argentata,Mid-trophic species,11,2.89853183666667,0.00562681888888994
91,PortunusTrituberculatus,SSP1-2.6,2.15186457283951,Portunus trituberculatus,Invertebrate,8,2.13296283333333,0.0189017395061799
91,PortunusTrituberculatus,SSP5-8.5,2.14942634197531,Portunus trituberculatus,Invertebrate,8,2.13296283333333,0.01646350864198
91,ScomberJaponicus,SSP1-2.6,2.53627756296296,Scomber japonicus,Mid-trophic species,9,2.54146053,-0.00518296703704024
91,ScomberJaponicus,SSP5-8.5,2.53761388888889,Scomber japonicus,Mid-trophic species,9,2.54146053,-0.00384664111111022
91,ScomberomorusNiphonius,SSP1-2.6,3.08168418271605,Scomberomorus niphonius,Predator,2,3.09744978666667,-0.0157656039506202
91,ScomberomorusNiphonius,SSP5-8.5,3.07338849876543,Scomberomorus niphonius,Predator,2,3.09744978666667,-0.0240612879012403
91,TodarodesPacificus,SSP1-2.6,2.42350579506173,Todarodes pacificus,Invertebrate,6,2.43990937,-0.0164035749382703
